RB010	RB020	RB030	RB050	RB050_F	RB080	RB080_F	RB081	RB081_F	RB082	RB082_F	RB090	RB090_F	RB200	RB200_F	RB211	RB211_F	RB220	RB220_F	RB230	RB230_F	RB240	RB240_F	RB280	RB280_F	RB290	RB290_F	RL010	RL010_F	RL020	RL020_F	RL030	RL030_F	RL040	RL040_F	RL050	RL050_F	RL060	RL060_F	RL070	RL070_F	VRLOWJOB	VREU2020	VRMATSOCDEP	VRLOWJOB_N	VREU2030_N	AROPE	AROPE_N
2023	ES	2748704	42857243	1	2016	1	6	1	6	1	1	1	1	1	5	1	2748701	1	2748702	1	NA	96	1	1	1	1	NA	96	40	1	0	1	0	1	0	1	0	1	43844996	1	0	0	0	0	0	0	0
2023	ES	2748801	56591976	1	1980	1	42	1	43	1	2	1	1	1	1	1	NA	96	NA	96	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	1	1
2023	ES	2748802	56591976	1	2008	1	14	1	14	1	1	1	1	1	5	1	NA	96	2748801	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	1	1
2023	ES	2748901	151762546	1	1997	1	25	1	25	1	2	1	1	1	1	1	NA	96	NA	96	NA	96	3	1	3	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	2749001	94250275	1	1941	1	81	1	82	1	2	1	1	1	5	1	NA	96	NA	96	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	1	0	9	1	1	1
2023	ES	2749101	42517747	1	1961	1	61	1	61	1	1	1	1	1	1	1	NA	96	NA	96	2749102	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	0	0	0	0	0	0
2023	ES	2749102	42517747	1	1961	1	61	1	61	1	2	1	1	1	1	1	NA	96	NA	96	2749101	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	0	0	0	0	0	0
2023	ES	2749401	74243695	1	1977	1	45	1	45	1	1	1	1	1	2	1	NA	96	NA	96	2749402	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	1	0	0	1	1	1
2023	ES	2749402	74243695	1	1984	1	38	1	39	1	2	1	1	1	1	1	NA	96	NA	96	2749401	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	1	0	0	1	1	1
2023	ES	2749403	74243695	1	2007	1	15	1	15	1	1	1	1	1	5	1	2749401	1	2749402	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	1	0	0	1	1	1
2023	ES	2749404	74243695	1	2010	1	12	1	12	1	2	1	1	1	5	1	2749401	1	2749402	1	NA	96	1	1	1	1	NA	96	30	1	0	1	0	1	0	1	0	1	75467530	1	0	1	0	0	1	1	1
2023	ES	2749901	47191102	1	1977	1	45	1	46	1	2	1	1	1	1	1	NA	96	NA	96	2749902	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	2749902	47191102	1	1973	1	49	1	49	1	1	1	1	1	1	1	NA	96	NA	96	2749901	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	2749903	47191102	1	2014	1	8	1	9	1	1	1	1	1	5	1	2749902	1	2749901	1	NA	96	1	1	1	1	NA	96	25	1	15	1	0	1	0	1	3	1	45281079	1	0	0	0	0	0	0	0
2023	ES	2749904	47191102	1	2009	1	13	1	13	1	1	1	1	1	5	1	2749902	1	2749901	1	NA	96	3	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	2749905	47191102	1	2014	1	8	1	9	1	1	1	1	1	5	1	2749902	1	2749901	1	NA	96	1	1	1	1	NA	96	25	1	15	1	0	1	0	1	3	1	45281079	1	0	0	0	0	0	0	0
2023	ES	2750001	48848673	1	1984	1	38	1	38	1	1	1	1	1	1	1	NA	96	2750002	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	2750002	48848673	1	1958	1	64	1	65	1	2	1	1	1	3	1	NA	96	NA	96	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	0	0	9	0	0	0
2023	ES	2750101	84063273	1	1971	1	51	1	52	1	2	1	1	1	1	1	NA	96	NA	96	2750102	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	1	0	0	1	1	1
2023	ES	2750102	84063273	1	1964	1	58	1	59	1	1	1	1	1	1	1	NA	96	NA	96	2750101	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	1	0	0	1	1	1
2023	ES	2750103	84063273	1	1996	1	26	1	26	1	1	1	1	1	1	1	2750102	1	2750101	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	1	0	0	1	1	1
2023	ES	2750104	84063273	1	2002	1	20	1	21	1	2	1	1	1	1	1	2750102	1	2750101	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	1	0	0	1	1	1
2023	ES	2750301	68220825	1	1960	1	62	1	63	1	2	1	1	1	3	1	NA	96	NA	96	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	0	0	9	0	0	0
2023	ES	2750302	68220825	1	1992	1	30	1	31	1	1	1	1	1	1	1	NA	96	2750301	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	2750501	49959735	1	1968	1	54	1	54	1	2	1	1	1	1	1	NA	96	NA	96	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	2750502	49959735	1	2008	1	14	1	14	1	2	1	1	1	5	1	NA	96	2750501	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	2750503	49959735	1	2008	1	14	1	14	1	2	1	1	1	5	1	NA	96	2750501	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	2750601	61508838	1	1950	1	72	1	72	1	2	1	1	1	3	1	NA	96	NA	96	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	0	0	9	0	1	1
2023	ES	2750701	50746184	1	1958	1	64	1	64	1	2	1	1	1	3	1	NA	96	NA	96	2750702	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	0	0	9	0	0	0
2023	ES	2750702	50746184	1	1956	1	66	1	66	1	1	1	1	1	3	1	NA	96	NA	96	2750701	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	0	0	9	0	0	0
2023	ES	2750801	47400178	1	1976	1	46	1	47	1	1	1	1	1	4	1	NA	96	NA	96	2750802	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	1	1	0	1	1	1	1
2023	ES	2750802	47400178	1	1975	1	47	1	47	1	2	1	1	1	1	1	NA	96	NA	96	2750801	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	1	1	0	1	1	1	1
2023	ES	2750803	47400178	1	2003	1	19	1	20	1	1	1	1	1	5	1	2750801	1	2750802	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	1	1	0	1	1	1	1
2023	ES	2751001	52914962	1	1969	1	53	1	53	1	2	1	1	1	6	1	NA	96	NA	96	2751002	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	1	1	0	0	0	1	0
2023	ES	2751002	52914962	1	1959	1	63	1	63	1	1	1	1	1	1	1	NA	96	NA	96	2751001	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	0	0	0	0	0	0
2023	ES	2751101	45882670	1	1950	1	72	1	72	1	1	1	1	1	3	1	NA	96	NA	96	2751102	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	0	0	9	0	0	0
2023	ES	2751102	45882670	1	1952	1	70	1	70	1	2	1	1	1	6	1	NA	96	NA	96	2751101	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	0	0	9	0	0	0
2023	ES	2751201	50482444	1	1990	1	32	1	33	1	2	1	1	1	2	1	NA	96	NA	96	2751203	1	3	1	3	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	1	0	0	1	1	1
2023	ES	2751202	50482444	1	2020	1	2	1	2	1	1	1	1	1	8	1	2751203	1	2751201	1	NA	96	3	1	3	1	0	1	NA	96	NA	96	0	1	0	1	0	1	53724152	1	0	1	0	0	1	1	1
2023	ES	2751203	50482444	1	1979	1	43	1	43	1	1	1	1	1	1	1	NA	96	NA	96	2751201	1	3	1	3	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	1	0	0	1	1	1
2023	ES	2751301	36100128	1	1970	1	52	1	53	1	2	1	1	1	2	1	NA	96	NA	96	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	1	1	1	1	1	1	1
2023	ES	2751302	36100128	1	2001	1	21	1	21	1	1	1	1	1	5	1	NA	96	2751301	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	1	1	0	1	1	1	1
2023	ES	2751303	36100128	1	2006	1	16	1	16	1	1	1	1	1	5	1	NA	96	2751301	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	1	1	0	1	1	1	1
2023	ES	2751401	44836730	1	1961	1	61	1	62	1	1	1	1	1	2	1	NA	96	NA	96	2751402	1	3	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	0	0	0	0	0	0
2023	ES	2751402	44836730	1	1956	1	66	1	67	1	2	1	1	1	4	1	NA	96	NA	96	2751401	1	2	1	2	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	0	0	9	0	0	0
2023	ES	2751501	42230453	1	1962	1	60	1	61	1	1	1	1	1	1	1	NA	96	NA	96	2751502	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	0	0	0	0	0	0
2023	ES	2751502	42230453	1	1963	1	59	1	59	1	2	1	1	1	1	1	NA	96	NA	96	2751501	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	2751503	42230453	1	2001	1	21	1	21	1	1	1	2	1	5	1	2751501	1	2751502	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	2751801	42330880	1	1948	1	74	1	74	1	2	1	1	1	3	1	NA	96	NA	96	2751802	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	0	0	9	0	0	0
2023	ES	2751802	42330880	1	1944	1	78	1	79	1	1	1	1	1	3	1	NA	96	NA	96	2751801	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	0	0	9	0	0	0
2023	ES	2752101	47615909	1	1965	1	57	1	57	1	1	1	1	1	1	1	NA	96	NA	96	2752102	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	2752102	47615909	1	1970	1	52	1	52	1	2	1	1	1	1	1	NA	96	NA	96	2752101	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	2752103	47615909	1	1997	1	25	1	25	1	1	1	1	1	5	1	2752101	1	2752102	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	2752104	47615909	1	2003	1	19	1	19	1	1	1	2	1	5	1	2752101	1	2752102	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	2752201	50510951	1	1975	1	47	1	48	1	1	1	1	1	1	1	NA	96	NA	96	2752202	1	3	1	3	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	1	0	0	1	1	1
2023	ES	2752202	50510951	1	1982	1	40	1	40	1	2	1	1	1	6	1	NA	96	NA	96	2752201	1	3	1	3	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	1	0	0	1	1	1
2023	ES	2752203	50510951	1	2008	1	14	1	14	1	1	1	1	1	5	1	2752201	1	2752202	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	1	0	0	1	1	1
2023	ES	2752204	50510951	1	2012	1	10	1	11	1	2	1	1	1	5	1	2752201	1	2752202	1	NA	96	1	1	1	1	NA	96	25	1	0	1	0	1	0	1	0	1	47905671	1	0	1	0	0	1	1	1
2023	ES	2752205	50510951	1	2017	1	5	1	5	1	2	1	1	1	5	1	2752201	1	2752202	1	NA	96	1	1	1	1	25	1	NA	96	0	1	0	1	0	1	0	1	49665387	1	0	1	0	0	1	1	1
2023	ES	2752206	50510951	1	2020	1	2	1	2	1	1	1	1	1	5	1	2752201	1	2752202	1	NA	96	1	1	1	1	20	1	NA	96	0	1	0	1	0	1	0	1	53754490	1	0	1	0	0	1	1	1
2023	ES	2752401	44261029	1	1950	1	72	1	72	1	2	1	1	1	3	1	NA	96	NA	96	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	0	0	9	0	0	0
2023	ES	2752501	67821379	1	1941	1	81	1	81	1	2	1	1	1	3	1	NA	96	NA	96	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	0	0	9	0	0	0
2023	ES	2752601	62642882	1	1999	1	23	1	23	1	1	1	1	1	5	1	2752603	1	2752602	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	1	0	0	1	1	1
2023	ES	2752602	62642882	1	1979	1	43	1	43	1	2	1	1	1	6	1	NA	96	NA	96	2752603	1	3	1	3	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	1	0	0	1	1	1
2023	ES	2752603	62642882	1	1969	1	53	1	54	1	1	1	1	1	1	1	NA	96	NA	96	2752602	1	3	1	3	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	1	0	0	1	1	1
2023	ES	2752604	62642882	1	2003	1	19	1	20	1	1	1	1	1	5	1	2752603	1	2752602	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	1	0	0	1	1	1
2023	ES	2752701	53930441	1	1983	1	39	1	39	1	2	1	1	1	1	1	NA	96	NA	96	2752702	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	2752702	53930441	1	1976	1	46	1	46	1	1	1	1	1	1	1	NA	96	NA	96	2752701	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	2752703	53930441	1	2005	1	17	1	17	1	1	1	1	1	5	1	NA	96	2752701	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	2752704	53930441	1	2020	1	2	1	2	1	2	1	1	1	5	1	2752702	1	2752701	1	NA	96	1	1	1	1	25	1	NA	96	0	1	0	1	0	1	0	1	57393561	1	0	0	0	0	0	0	0
2023	ES	2752801	38512575	1	1962	1	60	1	60	1	1	1	1	1	1	1	NA	96	NA	96	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	0	0	0	0	0	0
2023	ES	2752901	28275909	1	1962	1	60	1	61	1	2	1	1	1	4	1	NA	96	NA	96	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	0	0	1	1	0	1
2023	ES	2753001	67821379	1	1939	1	83	1	83	1	2	1	1	1	6	1	NA	96	NA	96	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	0	0	9	0	1	1
2023	ES	2753201	42330880	1	1948	1	74	1	74	1	2	1	1	1	3	1	NA	96	NA	96	2753202	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	0	0	9	0	0	0
2023	ES	2753202	42330880	1	1946	1	76	1	76	1	1	1	1	1	3	1	NA	96	NA	96	2753201	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	0	0	9	0	0	0
2023	ES	2753301	43823976	1	1971	1	51	1	51	1	2	1	1	1	1	1	NA	96	NA	96	2753302	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	2753302	43823976	1	1978	1	44	1	45	1	1	1	1	1	1	1	NA	96	NA	96	2753301	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	2753401	24708842	1	1970	1	52	1	52	1	1	1	1	1	1	1	NA	96	NA	96	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	2753402	24708842	1	2004	1	18	1	19	1	1	1	1	1	1	1	2753401	1	NA	96	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	2753501	37429235	1	1960	1	62	1	63	1	1	1	1	1	4	1	NA	96	NA	96	2753502	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	0	0	0	0	0	0
2023	ES	2753502	37429235	1	1961	1	61	1	61	1	2	1	1	1	2	1	NA	96	NA	96	2753501	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	0	0	0	0	0	0
2023	ES	2753503	37429235	1	1992	1	30	1	30	1	2	1	1	1	1	1	2753501	1	2753502	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	2753601	43099901	1	1966	1	56	1	56	1	2	1	1	1	1	1	NA	96	NA	96	NA	96	3	1	3	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	2753602	43099901	1	2006	1	16	1	16	1	2	1	1	1	5	1	NA	96	2753601	1	NA	96	1	1	3	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	2753701	38460274	1	1965	1	57	1	57	1	2	1	1	1	1	1	NA	96	NA	96	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	2753801	60269329	1	1969	1	53	1	53	1	2	1	1	1	1	1	NA	96	NA	96	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	9	0	0	0
2023	ES	2753802	60269329	1	2002	1	20	1	20	1	1	1	1	1	5	1	NA	96	2753801	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	2753803	60269329	1	1997	1	25	1	25	1	1	1	1	1	2	1	NA	96	2753801	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	2754101	51643968	1	1984	1	38	1	38	1	2	1	1	1	1	1	2754102	1	2754103	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	2754102	51643968	1	1955	1	67	1	68	1	1	1	1	1	4	1	NA	96	NA	96	2754103	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	0	0	9	0	0	0
2023	ES	2754103	51643968	1	1953	1	69	1	69	1	2	1	1	1	3	1	NA	96	NA	96	2754102	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	0	0	9	0	0	0
2023	ES	2754201	55018242	1	1953	1	69	1	69	1	1	1	1	1	3	1	NA	96	NA	96	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	0	0	9	0	0	0
2023	ES	2754501	58332835	1	1986	1	36	1	36	1	2	1	1	1	1	1	NA	96	NA	96	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	2754502	58332835	1	2012	1	10	1	10	1	2	1	1	1	5	1	NA	96	2754501	1	NA	96	1	1	1	1	NA	96	30	1	10	1	0	1	0	1	6	1	58254159	1	0	0	0	0	0	0	0
2023	ES	2754801	27701968	1	1967	1	55	1	55	1	1	1	1	1	1	1	NA	96	NA	96	2754803	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	2754802	27701968	1	2010	1	12	1	13	1	1	1	1	1	5	1	2754801	1	2754803	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	2754803	27701968	1	1977	1	45	1	45	1	2	1	1	1	1	1	NA	96	NA	96	2754801	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	2754901	46829475	1	1946	1	76	1	77	1	1	1	1	1	3	1	NA	96	NA	96	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	1	1	9	1	1	1
2023	ES	2755101	46829475	1	1945	1	77	1	77	1	1	1	1	1	3	1	NA	96	NA	96	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	0	0	9	0	0	0
2023	ES	2755401	46032559	1	1977	1	45	1	45	1	2	1	1	1	1	1	NA	96	NA	96	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	2755901	67821379	1	1941	1	81	1	82	1	2	1	1	1	3	1	NA	96	NA	96	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	0	0	9	0	0	0
2023	ES	2756001	44261029	1	1956	1	66	1	66	1	2	1	1	1	3	1	NA	96	NA	96	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	0	0	9	0	0	0
2023	ES	2756101	57533425	1	1959	1	63	1	63	1	1	1	1	1	3	1	NA	96	NA	96	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	0	0	9	0	0	0
2023	ES	2756102	57533425	1	1989	1	33	1	33	1	1	1	1	1	1	1	2756101	1	NA	96	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	2756201	42903566	1	1966	1	56	1	56	1	2	1	1	1	2	1	NA	96	NA	96	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	1	1	0	1	1	1
2023	ES	2756202	42903566	1	2000	1	22	1	22	1	2	1	1	1	1	1	NA	96	2756201	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	1	1	0	1	1	1
2023	ES	2756701	38460274	1	1966	1	56	1	56	1	2	1	1	1	2	1	NA	96	NA	96	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	1	0	0	1	1	1
2023	ES	2756801	37390887	1	1971	1	51	1	51	1	1	1	1	1	8	1	NA	96	NA	96	2756802	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	1	1	0	1	1	1	1
2023	ES	2756802	37390887	1	1976	1	46	1	46	1	2	1	1	1	8	1	NA	96	NA	96	2756801	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	1	1	0	1	1	1	1
2023	ES	2756803	37390887	1	2011	1	11	1	11	1	2	1	1	1	5	1	2756801	1	2756802	1	NA	96	1	1	1	1	NA	96	40	1	0	1	0	1	0	1	0	1	35462320	1	1	1	0	1	1	1	1
2023	ES	2756804	37390887	1	2009	1	13	1	13	1	1	1	1	1	5	1	2756801	1	2756802	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	1	1	0	1	1	1	1
2023	ES	2757201	49896040	1	1982	1	40	1	40	1	2	1	1	1	1	1	NA	96	NA	96	2757204	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	2757202	49896040	1	2008	1	14	1	14	1	2	1	1	1	5	1	2757204	1	2757201	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	2757203	49896040	1	2012	1	10	1	10	1	1	1	1	1	5	1	2757204	1	2757201	1	NA	96	1	1	1	1	NA	96	45	1	0	1	0	1	0	1	10	1	49828743	1	0	0	0	0	0	0	0
2023	ES	2757204	49896040	1	1980	1	42	1	42	1	1	1	1	1	1	1	NA	96	NA	96	2757201	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
2023	ES	2757301	33669569	1	1975	1	47	1	48	1	1	1	1	1	1	1	NA	96	NA	96	2757302	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	1	0	0	0	1	0
2023	ES	2757302	33669569	1	1975	1	47	1	47	1	2	1	1	1	1	1	NA	96	NA	96	2757301	1	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	1	0	0	0	1	0
2023	ES	2757303	33669569	1	2007	1	15	1	16	1	1	1	1	1	5	1	2757301	1	2757302	1	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	1	0	0	0	1	0
2023	ES	2757401	55018242	1	1951	1	71	1	71	1	1	1	1	1	3	1	NA	96	NA	96	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	9	0	0	9	0	0	0
2023	ES	2757501	37082572	1	1965	1	57	1	57	1	1	1	1	1	1	1	NA	96	NA	96	NA	96	1	1	1	1	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	NA	96	0	0	0	0	0	0	0
