HB010	HB020	HB030	HB050	HB050_F	HB060	HB060_F	HB070	HB070_F	HB080	HB080_F	HB100	HB100_F	HB120	HB120_F	HY020	HY020_F	HY022	HY022_F	HY023	HY023_F	HY030N	HY030N_F	HY040N	HY040N_F	HY050N	HY050N_F	HY060N	HY060N_F	HY070N	HY070N_F	HY080N	HY080N_F	HY081N	HY081N_F	HY090N	HY090N_F	HY100N	HY100N_F	HY110N	HY110N_F	HY120N	HY120N_F	HY130N	HY130N_F	HY131N	HY131N_F	HY145N	HY145N_F	HY170N	HY170N_F	HY010	HY010_F	HY040G	HY040G_F	HY050G	HY050G_F	HY060G	HY060G_F	HY070G	HY070G_F	HY080G	HY080G_F	HY081G	HY081G_F	HY090G	HY090G_F	HY100G	HY100G_F	HY110G	HY110G_F	HY120G	HY120G_F	HY130G	HY130G_F	HY131G	HY131G_F	HY140G	HY140G_F	HS011	HS011_F	HS021	HS021_F	HS022	HS022_F	HS031	HS031_F	HS040	HS040_F	HS050	HS050_F	HS060	HS060_F	HS090	HS090_F	HS110	HS110_F	HS120	HS120_F	HS150	HS150_F	HD080	HD080_F	HH010	HH010_F	HH021	HH021_F	HH030	HH030_F	HH050	HH050_F	HH060	HH060_F	HH070	HH070_F	HI010	HI010_F	HI020	HI020_F	HI030	HI030_F	HI040	HI040_F	CUOTAHIP	CUOTAHIP_F	HX040	HX060	HX240	VHRENTAA	VHRENTAAAI	VHPOBREZA	VHMATDEP	HCH010	HCH010_F	HCH020	HCH020_F	HCH030	HCH030_F	HCH040	HCH040_F	HD100	HD100_F	HD110	HD110_F	HD120	HD120_F	HD140	HD140_F	HD150	HD150_F	HD160	HD160_F	HD170	HD170_F	HD180	HD180_F	HD190	HD190_F	HD200	HD200_F	HD210	HD210_F	HD220	HD220_F	HD225	HD225_F	HD240	HD240_F	HK010	HK010_F	HK020	HK020_F	HI012	HI012_F	HY150_1	HY150_1_F	HY150_2	HY150_2_F	HY150_3	HY150_3_F	HY150_4	HY150_4_F	POBRECAT
2021	ES	26621	11	1	2021	1	2662101	1	2662101	1	12	1	2	1	4097520	21	4014560	21	4014560	21	641213	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	178919	16	0	11	37800	11	0	16	0	16	98000	21	0	16	5226330	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	178919	16	0	15	37800	11	0	16	0	16	1091010	25	3	1	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	4	1	2	1	1	1	3	1	2	1	4	1	1	1	          	96	41331	1	2	1	 	96	 	96	1	1	511	1	2	8	15	4097520	4559814	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	26622	12	1	2021	1	2662201	1	2662201	1	38	1	4	1	1198310	21	1198310	21	0	11	365392	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	16	0	11	0	11	0	16	0	16	0	21	0	16	1198310	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	16	0	15	0	11	0	16	0	16	0	25	3	1	1	1	1	1	 	96	1	1	1	1	1	1	1	1	2	1	2	1	 	96	1	1	2	1	4	1	5	1	1	1	30000	1	43528	1	2	1	 	96	 	96	2	1	 	96	4	10	21	1198310	1563702	1	0	2	1	 	96	2	1	 	96	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	 	96	2	1	2	1	2	1	2	1	1
2021	ES	26623	10	1	2021	1	2662301	1	2662301	1	40	1	1	1	5500290	21	5500290	21	5500290	21	838100	56	0	11	0	11	0	11	0	11	0	16	0	16	1197650	21	36000	16	0	11	40000	11	0	16	0	16	-352180	21	0	16	6945920	25	0	15	0	15	0	15	0	15	0	16	0	16	1478580	25	36000	16	0	15	40000	11	0	16	0	16	1405630	25	3	1	3	1	2	1	 	96	1	1	1	1	1	1	1	1	1	1	6	1	 	96	1	1	4	1	2	1	5	1	1	1	          	96	28760	1	2	1	 	96	 	96	2	1	462	1	1	2	10	5500290	6302390	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	26624	11	1	2021	1	2662402	1	2662401	1	53	1	4	1	2400980	21	2294580	21	2294580	21	0	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	16	0	11	0	11	240000	16	120000	16	34640	21	0	16	3398260	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	16	0	15	0	11	240000	16	120000	16	757280	25	3	1	2	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	3	1	 	96	2	1	4	1	3	1	4	1	1	1	39500	1	53068	1	3	1	 	96	1	1	2	1	 	96	4	12	21	2400980	2400980	0	0	2	1	 	96	 	96	 	96	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	2	1	2	1	1	1	2	1	2	1	0
2021	ES	26625	11	1	2021	1	2662501	1	2662501	1	15	1	2	1	1466300	21	1104450	21	1104450	21	820100	56	0	11	0	11	20240	21	0	11	150000	16	0	16	0	21	35570	16	0	11	41200	11	0	16	0	16	-12130	21	0	16	1590490	25	0	15	0	15	20240	25	0	15	150000	16	0	16	0	25	35570	16	0	15	41200	11	0	16	0	16	82990	25	2	1	2	1	2	1	 	96	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	4	1	2	1	5	1	1	1	          	96	27128	1	2	1	 	96	 	96	1	1	509	1	2	10	13	1466300	2250830	0	0	 	96	 	96	2	1	 	96	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	 	96	2	1	2	1	2	1	2	1	1
2021	ES	26627	12	1	2021	1	2662701	1	2662701	1	20	1	3	1	1253140	21	0	11	0	11	407213	56	0	11	0	11	1133140	21	120000	11	0	16	0	16	0	21	0	16	0	11	0	11	0	16	0	16	0	21	0	16	1253140	25	0	15	0	15	1133140	25	120000	15	0	16	0	16	0	25	0	16	0	15	0	11	0	16	0	16	0	25	3	1	3	1	1	1	 	96	2	1	1	1	2	1	2	1	3	1	2	1	 	96	1	1	3	1	4	1	5	1	2	1	15000	1	26531	1	2	1	 	96	 	96	2	1	 	96	3	11	18	1253140	1660353	1	0	 	96	 	96	 	96	 	96	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	0	1	0	1	 	96	2	1	2	1	2	1	2	1	1
2021	ES	26628	11	1	2021	1	2662801	1	2662801	1	31	1	1	1	3066390	21	2926840	21	2926840	21	884180	56	0	11	0	11	0	11	0	11	0	16	0	16	2450	21	281654	16	0	11	50000	11	0	16	0	16	101370	21	0	16	4367530	25	0	15	0	15	0	15	0	15	0	16	0	16	3020	25	281654	16	0	15	50000	11	0	16	0	16	1251140	25	3	1	3	1	2	1	 	96	1	1	1	1	1	1	1	1	1	1	4	1	 	96	1	1	4	1	2	1	6	1	1	1	          	96	42185	1	3	1	 	96	1	1	3	1	650	1	1	2	10	3066390	3668916	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	1	1	2	1	1	1	2	1	2	1	0
2021	ES	26629	11	1	2021	1	2662901	1	2662901	1	12	1	1	1	2529570	21	2529570	21	2529570	21	823700	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	170063	16	0	11	50000	11	0	16	0	16	-71050	21	0	16	3320310	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	170063	16	0	15	50000	11	0	16	0	16	740740	25	3	1	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	5	1	 	96	1	1	4	1	2	1	6	1	1	1	          	96	40473	1	2	1	 	96	 	96	2	1	404	1	1	2	10	2529570	3183207	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	26631	11	1	2021	1	2663101	1	2663101	1	21	1	4	1	4542750	21	4383900	21	4383900	21	708398	56	0	11	0	11	0	11	0	11	0	16	0	16	9470	21	0	16	0	11	60000	11	0	16	0	16	37680	21	0	16	5764570	25	0	15	0	15	0	15	0	15	0	16	0	16	11690	25	0	16	0	15	60000	11	0	16	0	16	1161820	25	 	96	3	1	2	1	 	96	1	1	1	1	2	1	1	1	1	1	4	1	 	96	3	1	4	1	1	1	8	1	1	1	          	96	33052	1	1	1	7	1	 	96	2	1	 	96	4	14	25	4542750	5251148	0	0	2	1	 	96	2	1	 	96	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	0	1	0	1	1	1	2	1	1	1	2	1	2	1	0
2021	ES	26632	11	1	2021	1	2663201	1	2663202	1	23	1	3	1	4132980	21	3849700	21	3849700	21	523802	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	40233	16	0	11	48000	11	0	16	0	16	77880	21	0	16	5134080	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	40233	16	0	15	48000	11	0	16	0	16	953100	25	3	1	3	1	2	1	 	96	1	1	1	1	2	1	1	1	1	1	4	1	 	96	2	1	3	1	2	1	5	1	1	1	          	96	28675	1	3	1	 	96	4	1	2	1	250	1	3	11	20	4132980	4616548	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	2	1	2	1	1	1	2	1	2	1	0
2021	ES	26633	11	1	2021	1	2663301	1	2663302	1	7	1	4	1	5667900	21	4881550	21	4881550	21	704798	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	16	0	11	58000	11	0	16	0	16	-38250	21	0	16	6549560	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	16	0	15	58000	11	0	16	0	16	823660	25	 	96	3	1	2	1	 	96	1	1	1	1	1	1	1	1	1	1	4	1	 	96	1	1	4	1	1	1	6	1	1	1	          	96	39572	1	2	1	 	96	 	96	 	97	 	96	4	9	25	5667900	6372698	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	1	1	2	1	2	1	0
2021	ES	26634	12	1	2021	1	2663402	1	2663401	1	17	1	2	1	4409150	21	4131420	21	1891910	21	683198	56	340000	21	0	11	0	11	0	11	0	16	0	16	0	21	0	16	0	11	50800	11	0	16	0	16	147650	21	0	16	5445040	25	432200	25	0	15	0	15	0	15	0	16	0	16	0	25	0	16	0	15	50800	11	0	16	0	16	985090	25	3	1	3	1	2	1	 	96	1	1	1	1	2	1	1	1	1	1	4	1	 	96	2	1	4	1	1	1	4	1	2	1	          	96	26972	1	3	1	 	96	4	1	 	97	 	96	2	7	15	4409150	5092348	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	2	1	2	1	2	1	2	1	2	1	0
2021	ES	26635	11	1	2021	1	2663501	1	2663502	1	11	1	2	1	4856562	21	4156232	21	4156232	21	546978	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	16	0	11	31247	11	0	16	0	16	-136840	21	0	16	6222580	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	16	0	15	31247	11	0	16	0	16	1334770	25	3	1	3	1	2	1	 	96	1	1	1	1	1	1	1	1	1	1	4	1	 	96	1	1	3	1	2	1	5	1	1	1	          	96	26729	1	2	1	 	96	 	96	1	1	 	96	2	8	15	4856562	5403540	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	1	1	2	1	2	1	0
2021	ES	26636	10	1	2021	1	2663602	1	2663601	1	26	1	2	1	1963640	21	1681950	21	1681950	21	816500	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	36000	16	0	11	60000	11	0	16	0	16	-154280	21	0	16	2603490	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	36000	16	0	15	60000	11	0	16	0	16	579850	25	3	1	3	1	2	1	 	96	1	1	1	1	1	1	1	1	1	1	3	1	 	96	3	1	4	1	2	1	5	1	1	1	          	96	27255	1	3	1	 	96	9	1	 	97	430	1	2	8	15	1963640	2744140	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	1	1	2	1	1	1	2	1	2	1	0
2021	ES	26637	11	1	2021	1	2663701	1	2663701	1	33	1	1	1	1599700	21	1599700	21	-243660	21	0	56	0	11	0	11	0	11	0	11	0	16	0	16	3140	21	0	16	0	11	0	11	300000	16	300000	16	-53200	21	0	16	2127880	25	0	15	0	15	0	15	0	15	0	16	0	16	3870	25	0	16	0	15	0	11	300000	16	300000	16	228180	25	3	1	3	1	2	1	 	96	2	1	1	1	2	1	1	1	1	1	3	1	2	1	2	1	2	1	3	1	5	1	2	1	80000	1	110317	1	2	1	 	96	 	96	3	1	 	96	1	5	10	1599700	1599700	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	26640	11	1	2021	1	2664001	1	2664002	1	17	1	4	1	3058950	21	1826780	21	1826780	21	0	56	0	11	0	11	19960	21	0	11	0	16	0	16	5020	21	0	16	0	11	0	11	0	16	0	16	-148540	21	0	16	3209070	25	0	15	0	15	19960	25	0	15	0	16	0	16	6190	25	0	16	0	15	0	11	0	16	0	16	150120	25	3	1	3	1	2	1	 	96	2	1	1	1	2	1	1	1	1	1	1	1	 	96	1	1	4	1	3	1	5	1	2	1	71500	1	87804	1	3	1	 	96	1	1	 	97	 	96	4	12	21	3058950	3058950	0	0	2	1	 	96	2	1	 	96	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	0	1	0	1	1	1	2	1	1	1	2	1	2	1	0
2021	ES	26641	10	1	2021	1	2664101	1	2664101	1	24	1	1	1	2034880	21	2034880	21	21450	21	697202	56	138090	21	0	11	0	11	0	11	0	16	0	16	0	21	0	16	0	11	80000	11	0	16	0	16	36640	21	0	16	2507190	25	183050	25	0	15	0	15	0	15	0	16	0	16	0	25	0	16	0	15	80000	11	0	16	0	16	392310	25	 	96	3	1	2	1	 	96	1	1	1	1	1	1	1	1	1	1	5	1	 	96	1	1	2	1	1	1	6	1	1	1	          	96	32012	1	2	1	 	96	 	96	2	1	 	96	1	6	10	2034880	2732082	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	26642	11	1	2021	1	2664202	1	2664201	1	15	1	3	1	3072190	21	2386020	21	818280	21	953300	56	0	11	472800	11	0	11	0	11	0	16	0	16	630	21	0	16	0	11	60000	11	0	16	0	16	-164460	21	0	16	3144410	25	0	15	472800	15	0	15	0	15	0	16	0	16	790	25	0	16	0	15	60000	11	0	16	0	16	12220	25	 	96	3	1	2	1	 	96	2	1	1	1	2	1	2	1	1	1	3	1	 	96	1	1	4	1	1	1	5	1	1	1	          	96	41369	1	2	1	 	96	 	96	3	1	 	96	3	9	20	3072190	4025490	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	1	1	2	1	2	1	0
2021	ES	26644	11	1	2021	1	2664401	1	2664401	1	12	1	2	1	4102940	21	4042940	21	3216880	21	686213	56	620190	21	0	11	0	11	0	11	0	16	0	16	11620	21	0	16	0	11	85000	11	0	16	0	16	-31690	21	0	16	4982990	25	620190	25	0	15	0	15	0	15	0	16	0	16	14350	25	0	16	0	15	85000	11	0	16	0	16	795050	25	 	96	3	1	2	1	 	96	1	1	1	1	1	1	1	1	1	1	5	1	 	96	1	1	3	1	1	1	5	1	1	1	          	96	32864	1	2	1	 	96	 	96	2	1	 	96	2	10	15	4102940	4789153	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	26646	11	1	2021	1	2664601	1	2664601	1	13	1	1	1	1748340	21	1748340	21	257040	21	849726	56	0	11	0	11	0	11	0	11	0	16	0	16	9830	21	0	16	0	11	60000	11	0	16	0	16	112010	21	0	16	2166000	25	0	15	0	15	0	15	0	15	0	16	0	16	12140	25	0	16	0	15	60000	11	0	16	0	16	357660	25	 	96	3	1	2	1	 	96	1	1	1	1	1	1	1	1	1	1	4	1	 	96	2	1	4	1	1	1	4	1	1	1	          	96	29716	1	2	1	 	96	 	96	2	1	 	96	1	6	10	1748340	2598066	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	26647	12	1	2021	1	2664701	1	2664701	1	16	1	3	1	1681740	21	290210	21	290210	21	625598	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	252000	16	0	11	60000	11	0	16	0	16	-3780	21	0	16	1906950	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	252000	16	0	15	60000	11	0	16	0	16	165210	25	3	1	3	1	2	1	 	96	2	1	1	1	2	1	1	1	1	1	3	1	1	1	2	1	4	1	2	1	3	1	2	1	          	96	47505	1	2	1	 	96	 	96	 	97	516	1	3	10	18	1681740	2055338	1	0	 	96	 	96	 	96	 	96	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	 	96	2	1	2	1	2	1	2	1	1
2021	ES	26648	11	1	2021	1	2664801	1	2664801	1	8	1	1	1	3299690	21	3050970	21	3050970	21	719198	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	66954	16	0	11	60000	11	0	16	0	16	-81530	21	0	16	4365890	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	66954	16	0	15	60000	11	0	16	0	16	1006200	25	3	1	3	1	2	1	 	96	2	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	4	1	2	1	5	1	1	1	          	96	37727	1	2	1	 	96	 	96	2	1	900	1	1	5	10	3299690	3951933	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	26649	11	1	2021	1	2664901	1	2664901	1	88	1	3	1	4718230	21	4718230	21	4718230	21	777126	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	68400	16	0	11	80000	11	0	16	0	16	-97430	21	0	16	6000500	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	68400	16	0	15	80000	11	0	16	0	16	1202270	25	3	1	3	1	2	1	 	96	1	1	1	1	1	1	1	1	1	1	3	1	 	96	3	1	4	1	2	1	4	1	2	1	          	96	34064	1	2	1	 	96	 	96	2	1	500	1	3	11	20	4718230	5426956	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	26651	10	1	2021	1	2665101	1	2665101	1	28	1	1	1	2906830	21	2906830	21	2906830	21	721493	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	142800	16	0	11	52800	11	0	16	0	16	9030	21	0	16	4012460	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	142800	16	0	15	52800	11	0	16	0	16	1052830	25	3	1	3	1	2	1	 	96	1	1	1	1	1	1	1	1	1	1	3	1	 	96	2	1	3	1	2	1	4	1	2	1	          	96	41281	1	3	1	 	96	9	1	2	1	642	1	1	5	10	2906830	3485523	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	2	1	2	1	2	1	2	1	2	1	0
2021	ES	26652	11	1	2021	1	2665201	1	2665201	1	12	1	3	1	1313840	21	1073840	21	1073840	21	0	56	0	11	0	11	0	11	240000	11	0	16	0	16	0	21	0	16	0	11	0	11	0	16	0	16	0	21	0	16	1386640	25	0	15	0	15	0	15	240000	15	0	16	0	16	0	25	0	16	0	15	0	11	0	16	0	16	72800	25	3	1	3	1	2	1	 	96	2	1	2	1	2	1	2	1	1	1	3	1	 	96	2	1	4	1	3	1	3	1	1	1	71235	1	89221	1	2	1	 	96	 	96	2	1	 	96	3	11	18	1313840	1313840	1	0	2	1	 	96	 	96	 	96	2	1	2	1	1	1	2	1	1	1	3	1	1	1	3	1	2	1	2	1	 	96	 	96	 	96	2	1	0	1	0	1	 	96	2	1	2	1	2	1	2	1	1
2021	ES	26653	10	1	2021	1	2665301	1	2665301	1	9	1	3	1	1494200	21	497950	21	497950	21	623213	56	0	11	0	11	966250	21	0	11	0	16	0	16	0	21	0	16	0	11	0	11	0	16	0	16	-10690	21	0	16	1530210	25	0	15	0	15	966250	25	0	15	0	16	0	16	0	25	0	16	0	15	0	11	0	16	0	16	36010	25	 	96	 	96	2	1	3	1	2	1	1	1	2	1	1	1	1	1	1	1	 	96	2	1	3	1	5	1	2	1	1	1	          	96	1364	1	3	1	 	96	9	1	 	97	 	96	3	11	18	1494200	2117413	1	0	2	1	 	96	2	1	 	96	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	0	1	2	1	2	1	2	1	2	1	1	1	1
2021	ES	26654	11	1	2021	1	2665401	1	2665401	1	12	1	1	1	1639080	21	1639080	21	-12000	21	664009	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	16	0	11	12000	11	0	16	0	16	0	11	0	16	1802220	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	16	0	15	12000	11	0	16	0	16	151140	25	3	1	3	1	2	1	 	96	1	1	1	1	1	1	3	1	1	1	5	1	 	96	1	1	4	1	1	1	4	1	1	1	          	96	15272	1	2	1	 	96	 	96	2	1	 	96	1	3	10	1639080	2303089	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	26655	11	1	2021	1	2665501	1	2665501	1	14	1	7	1	5264290	21	5264290	21	5264290	21	1119774	56	0	11	0	11	0	11	0	11	0	16	0	16	3030	21	17400	16	0	11	120000	11	0	16	0	16	-142770	21	0	16	6004060	25	0	15	0	15	0	15	0	15	0	16	0	16	3610	25	17400	16	0	15	120000	11	0	16	0	16	619770	25	3	1	3	1	2	1	 	96	1	1	1	1	1	1	1	1	1	1	5	1	 	96	1	1	2	1	2	1	6	1	1	1	          	96	45562	1	2	1	 	96	 	96	2	1	565	1	7	14	40	5264290	6366664	0	0	 	96	 	96	2	1	 	96	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	26656	11	1	2021	1	2665601	1	2665601	1	11	1	1	1	188989	51	188989	51	188989	51	698998	56	0	11	0	11	0	11	0	11	166499	56	0	16	0	21	0	16	0	11	0	11	0	16	0	16	0	11	0	16	191169	25	0	15	0	15	0	15	0	15	166499	56	0	16	0	25	0	16	0	15	0	11	0	16	0	16	2180	25	 	96	3	1	2	1	 	96	1	1	1	1	1	1	1	1	1	1	5	1	 	96	1	1	1	1	1	1	4	1	1	1	          	96	18028	1	2	1	 	96	 	96	1	1	 	96	1	4	10	188989	887988	1	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	1
2021	ES	26657	10	1	2021	1	2665701	1	2665702	1	27	1	2	1	7691900	21	7691900	21	7691900	21	984414	56	882590	21	0	11	0	11	0	11	0	16	0	16	2620	21	123000	16	0	11	171000	11	0	16	0	16	-48890	21	0	16	10803030	25	882590	25	0	15	0	15	0	15	0	16	0	16	3240	25	123000	16	0	15	171000	11	0	16	0	16	2940130	25	3	1	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	6	1	 	96	1	1	2	1	2	1	6	1	1	1	          	96	40672	1	1	1	4	1	 	96	2	1	624	1	2	8	15	7691900	8553314	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	2	1	2	1	2	1	2	1	2	1	0
2021	ES	26660	11	1	2021	1	2666001	1	2666001	1	9	1	1	1	2083360	21	2083360	21	91470	11	0	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	16	0	11	0	11	0	16	0	16	89270	21	0	16	2468510	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	16	0	15	0	11	0	16	0	16	385150	25	3	1	3	1	2	1	 	96	2	1	1	1	2	1	3	1	3	1	4	1	 	96	3	1	3	1	3	1	4	1	1	1	80000	1	91005	1	2	1	 	96	 	96	 	97	 	96	1	6	10	2083360	2083360	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	26662	11	1	2021	1	2666201	1	2666201	1	10	1	4	1	2349380	21	2349380	21	2349380	21	632798	56	1066800	11	0	11	0	11	0	11	0	16	0	16	0	21	0	16	0	11	44000	11	0	16	0	16	0	11	0	16	2477700	25	1066800	15	0	15	0	15	0	15	0	16	0	16	0	25	0	16	0	15	44000	11	0	16	0	16	84320	25	 	96	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	4	1	2	1	1	1	4	1	1	1	4	1	1	1	          	96	18997	1	2	1	 	96	 	96	3	1	 	96	4	 	23	2349380	2982178	0	0	 	96	 	96	2	1	 	96	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	 	96	2	1	2	1	2	1	2	1	1
