HB010	HB020	HB030	HB050	HB050_F	HB060	HB060_F	HB070	HB070_F	HB080	HB080_F	HB090	HB090_F	HB100	HB100_F	HY020	HY020_F	HY022	HY022_F	HY023	HY023_F	HY030N	HY030N_F	HY040N	HY040N_F	HY050N	HY050N_F	HY060N	HY060N_F	HY070N	HY070N_F	HY080N	HY080N_F	HY081N	HY081N_F	HY090N	HY090N_F	HY100N	HY100N_F	HY110N	HY110N_F	HY120N	HY120N_F	HY130N	HY130N_F	HY131N	HY131N_F	HY145N	HY145N_F	HY170N	HY170N_F	HY010	HY010_F	HY040G	HY040G_F	HY050G	HY050G_F	HY060G	HY060G_F	HY070G	HY070G_F	HY080G	HY080G_F	HY081G	HY081G_F	HY090G	HY090G_F	HY100G	HY100G_F	HY110G	HY110G_F	HY120G	HY120G_F	HY130G	HY130G_F	HY131G	HY131G_F	HY140G	HY140G_F	HS011	HS011_F	HS021	HS021_F	HS031	HS031_F	HS040	HS040_F	HS050	HS050_F	HS060	HS060_F	HS070	HS070_F	HS080	HS080_F	HS090	HS090_F	HS100	HS100_F	HS110	HS110_F	HS120	HS120_F	HS130	HS130_F	HS140	HS140_F	HS150	HS150_F	HS160	HS160_F	HS170	HS170_F	HS180	HS180_F	HS190	HS190_F	HH010	HH010_F	HH021	HH021_F	HH030	HH030_F	HH031	HH031_F	HH040	HH040_F	HH050	HH050_F	HH060	HH060_F	HH061	HH061_F	HH070	HH070_F	HH081	HH081_F	HH091	HH091_F	H39A_U	H39B_U	H38A_U	CUOTAHIP	CUOTAHIP_F	HX040	HX060	HX240	VHRENTAA	VHRENTAAIA	VHPOBREZA	POBRECAT	VHMATDEP	HD080	HD080_F	HI022	HI022_F	HI090	HI090_F	HI100_1	HI100_1_F	HI100_2	HI100_2_F	HI100_3	HI100_3_F	HI100_4	HI100_4_F	HI100_5	HI100_5_F	HI100_6	HI100_6_F	HI100_7	HI100_7_F	HI100_8	HI100_8_F	HI100_9	HI100_9_F	HI110_1	HI110_1_F	HI110_2	HI110_2_F	HI110_3	HI110_3_F	HI110_4	HI110_4_F	HI120	HI120_F	HC010	HC010_F	HC020	HC020_F	HC030	HC030_F	HC040	HC040_F	HC050	HC050_F	HV010	HV010_F	HV070	HV070_F	HV020	HV020_F	HV080	HV080_F
2020	ES	363	11	01	2020	1	36301	01	36301	01		96	10	01	702610	10100	702610	10100	702610	10100	770233	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	343008	110100	0	0	0	0	0	0	0	0	-130930	110100	0	0	718590	22100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	343008	10100	0	0	0	0	0	0	0	0	15980	1100	3	01	3	01		96	1	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	3	01	200000	01	1	01		96	2	01	1	01	2	01	1	01	3	01	2	01	4	01	2005	01	2	01	1	01		96	100000	01	68197	01	1	01	1	01	06	06	96	600	01	4	14	2.5	702610	1129835	1	1	0	2	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	25000	01		96	2500	01	8200	01	4	01		97		97	2	01	1	01
2020	ES	364	11	01	2020	1	36401	01	36401	01		96		97	1621130	12091	338340	12058	338340	12058	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-197710	110100	0	0	1434952	22089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-186178	1100	3	01	2	01	2	01	2	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01	160000	01	1	01	1	01	2	01	2	01	2	01	2	01	3	01	3	01	4	01	2018	01	1	01	1	01	39293	01		96	49219	01	1	01	1	01	01	01	96		96	2	08	1.5	1621130	1621130	0	1	0	2	01	2	01	2	01	2	01	2	01	2	01	2	01	2	01	1	01	2	01	2	01	2	01	1	01	2	01	2	01	2	01	30000	01	20000	01		96	3000	01	3000	01	3	01		96		96	2	01	1	01
2020	ES	366	11	01	2020	1	36601	01	36601	01		96	10	01	2130750	10100	483910	10100	483910	10100	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-41490	110100	0	0	2222580	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91830	1100	2	01	3	01		96	2	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01	100000	01	1	01		96	2	01	1	01	1	01	1	01	4	01	3	01	5	01	2014	01	2	01	1	01	40000	01		96	49714	01	1	01	1	01	01	06	96		96	1	05	1	2130750	2130750	0	0	0	2	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	15000	01		96	2000	01	5500	01	4	01		96		96	2	01	1	01
2020	ES	367	11	01	2020	1	36702	01	36702	01		96	10	01	6137810	10100	6137810	10100	4403480	10100	546706	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164240	110100	0	0	8038840	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1901030	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	200000	01	2	01		96	2	01	1	01	1	01	1	01	4	01	1	01	4	01	1984	01	2	01	1	01		96	65000	01	21809	01	1	01	1	01	96	96	96		96	2	08	1.5	6137810	6684516	0	0	0	1	01	3	01	1	01	1	01	2	01	2	01	2	01	2	01	2	01	2	01	2	01	2	01	1	01	2	01	2	01	2	01		97	55000	01		96		96		97	4	01		97		96	1	01	1	01
2020	ES	369	11	01	2020	1	36901	01	36901	01		96	8	01	4504550	10100	3852350	10100	3852350	10100	694989	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-28160	110100	0	0	5205780	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	701230	1100		96	2	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	300000	01	1	01		96	2	01	1	01	1	01	1	01	4	01	1	01	4	01	1989	01	2	01	1	01		96	70000	01	22593	01	1	01	1	01	01	06	96		96	4	14	2.5	4504550	5199539	0	0	0	1	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	90000	01		96	30000	01	32500	01	4	01		97		96	2	01	2	01
2020	ES	370	11	01	2020	1	37001	01	37001	01		96	12	01	4368440	10100	4330330	10100	2822620	10100	653638	01	784690	110100	0	0	0	0	0	0	0	0	0	0	960	110100	0	0	0	0	0	0	0	0	0	0	290860	110100	0	0	5360780	20100	784690	40100	0	0	0	0	0	0	0	0	0	0	1180	40100	0	0	0	0	0	0	0	0	0	0	992340	1100		96	3	01	3	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	400000	01	1	01	2	01	1	01	2	01	2	01	1	01	4	01	1	01	5	01	1976	01	2	01	1	01		96	80000	01	19210	01	1	01	1	01	06	06	96		96	2	08	1.5	4368440	5022078	0	0	0	2	01	3	01	1	01	2	01	1	01	2	01	2	01	2	01	2	01	2	01	2	01	2	01	1	01	2	01	2	01	2	01	25000	01	150000	01		96	6000	01	40000	01	2	01		97		96	1	01	1	01
2020	ES	372	11	01	2020	1	37201	01	37201	01		96	11	01	1575070	10100	1575070	10100	393140	10100	536180	01	0	0	0	0	0	0	0	0	0	0	0	0	347060	110100	0	0	0	0	0	0	0	0	0	0	-46080	110100	0	0	1610400	20100	0	0	0	0	0	0	0	0	0	0	0	0	428470	40100	0	0	0	0	0	0	0	0	0	0	35330	1100		96	3	01		96	1	01	1	01	2	01	1	01	1	01	3	01	1	01	3	01	3	01	160000	01	1	01		96	2	01	2	01	1	01	1	01	2	01	1	01	4	01	1992	01	2	01	2	01		96		97	23212	01	1	01	1	01	06	06	06		96	1	06	1	1575070	2111250	0	0	0	2	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	40000	01		96	800	01		96	4	01		97		96	2	01	1	01
2020	ES	373	10	01	2020	1	37302	01	37301	01	37302	01	10	01	5279630	10100	4586620	10100	4586620	10100	715389	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-100380	110100	0	0	6312650	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1033020	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	200000	01	3	01		96	2	01	1	01	2	01	1	01	4	01	1	01	6	01	1988	01	2	01	1	01		96	80000	01	38052	01	1	01	1	01	96	96	96		96	3	09	2	5279630	5995019	0	0	0	1	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	40000	01	30000	01	2000	01	32500	01	1	01	18000000	01		96	2	01	4	01
2020	ES	374	10	01	2020	1	37402	01	37401	01	37402	01	14	01	3713700	10100	3713700	10100	3713700	10100	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60000	110100	0	0	-141390	110100	0	0	4236430	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60000	10100	0	0	462730	1100	3	01	3	01	3	01	2	01	1	01	2	01	1	01	1	01	2	01	1	01	3	01	2	01	300000	01	2	01	2	01	2	01	2	01	1	01	2	01	3	01	3	01	4	01	2017	01	1	01	2	01	21100	01		96	32714	01	1	01	1	01	01	06	06		96	4	14	2.3	3713700	3713700	0	0	0	2	01	3	01	1	01	1	01	2	01	2	01	2	01	2	01	2	01	2	01	2	01	2	01	1	01	2	01	2	01	2	01	30000	01	45000	01	12800	01	12000	01		96	3	01		96		96	2	01	1	01
2020	ES	375	10	01	2020	1		97	37501	01	37502	01	12	01	2437500	10100	1615020	10100	1615020	10100	0	00	0	0	0	0	0	0	80000	110100	0	0	0	0	0	0	0	0	0	0	0	0	60000	110100	0	0	74330	110100	0	0	2785370	20100	0	0	0	0	0	0	80000	10100	0	0	0	0	0	0	0	0	0	0	0	0	60000	10100	0	0	287870	1100	2	01	2	01		96	2	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01	250000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	3	01	5	01	2009	01	2	01	2	01	70000	01		96	86256	01	1	01	1	01	06	06	01		96	5	14	2.6	2437500	2437500	1	1	1	2	01	1	01	1	01	1	01	2	01	2	01	2	01	2	01	2	01	2	01	2	01	2	01	1	01	2	01	2	01	2	01	2000	01	60000	01		96	6200	01	8600	01	4	01		96		96	2	01	1	01
2020	ES	376	10	01	2020	1	37602	01	37601	01	37602	01	19	01	2998070	10100	2998070	10100	63150	10100	720358	01	41820	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55900	110100	0	0	3474700	20100	51630	40100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	476630	1100		96	3	01	3	01	2	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	3	01	200000	01	2	01	2	01	2	01	1	01	2	01	1	01	4	01	1	01	6	01	1973	01	2	01	1	01		96	100000	01	27514	01	1	01	1	01	06	06	96		96	2	07	1.5	2998070	3718428	0	0	0	2	01	3	01	1	01	2	01	2	01	2	01	2	01	2	01	1	01	2	01	2	01	2	01	1	01	2	01	2	01	2	01	10000	01	45000	01		96	400	01	10000	01	4	01	50000000	01		96	2	01	1	01
2020	ES	377	11	01	2020	1	37701	01	37702	01	37701	01	7	01	4833660	10100	4833660	10100	4833660	10100	678784	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-25130	110100	20000	110100	6306570	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1472910	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	250000	01	2	01		96	2	01	2	01	2	01	2	01	2	01	5	01	5	01	2013	01	2	01	1	01		96	70000	01	17419	01	1	01	1	01	96	96	96		96	3	11	1.8	4833660	5512444	0	0	0	2	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	40000	01	20000	01		96	19600	01	1	01		96		96	2	01	1	01
2020	ES	378	11	01	2020	1	37802	01	37802	01	37801	01	8	01	2931000	10100	2778090	10100	2778090	10100	0	00	0	0	0	0	0	0	0	0	0	0	0	0	5880	110100	0	0	0	0	0	0	0	0	0	0	-157230	110100	0	0	3518550	20100	0	0	0	0	0	0	0	0	0	0	0	0	7300	40100	0	0	0	0	0	0	0	0	0	0	587550	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	5	01	200000	01	2	01		96	2	01	2	01	2	01	1	01	2	01	3	01	5	01	2020	01	2	01	1	01	60000	01		96	81314	01	1	01	1	01	96	96	96		96	4	12	2.1	2931000	2931000	0	0	0	1	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	70000	01	12000	01		96	15000	01	1	01		96		96	2	01	3	01
2020	ES	379	11	01	2020	1	37902	01	37901	01	37902	01	11	01	2667080	10100	2667080	10100	210600	10100	540302	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-210600	110100	0	0	2784150	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117070	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	3	01	1	01	1	01	3	01	170000	01	2	01	1	01	2	01	2	01	2	01	2	01	4	01	1	01	4	01	1980	01	2	01	1	01		96		97	22261	01	1	01	1	01	06	06	96		96	2	07	1.5	2667080	3207382	0	0	0	2	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	120000	01		96		96	3000	01	4	01		97		96	2	01	4	01
2020	ES	381	11	01	2020	1	38101	01	38101	01	38102	01	14	01	1166800	10100	935690	10100	-599200	10100	0	00	0	0	0	0	231110	110100	0	0	0	0	0	0	650	110100	0	0	0	0	600000	110100	0	0	0	0	-150	110100	0	0	1771940	20100	0	0	0	0	231110	10100	0	0	0	0	0	0	800	40100	0	0	0	0	600000	10100	0	0	0	0	5140	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	5	01	130000	01	2	01		96	2	01	2	01	2	01	2	01	4	01	3	01	4	01	2013	01	2	01	1	01	45000	01		96	57510	01	1	01	1	01	96	96	96		96	2	07	1.5	1166800	1166800	1	1	0	1	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	40000	01	4000	01	1100	01	8000	01	1	01		96		96	1	01	4	01
2020	ES	382	11	01	2020	1	38201	01	38201	01	38202	01	9	01	4957460	10100	4406010	10100	2480150	10100	678784	01	451030	110100	0	0	0	0	0	0	0	0	0	0	1643970	110100	0	0	0	0	0	0	0	0	0	0	40190	110100	0	0	5716170	20100	451030	40100	0	0	0	0	0	0	0	0	0	0	2029580	40100	0	0	0	0	0	0	0	0	0	0	758710	1100		96	3	01		96	2	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	250000	01	2	01		96	2	01	2	01	2	01	2	01	2	01	1	01	5	01	1978	01	1	01	2	01		96	70000	01	25673	01	1	01	1	01	06	06	06		96	2	08	1.5	4957460	5636244	0	0	0	2	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96		97	1000	01		96	7100	01	1	01		97		96	1	01	1	01
2020	ES	384	10	01	2020	1	38401	01	38401	01		96	17	01	675020	10100	675020	10100	675020	10100	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-132190	110100	0	0	594680	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-80340	1100	3	01	2	01		96	1	01	1	01	2	01	1	01	1	01	1	01	1	01	2	01	1	01	120000	01	1	01		96	1	01	1	01	1	01	2	01	3	01	3	01	3	01	2011	01	1	01	2	01	64311	01		96	81270	01	1	01	1	01	01	01	06		96	4	12	2.3	675020	675020	1	1	1	2	01	2	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	60000	01		96	8000	01		96	3	01		96		96	2	01	1	01
2020	ES	386	11	01	2020	1	38601	01	38601	01		96	19	01	3864970	10100	3864970	10100	3864970	10100	844114	01	0	0	0	0	0	0	0	0	0	0	0	0	4330	110100	82658	110100	0	0	0	0	0	0	0	0	-66700	110100	0	0	4668760	20100	0	0	0	0	0	0	0	0	0	0	0	0	6070	40100	82658	10100	0	0	0	0	0	0	0	0	803790	1100	3	01	3	01	3	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	3	01	270000	01	2	01	2	01	2	01	2	01	2	01	2	01	4	01	2	01	4	01	2015	01	2	01	1	01		96	90000	01	35002	01	1	01	1	01	06	06	96	380	01	3	11	1.8	3864970	4626425	0	0	0	1	01	3	01	2	01	1	01	2	01	2	01	1	01	2	01	2	01	2	01	2	01	2	01	1	01	2	01	2	01	2	01	10000	01	30000	01	10000	01		96	4000	01	1	01	2700000	01	11000000	01	2	01	2	01
2020	ES	387	10	01	2020	1		97	38701	01	38702	01	24	01	3793370	10100	3793370	10100	-28920	10100	543958	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28920	110100	0	0	4277540	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	484170	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	4	01	220000	01	2	01	1	01	2	01	2	01	2	01	2	01	4	01	1	01	4	01	1973	01	2	01	1	01		96	65000	01	33222	01	1	01	1	01	96	96	96		96	2	07	1.5	3793370	4337328	0	0	0	1	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	35000	01		96		96		96	4	01		97		96	2	01	3	01
2020	ES	388	11	01	2020	1	38801	01	38801	01	38802	01	17	01	2513170	10100	439830	10100	439830	10100	648358	01	0	0	0	0	0	0	0	0	0	0	0	0	4900	110100	0	0	0	0	0	0	300000	110100	300000	110100	-46530	110100	0	0	3389630	22100	0	0	0	0	0	0	0	0	0	0	0	0	6930	40100	0	0	0	0	0	0	300000	10100	300000	10100	576460	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	5	01	100000	01	2	01	2	01	2	01	2	01	2	01	2	01	4	01	1	01	6	01	1973	01	2	01	1	01		96	80000	01	16379	01	1	01	1	01	96	96	96		96	2	08	1.5	2513170	3161528	0	0	0	1	01	3	01	1	01	1	01	2	01	2	01	2	01	2	01	2	01	2	01	2	01	2	01	1	01	2	01	2	01	2	01	35000	01	35000	01	5000	01	800	01	10000	01	4	01	18000000	01		96	2	01	2	01
2020	ES	390	10	01	2020	1	39001	01	39001	01	39002	01	25	01	2506930	10100	2506930	10100	63320	10100	619412	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-63320	110100	0	0	2935240	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	428310	1100		96	3	01	3	01	1	01	1	01	1	01	1	01	1	01	3	01	1	01	1	01	4	01	160000	01	2	01	2	01	2	01	2	01	2	01	2	01	4	01	1	01	5	01	1980	01	2	01	1	01		96	70000	01	17829	01	1	01	1	01	96	96	96		96	2	07	1.5	2506930	3126342	0	0	0	1	01	3	01	1	01	2	01	2	01	2	01	1	01	2	01	2	01	2	01	2	01	2	01	1	01	2	01	2	01	2	01	12000	01	50000	01		96		96	13600	01	4	01	15000000	01		96	2	01	4	01
2020	ES	391	10	01	2020	1	39101	01	39101	01	39102	01	25	01	1503950	10100	1503950	10100	115600	10100	651562	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-115600	110100	0	0	1388350	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-115600	1100	3	01	3	01		96	2	01	1	01	1	01	1	01	1	01	3	01	1	01	3	01	3	01	100000	01	2	01		96	2	01	2	01	2	01	2	01	3	01	1	01	5	01	1990	01	2	01	1	01		96	90000	01	23177	01	1	01	1	01	06	06	96		96	2	07	1.5	1503950	2155512	0	1	0	1	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	30000	01		96	800	01		96	4	01		97		96	2	01	1	01
2020	ES	392	10	01	2020	1	39201	01	39201	01	39202	01	18	01	6274480	10100	6274480	10100	6274480	10100	626612	01	0	0	0	0	0	0	0	0	0	0	0	0	11350	110100	57097	110100	0	0	0	0	0	0	0	0	820	110100	0	0	8585950	20100	0	0	0	0	0	0	0	0	0	0	0	0	14010	40100	57097	10100	0	0	0	0	0	0	0	0	2311470	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	3	01	1	01	1	01	5	01	180000	01	2	01		96	2	01	2	01	2	01	2	01	4	01	2	01	4	01	2002	01	2	01	1	01		96	75000	01	24477	01	1	01	1	01	96	96	96	500	01	2	08	1.5	6274480	6843994	0	0	0	1	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	33000	01	4000	01	3500	01	7800	01	1	01	19000000	01	6500000	01	2	01	2	01
2020	ES	394	11	01	2020	1	39401	01	39401	01		96	14	01	5649610	10100	5560840	10100	5560840	10100	514104	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18000	110100	0	0	0	0	0	0	0	0	80710	110100	0	0	7376540	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18000	10100	0	0	0	0	0	0	0	0	1726930	1100	3	01	3	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	350000	01	2	01	1	01	2	01	2	01	2	01	2	01	3	01	2	01	6	01	2003	01	2	01	1	01		96	70000	01	33510	01	1	01	1	01	06	06	96	700	01	4	12	2.1	5649610	6145714	0	0	0	2	01	3	01	2	01	1	01	1	01	2	01	2	01	2	01	2	01	2	01	2	01	2	01	1	01	2	01	2	01	2	01	45000	01	50000	01		96		96	9100	01	4	01	18000000	01	13000000	01	1	01	1	01
2020	ES	395	11	01	2020	1	39501	01	39501	01		96	16	01	1683030	10100	1683030	10100	13320	10100	442571	01	0	0	0	0	0	0	0	0	0	0	0	0	11450	110100	78000	110100	0	0	0	0	0	0	0	0	-1870	110100	0	0	1683030	20100	0	0	0	0	0	0	0	0	0	0	0	0	13320	40100	78000	10100	0	0	0	0	0	0	0	0	0	0	3	01	3	01	3	01	1	01	1	01	2	01	1	01	1	01	3	01	1	01	1	01	2	01	150000	01	2	01	2	01	2	01	2	01	2	01	2	01	4	01	2	01	4	01	2006	01	2	01	1	01		96	40000	01	27277	01	1	01	1	01	06	06	96	590	01	1	06	1	1683030	2047601	0	0	0	2	01	3	01	1	01	2	01	2	01	2	01	1	01	2	01	2	01	2	01	2	01	2	01	1	01	2	01	2	01	2	01	14000	01	20000	01		96		96	6600	01	4	01	10000000	01	3000000	01	2	01	1	01
2020	ES	396	11	01	2020	1	39601	01	39601	01		96	16	01	4888920	10100	4888920	10100	4888920	10100	683304	01	28450	110100	0	0	0	0	0	0	0	0	0	0	1010220	110100	55200	110100	0	0	0	0	360000	110100	0	0	-200150	110100	0	0	6041610	32100	28450	13100	0	0	0	0	0	0	0	0	0	0	1250750	40100	55200	10100	0	0	0	0	360000	10100	0	0	792690	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	5	01	300000	01	2	01		96	2	01	2	01	2	01	2	01	3	01	2	01	6	01	2005	01	2	01	1	01		96	120000	01	56468	01	1	01	1	01	96	96	96	700	01	4	12	2.1	4888920	5517024	0	0	0	1	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	70000	01	15000	01		96	14500	01	4	01	35000000	01	8000000	01	1	01	3	01
2020	ES	398	11	01	2020	1	39801	01	39801	01		96	11	01	4940550	10100	4940550	10100	4940550	10100	543971	01	0	0	0	0	0	0	0	0	0	0	0	0	24680	110100	114441	110100	0	0	0	0	0	0	0	0	-72740	110100	0	0	6126850	20100	0	0	0	0	0	0	0	0	0	0	0	0	30330	40100	114441	10100	0	0	0	0	0	0	0	0	1186300	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	300000	01	2	01		96	2	01	2	01	2	01	2	01	4	01	2	01	5	01	2012	01	2	01	1	01		96	70000	01	36343	01	1	01	1	01	96	96	96	750	01	4	12	2.1	4940550	5370079	0	0	0	1	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	55000	01	20000	01	7500	01	37500	01	4	01		97		97	2	01		97
2020	ES	399	12	01	2020	1	39902	01	39902	01		96	15	01	1605460	10100	1037420	10100	1037420	10100	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-22240	110100	0	0	1707220	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101760	1100	2	01	2	01		96	2	01	1	01	2	01	1	01	1	01	1	01	1	01	2	01	2	01	200000	01	1	01		96	2	01	2	01	2	01	1	01	4	01	3	01	4	01	2013	01	1	01	1	01	59311	01		96	81370	01	1	01	1	01	01	01	96		96	8	14	3.7	1605460	1605460	1	1	1	2	01	2	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	30000	01		96	5000	01		96	3	01		96		96	2	01	1	01
2020	ES	400	11	01	2020	1	40001	01	40001	01	40002	01	5	01	47300	12036	47300	12036	47300	12036	430306	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-30480	112000	0	0	19790	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-27510	1000	3	01	3	01		96	2	01	1	01	2	01	1	01	1	01	1	01	1	01	2	01	1	01	150000	01	1	01	1	01	2	01	2	01	2	01	2	01	4	01	4	01	4	01	1950	01	1	01	1	01	10000	01	60000	01	23741	01	1	01	1	01	01	06	96		96	2	07	1.5	47300	477606	1	1	0	2	01	2	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	60000	01		96		96		96	3	01		96		96	2	01	1	01
2020	ES	401	11	01	2020	1	40102	01	40101	01	40102	01	11	01	2903870	10100	2903870	10100	811280	10100	637558	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140590	110100	0	0	3352690	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	448820	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	4	01	200000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	1	01	6	01	1966	01	1	01	1	01		96	80000	01	32601	01	1	01	1	01	96	96	96		96	2	07	1.5	2903870	3541428	0	0	0	1	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	100000	01		96		97		96	1	01		97		96	2	01	1	01
