RB010	RB020	RB030	RB050	RB050_F	RB070	RB070_F	RB080	RB080_F	RB090	RB090_F	RB200	RB200_F	RB210	RB210_F	RB220	RB220_F	RB230	RB230_F	RB240	RB240_F	RL010	RL010_F	RL020	RL020_F	RL030	RL030_F	RL040	RL040_F	RL050	RL050_F	RL060	RL060_F	RL070	RL070_F	VRLOWJOB	VREU2020	AROPE
2019	ES	810501	42895669	01	03	01	1970	01	1	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	1	1
2019	ES	810601	31747141	01	03	01	1979	01	2	01	1	01	1	01		96		96	810602	01		96		96		96		96		96		96		96	00	0	0
2019	ES	810602	31747141	01	05	01	1978	01	1	01	1	01	1	01		96		96	810601	01		96		96		96		96		96		96		96	00	0	0
2019	ES	810603	31747141	01	11	01	2013	01	2	01	1	01	4	01	810602	01	810601	01		96		96	30	01	0	01	0	01	0	01	0	01	32278743	01	00	0	0
2019	ES	810701	32086295	01	05	01	1982	01	2	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	1	1
2019	ES	810801	26127506	01	07	01	1935	01	2	01	1	01	3	01		96		96		96		96		96		96		96		96		96		96	96	0	0
2019	ES	810901	27465456	01	03	01	1967	01	2	01	1	01	1	01		96		96	810902	01		96		96		96		96		96		96		96	00	0	0
2019	ES	810902	27465456	01	07	01	1951	01	1	01	1	01	3	01		96		96	810901	01		96		96		96		96		96		96		96	96	0	0
2019	ES	811401	35793822	01	12	01	1966	01	1	01	1	01	1	01		96		96	811402	01		96		96		96		96		96		96		96	00	0	0
2019	ES	811402	35793822	01	05	01	1968	01	2	01	1	01	1	01		96		96	811401	01		96		96		96		96		96		96		96	00	0	0
2019	ES	811403	35793822	01	09	01	1996	01	2	01	1	01	1	01	811401	01	811402	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	811501	32086295	01	08	01	1975	01	2	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	0	0
2019	ES	811801	27040974	01	12	01	1981	01	1	01	1	01	1	01		96		96	811802	01		96		96		96		96		96		96		96	00	0	0
2019	ES	811802	27040974	01	01	01	1985	01	2	01	1	01	1	01		96		96	811801	01		96		96		96		96		96		96		96	00	0	0
2019	ES	811803	27040974	01	12	01	2015	01	2	01	1	01	4	01	811801	01	811802	01		96	25	01		96	0	01	0	01	0	01	0	01	29206771	01	00	0	0
2019	ES	811804	27040974	01	12	01	2017	01	1	01	1	01	4	01	811801	01	811802	01		96	0	01		96		96	15	01	0	01	0	01	32645048	01	00	0	0
2019	ES	811901	33093954	01	04	01	1974	01	1	01	1	01	1	01		96		96	811902	01		96		96		96		96		96		96		96	00	0	0
2019	ES	811902	33093954	01	10	01	1977	01	2	01	1	01	1	01		96		96	811901	01		96		96		96		96		96		96		96	00	0	0
2019	ES	812001	26634069	01	03	01	1981	01	1	01	1	01	1	01		96		96	812002	01		96		96		96		96		96		96		96	00	0	0
2019	ES	812002	26634069	01	12	01	1979	01	2	01	1	01	1	01		96		96	812001	01		96		96		96		96		96		96		96	00	0	0
2019	ES	812003	26634069	01	02	01	2010	01	2	01	1	01	4	01	812001	01	812002	01		96		96	20	01	0	01	0	01	0	01	2	01	28744086	01	00	0	0
2019	ES	812004	26634069	01	02	01	2013	01	2	01	1	01	4	01	812001	01	812002	01		96		96	20	01	0	01	0	01	0	01	2	01	30332508	01	00	0	0
2019	ES	812201	34297911	01	10	01	1969	01	2	01	1	01	4	01		96		96		96		96		96		96		96		96		96		96	00	1	1
2019	ES	812202	34297911	01	08	01	1995	01	1	01	1	01	1	01		96	812201	01		96		96		96		96		96		96		96		96	00	1	1
2019	ES	812401	25431013	01	06	01	1978	01	1	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	0	0
2019	ES	812501	32773612	01	11	01	1963	01	1	01	1	01	1	01		96		96	812502	01		96		96		96		96		96		96		96	00	0	0
2019	ES	812502	32773612	01	12	01	1966	01	2	01	1	01	1	01		96		96	812501	01		96		96		96		96		96		96		96	00	0	0
2019	ES	812503	32773612	01	09	01	1993	01	2	01	1	01	1	01	812501	01	812502	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	812504	32773612	01	01	01	2003	01	1	01	1	01	4	01	812501	01	812502	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	812701	22296692	01	01	01	1948	01	2	01	1	01	4	01		96		96		96		96		96		96		96		96		96		96	96	0	0
2019	ES	812801	41483195	01	03	01	1986	01	1	01	1	01	1	01		96		96	812802	01		96		96		96		96		96		96		96	00	0	0
2019	ES	812802	41483195	01	10	01	1989	01	2	01	1	01	1	01		96		96	812801	01		96		96		96		96		96		96		96	00	0	0
2019	ES	812803	41483195	01	08	01	2019	01	2	01	1	01	4	01	812801	01	812802	01		96	0	01		96		96	0	01	0	01	0	01	44664780	01	00	0	0
2019	ES	812901	16410853	01	12	01	1979	01	2	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	1	1
2019	ES	812902	16410853	01	03	01	2000	01	1	01	1	01	4	01		96	812901	01		96		96		96		96		96		96		96		96	00	1	1
2019	ES	813101	25451054	01	10	01	1971	01	2	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	0	0
2019	ES	813102	25451054	01	12	01	2000	01	2	01	1	01	4	01		96	813101	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	813103	25451054	01	09	01	2005	01	2	01	1	01	4	01		96	813101	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	813104	25451054	01	01	01	2007	01	2	01	1	01	4	01		96	813101	01		96		96	28	01	0	01	0	01	0	01	0	01	24682119	01	00	0	0
2019	ES	813201	30973816	01	08	01	1951	01	2	01	1	01	3	01		96		96		96		96		96		96		96		96		96		96	96	0	0
2019	ES	813202	30973816	01	11	01	1982	01	2	01	1	01	1	01		96	813201	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	813301	25273551	01	11	01	1971	01	1	01	1	01	1	01		96		96	813302	01		96		96		96		96		96		96		96	00	0	0
2019	ES	813302	25273551	01	02	01	1975	01	2	01	1	01	1	01		96		96	813301	01		96		96		96		96		96		96		96	00	0	0
2019	ES	813303	25273551	01	12	01	2007	01	2	01	1	01	4	01	813301	01	813302	01		96		96	35	01	0	01	0	01	0	01	10	01	24313181	01	00	0	0
2019	ES	813304	25273551	01	12	01	2009	01	1	01	1	01	4	01	813301	01	813302	01		96		96	30	01	0	01	0	01	0	01	10	01	27275784	01	00	0	0
2019	ES	813501	53653498	01	03	01	1959	01	1	01	1	01	1	01		96		96	813502	01		96		96		96		96		96		96		96	00	0	0
2019	ES	813502	53653498	01	05	01	1959	01	2	01	1	01	4	01		96		96	813501	01		96		96		96		96		96		96		96	00	0	0
2019	ES	813503	53653498	01	12	01	1989	01	1	01	1	01	4	01	813501	01	813502	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	813504	53653498	01	07	01	1988	01	2	01	1	01	4	01	813501	01	813502	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	813505	53653498	01	05	01	1999	01	2	01	1	01	4	01	813501	01	813502	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	813701	24252488	01	01	01	1959	01	1	01	1	01	1	01		96		96	813702	01		96		96		96		96		96		96		96	00	0	0
2019	ES	813702	24252488	01	09	01	1959	01	2	01	1	01	4	01		96		96	813701	01		96		96		96		96		96		96		96	00	0	0
2019	ES	813703	24252488	01	12	01	1990	01	1	01	1	01	2	01	813701	01	813702	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	813704	24252488	01	11	01	1999	01	1	01	1	01	4	01	813701	01	813702	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	814001	16887280	01	01	01	1961	01	2	01	1	01	4	01		96		96		96		96		96		96		96		96		96		96	01	1	1
2019	ES	814002	16887280	01	01	01	1997	01	2	01	1	01	2	01		96	814001	01		96		96		96		96		96		96		96		96	01	1	1
2019	ES	814101	37243682	01	06	01	1984	01	2	01	1	01	1	01		96		96	814104	01		96		96		96		96		96		96		96	00	0	0
2019	ES	814102	37243682	01	08	01	1949	01	2	01	1	01	2	01		96		96		96		96		96		96		96		96		96		96	96	0	0
2019	ES	814103	37243682	01	12	01	2017	01	2	01	1	01	4	01	814104	01	814101	01		96	0	01		96		96	0	01	0	01	0	01	44962205	01	00	0	0
2019	ES	814104	37243682	01	06	01	1982	01	1	01	1	01	1	01		96		96	814101	01		96		96		96		96		96		96		96	00	0	0
2019	ES	814201	30219446	01	10	01	1961	01	1	01	1	01	1	01		96		96	814202	01		96		96		96		96		96		96		96	00	0	0
2019	ES	814202	30219446	01	01	01	1965	01	2	01	1	01	1	01		96		96	814201	01		96		96		96		96		96		96		96	00	0	0
2019	ES	814203	30219446	01	09	01	1995	01	2	01	1	01	4	01	814201	01	814202	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	814204	30219446	01	07	01	1998	01	2	01	1	01	4	01	814201	01	814202	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	814401	14671520	01	01	01	1962	01	2	01	1	01	2	01		96		96		96		96		96		96		96		96		96		96	01	1	1
2019	ES	814501	19071230	01	05	01	1970	01	1	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	0	0
2019	ES	814502	19071230	01	01	01	2006	01	1	01	1	01	4	01	814501	01		96		96		96	30	01	0	01	0	01	0	01	0	01		96	00	0	0
2019	ES	814503	19071230	01	02	01	2009	01	2	01	1	01	4	01	814501	01		96		96		96	30	01	0	01	0	01	0	01	0	01	22670228	01	00	0	0
2019	ES	814601	22296692	01	09	01	1945	01	2	01	1	01	3	01		96		96		96		96		96		96		96		96		96		96	96	0	0
2019	ES	814701	20274786	01	07	01	2000	01	1	01	1	01	4	01		96		96		96		96		96		96		96		96		96		96	96	1	1
2019	ES	814702	20274786	01	08	01	1944	01	2	01	1	01	3	01		96		96	814703	01		96		96		96		96		96		96		96	96	1	1
2019	ES	814703	20274786	01	03	01	1943	01	1	01	1	01	3	01		96		96	814702	01		96		96		96		96		96		96		96	96	1	1
2019	ES	814801	16269513	01	09	01	1958	01	1	01	1	01	4	01		96		96	814802	01		96		96		96		96		96		96		96	96	0	0
2019	ES	814802	16269513	01	08	01	1959	01	2	01	1	01	4	01		96		96	814801	01		96		96		96		96		96		96		96	01	1	1
2019	ES	814901	46480135	01	10	01	1953	01	1	01	1	01	3	01		96		96	814902	01		96		96		96		96		96		96		96	96	0	0
2019	ES	814902	46480135	01	09	01	1956	01	2	01	1	01	1	01		96		96	814901	01		96		96		96		96		96		96		96	96	0	0
2019	ES	814903	46480135	01	02	01	1990	01	2	01	1	01	1	01	814901	01	814902	01		96		96		96		96		96		96		96		96	01	1	1
2019	ES	815001	19671272	01	06	01	1968	01	1	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	0	0
2019	ES	815301	21636639	01	08	01	1940	01	1	01	1	01	3	01		96		96	815302	01		96		96		96		96		96		96		96	96	0	0
2019	ES	815302	21636639	01	04	01	1943	01	2	01	1	01	3	01		96		96	815301	01		96		96		96		96		96		96		96	96	0	0
2019	ES	815401	16222615	01	06	01	1960	01	1	01	1	01	1	01		96		96	815402	01		96		96		96		96		96		96		96	00	0	0
2019	ES	815402	16222615	01	06	01	1961	01	2	01	1	01	1	01		96		96	815401	01		96		96		96		96		96		96		96	00	0	0
2019	ES	815501	37051139	01	10	01	1943	01	2	01	1	01	3	01		96		96	815502	01		96		96		96		96		96		96		96	96	0	0
2019	ES	815502	37051139	01	12	01	1943	01	1	01	1	01	3	01		96		96	815501	01		96		96		96		96		96		96		96	96	0	0
2019	ES	815503	37051139	01	11	01	1971	01	1	01	1	01	1	01	815502	01	815501	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	815701	27115194	01	04	01	1961	01	1	01	1	01	1	01		96		96	815702	01		96		96		96		96		96		96		96	00	0	0
2019	ES	815702	27115194	01	10	01	1960	01	2	01	1	01	1	01		96		96	815701	01		96		96		96		96		96		96		96	00	0	0
2019	ES	815703	27115194	01	02	01	1994	01	1	01	1	01	1	01	815701	01	815702	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	815901	22296692	01	07	01	1945	01	2	01	1	01	3	01		96		96		96		96		96		96		96		96		96		96	96	0	0
2019	ES	816001	33464069	01	03	01	1987	01	2	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	01	1	1
2019	ES	816002	33464069	01	01	01	1966	01	1	01	1	01	2	01		96		96		96		96		96		96		96		96		96		96	01	1	1
2019	ES	816101	23666993	01	03	01	2000	01	1	01	1	01	4	01	816103	01	816102	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	816102	23666993	01	11	01	1964	01	2	01	1	01	1	01		96		96	816103	01		96		96		96		96		96		96		96	00	0	0
2019	ES	816103	23666993	01	12	01	1955	01	1	01	1	01	1	01		96		96	816102	01		96		96		96		96		96		96		96	96	0	0
2019	ES	816701	24910710	01	02	01	1938	01	2	01	1	01	3	01		96		96		96		96		96		96		96		96		96		96	96	0	0
2019	ES	816702	24910710	01	11	01	1961	01	2	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	0	0
2019	ES	816801	34002852	01	11	01	1986	01	2	01	1	01	2	01		96		96	816802	01		96		96		96		96		96		96		96	00	0	0
2019	ES	816802	34002852	01	06	01	1985	01	1	01	1	01	1	01		96		96	816801	01		96		96		96		96		96		96		96	00	0	0
2019	ES	816803	34002852	01	03	01	2010	01	1	01	1	01	4	01	816802	01	816801	01		96		96	35	01	0	01	0	01	0	01	0	01	36696643	01	00	0	0
2019	ES	816804	34002852	01	11	01	2014	01	2	01	1	01	4	01	816802	01	816801	01		96	35	01		96	0	01	0	01	0	01	0	01	33333016	01	00	0	0
2019	ES	817101	18934623	01	03	01	1954	01	1	01	1	01	4	01		96		96	817102	01		96		96		96		96		96		96		96	96	0	0
2019	ES	817102	18934623	01	01	01	1963	01	2	01	1	01	1	01		96		96	817101	01		96		96		96		96		96		96		96	00	0	0
2019	ES	817301	25484191	01	04	01	1949	01	1	01	1	01	3	01		96		96	817302	01		96		96		96		96		96		96		96	96	0	0
2019	ES	817302	25484191	01	07	01	1951	01	2	01	1	01	3	01		96		96	817301	01		96		96		96		96		96		96		96	96	0	0
2019	ES	817401	43258422	01	07	01	1961	01	1	01	1	01	4	01		96		96	817402	01		96		96		96		96		96		96		96	00	0	0
2019	ES	817402	43258422	01	06	01	1966	01	2	01	1	01	1	01		96		96	817401	01		96		96		96		96		96		96		96	00	0	0
2019	ES	817403	43258422	01	12	01	1999	01	2	01	2	01	4	01	817401	01	817402	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	817404	43258422	01	03	01	2002	01	2	01	1	01	4	01	817401	01	817402	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	817405	43258422	01	04	01	2007	01	2	01	1	01	4	01	817401	01	817402	01		96		96	30	01	0	01	0	01	0	01	0	01	41951485	01	00	0	0
2019	ES	817501	25949114	01	07	01	1947	01	2	01	1	01	3	01		96		96		96		96		96		96		96		96		96		96	96	0	0
2019	ES	817601	37342352	01	04	01	1978	01	2	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	1	1
2019	ES	817701	50340126	01	08	01	1974	01	2	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	1	1
2019	ES	817801	30323121	01	04	01	1957	01	2	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	96	0	0
2019	ES	817901	45729188	01	05	01	1941	01	2	01	1	01	3	01		96		96	817902	01		96		96		96		96		96		96		96	96	0	0
2019	ES	817902	45729188	01	01	01	1939	01	1	01	1	01	3	01		96		96	817901	01		96		96		96		96		96		96		96	96	0	0
2019	ES	817903	45729188	01	10	01	1979	01	1	01	1	01	1	01	817902	01	817901	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	817904	45729188	01	06	01	1982	01	2	01	1	01	1	01	817902	01	817901	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	818001	25484191	01	12	01	1946	01	1	01	1	01	3	01		96		96	818002	01		96		96		96		96		96		96		96	96	0	0
2019	ES	818002	25484191	01	03	01	1947	01	2	01	1	01	3	01		96		96	818001	01		96		96		96		96		96		96		96	96	0	0
2019	ES	818501	27842778	01	03	01	1964	01	1	01	1	01	1	01		96		96	818502	01		96		96		96		96		96		96		96	00	0	0
2019	ES	818502	27842778	01	07	01	1963	01	2	01	1	01	1	01		96		96	818501	01		96		96		96		96		96		96		96	00	0	0
2019	ES	818503	27842778	01	06	01	1997	01	1	01	1	01	1	01	818501	01	818502	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	818504	27842778	01	10	01	1999	01	1	01	1	01	4	01	818501	01	818502	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	819001	26351237	01	10	01	1974	01	1	01	1	01	1	01		96		96	819002	01		96		96		96		96		96		96		96	00	0	0
2019	ES	819002	26351237	01	01	01	1983	01	2	01	1	01	1	01		96		96	819001	01		96		96		96		96		96		96		96	00	0	0
2019	ES	819003	26351237	01	11	01	2006	01	1	01	1	01	4	01	819001	01	819002	01		96		96	30	01	0	01	0	01	0	01	0	01		96	00	0	0
2019	ES	819004	26351237	01	07	01	2015	01	2	01	1	01	4	01	819001	01	819002	01		96	30	01		96	0	01	0	01	0	01	0	01	25832133	01	00	0	0
2019	ES	819601	25180938	01	02	01	1936	01	1	01	1	01	3	01		96		96	819602	01		96		96		96		96		96		96		96	96	0	0
2019	ES	819602	25180938	01	11	01	1936	01	2	01	1	01	4	01		96		96	819601	01		96		96		96		96		96		96		96	96	0	0
2019	ES	819701	25180938	01	06	01	1942	01	1	01	1	01	3	01		96		96	819702	01		96		96		96		96		96		96		96	96	0	0
2019	ES	819702	25180938	01	03	01	1943	01	2	01	1	01	3	01		96		96	819701	01		96		96		96		96		96		96		96	96	0	0
2019	ES	819901	69795394	01	09	01	1967	01	2	01	1	01	1	01		96		96	819902	01		96		96		96		96		96		96		96	00	0	0
2019	ES	819902	69795394	01	01	01	1969	01	1	01	1	01	1	01	819903	01	819904	01	819901	01		96		96		96		96		96		96		96	00	0	0
2019	ES	819903	69795394	01	01	01	1933	01	1	01	1	01	3	01		96		96	819904	01		96		96		96		96		96		96		96	96	0	0
2019	ES	819904	69795394	01	03	01	1933	01	2	01	1	01	3	01		96		96	819903	01		96		96		96		96		96		96		96	96	0	0
2019	ES	819905	69795394	01	09	01	1997	01	1	01	2	01	4	01	819902	01	819901	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	819906	69795394	01	05	01	2003	01	1	01	2	01	4	01	819902	01	819901	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	821001	49886596	01	06	01	1992	01	2	01	1	01	1	01		96	821002	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	821002	49886596	01	07	01	1958	01	2	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	96	0	0
2019	ES	821101	40681885	01	06	01	1947	01	2	01	1	01	4	01		96		96		96		96		96		96		96		96		96		96	96	1	1
2019	ES	821102	40681885	01	06	01	1973	01	2	01	1	01	1	01		96	821101	01		96		96		96		96		96		96		96		96	00	1	1
2019	ES	821103	40681885	01	07	01	2004	01	2	01	1	01	4	01		96	821102	01		96		96		96		96		96		96		96		96	00	1	1
2019	ES	821201	47084933	01	06	01	1951	01	1	01	1	01	3	01		96		96	821202	01		96		96		96		96		96		96		96	96	0	0
2019	ES	821202	47084933	01	06	01	1955	01	2	01	1	01	4	01		96		96	821201	01		96		96		96		96		96		96		96	96	0	0
2019	ES	821203	47084933	01	09	01	1985	01	1	01	1	01	1	01	821201	01	821202	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	821301	38515076	01	11	01	1976	01	1	01	1	01	1	01		96		96	821302	01		96		96		96		96		96		96		96	00	0	0
2019	ES	821302	38515076	01	03	01	1977	01	2	01	1	01	1	01		96		96	821301	01		96		96		96		96		96		96		96	00	0	0
2019	ES	821501	43084279	01	01	01	1972	01	1	01	1	01	1	01		96		96	821502	01		96		96		96		96		96		96		96	00	0	0
2019	ES	821502	43084279	01	04	01	1979	01	2	01	1	01	2	01		96		96	821501	01		96		96		96		96		96		96		96	00	0	0
2019	ES	821701	56847467	01	08	01	1966	01	1	01	1	01	1	01		96		96	821702	01		96		96		96		96		96		96		96	00	0	0
2019	ES	821702	56847467	01	08	01	1969	01	2	01	1	01	4	01		96		96	821701	01		96		96		96		96		96		96		96	00	0	0
2019	ES	821703	56847467	01	09	01	1992	01	2	01	1	01	1	01	821701	01	821702	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	821704	56847467	01	09	01	1999	01	2	01	1	01	1	01	821701	01	821702	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	822101	29596869	01	04	01	1974	01	1	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	0	0
2019	ES	822201	36907470	01	07	01	1974	01	1	01	1	01	1	01		96		96	822202	01		96		96		96		96		96		96		96	00	1	1
2019	ES	822202	36907470	01	08	01	1987	01	2	01	1	01	4	01		96		96	822201	01		96		96		96		96		96		96		96	00	1	1
2019	ES	822203	36907470	01	01	01	2006	01	1	01	1	01	4	01	822201	01	822202	01		96		96	30	01	0	01	0	01	0	01	0	01		96	00	1	1
2019	ES	822204	36907470	01	11	01	2007	01	2	01	1	01	4	01	822201	01	822202	01		96		96	30	01	0	01	0	01	0	01	0	01	35792410	01	00	1	1
2019	ES	822205	36907470	01	01	01	2012	01	1	01	1	01	4	01	822201	01	822202	01		96		96	25	01	0	01	0	01	0	01	0	01	36529858	01	00	1	1
2019	ES	822206	36907470	01	12	01	2018	01	1	01	1	01	4	01	822201	01	822202	01		96	0	01		96		96	0	01	0	01	0	01	39738116	01	00	1	1
2019	ES	822301	37225443	01	12	01	1943	01	1	01	1	01	3	01		96		96	822302	01		96		96		96		96		96		96		96	96	1	1
2019	ES	822302	37225443	01	12	01	1944	01	2	01	1	01	3	01		96		96	822301	01		96		96		96		96		96		96		96	96	1	1
2019	ES	822303	37225443	01	07	01	1972	01	2	01	1	01	2	01	822301	01	822302	01		96		96		96		96		96		96		96		96	01	1	1
2019	ES	822304	37225443	01	04	01	2011	01	2	01	1	01	4	01		96	822303	01		96		96	25	01	0	01	0	01	0	01	0	01	37361211	01	01	1	1
2019	ES	822501	82513613	01	02	01	1964	01	2	01	1	01	4	01		96		96		96		96		96		96		96		96		96		96	00	0	0
2019	ES	822502	82513613	01	09	01	1989	01	2	01	1	01	1	01		96	822501	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	822503	82513613	01	11	01	1987	01	2	01	1	01	2	01		96	822501	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	822504	82513613	01	08	01	1985	01	1	01	1	01	2	01		96	822501	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	822505	82513613	01	08	01	2010	01	1	01	1	01	4	01		96	822502	01		96		96	35	01	0	01	0	01	0	01	0	01	89050546	01	00	0	0
2019	ES	822506	82513613	01	03	01	2012	01	1	01	1	01	4	01		96	822502	01		96		96	35	01	0	01	0	01	0	01	0	01	81669392	01	00	0	0
2019	ES	822507	82513613	01	11	01	2012	01	2	01	1	01	4	01		96	822503	01		96		96	35	01	0	01	0	01	0	01	0	01	81669392	01	00	0	0
2019	ES	822601	27186620	01	07	01	1962	01	2	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	0	1
2019	ES	822602	27186620	01	03	01	1987	01	1	01	1	01	1	01		96	822601	01		96		96		96		96		96		96		96		96	00	0	1
2019	ES	822701	30407453	01	02	01	1933	01	2	01	1	01	3	01		96		96		96		96		96		96		96		96		96		96	96	1	1
2019	ES	823001	37342352	01	04	01	1979	01	2	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	1	1
2019	ES	823101	24639448	01	02	01	1985	01	1	01	1	01	1	01		96		96	823102	01		96		96		96		96		96		96		96	00	0	0
2019	ES	823102	24639448	01	06	01	1994	01	2	01	1	01	4	01		96		96	823101	01		96		96		96		96		96		96		96	00	0	0
2019	ES	823103	24639448	01	10	01	2016	01	1	01	1	01	4	01	823101	01	823102	01		96	25	01		96	0	01	0	01	0	01	0	01	26612900	01	00	0	0
2019	ES	823104	24639448	01	12	01	2018	01	2	01	1	01	4	01	823101	01	823102	01		96	0	01		96		96	0	01	0	01	0	01	26529189	01	00	0	0
2019	ES	823301	30626263	01	12	01	1965	01	1	01	1	01	1	01		96		96	823302	01		96		96		96		96		96		96		96	00	0	1
2019	ES	823302	30626263	01	03	01	1963	01	2	01	1	01	4	01		96		96	823301	01		96		96		96		96		96		96		96	00	0	1
2019	ES	823303	30626263	01	03	01	1999	01	2	01	1	01	4	01	823301	01	823302	01		96		96		96		96		96		96		96		96	00	0	1
2019	ES	823501	76762440	01	11	01	1964	01	2	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	0	0
2019	ES	823502	76762440	01	11	01	1991	01	1	01	1	01	1	01		96		96	823503	01		96		96		96		96		96		96		96	00	0	0
2019	ES	823503	76762440	01	01	01	1992	01	2	01	1	01	1	01		96	823501	01	823502	01		96		96		96		96		96		96		96	00	0	0
2019	ES	823601	28466910	01	02	01	1977	01	1	01	1	01	1	01		96		96	823602	01		96		96		96		96		96		96		96	00	0	0
2019	ES	823602	28466910	01	06	01	1974	01	2	01	1	01	1	01		96		96	823601	01		96		96		96		96		96		96		96	00	0	0
2019	ES	823603	28466910	01	01	01	2000	01	1	01	1	01	4	01		96	823602	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	823604	28466910	01	05	01	2008	01	2	01	1	01	4	01		96	823602	01		96		96	40	01	0	01	0	01	0	01	0	01	27385197	01	00	0	0
2019	ES	823701	44464185	01	10	01	1958	01	1	01	1	01	1	01		96		96	823702	01		96		96		96		96		96		96		96	96	0	0
2019	ES	823702	44464185	01	01	01	1958	01	2	01	1	01	4	01		96		96	823701	01		96		96		96		96		96		96		96	96	0	0
2019	ES	823703	44464185	01	05	01	1989	01	1	01	1	01	4	01	823701	01	823702	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	823801	32707075	01	09	01	1968	01	1	01	1	01	1	01		96		96	823802	01		96		96		96		96		96		96		96	00	0	0
2019	ES	823802	32707075	01	09	01	1973	01	2	01	1	01	4	01		96		96	823801	01		96		96		96		96		96		96		96	00	0	0
2019	ES	823803	32707075	01	09	01	2001	01	2	01	1	01	4	01	823801	01	823802	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	823804	32707075	01	09	01	2004	01	1	01	1	01	4	01	823801	01	823802	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	824101	27805414	01	11	01	1975	01	1	01	1	01	1	01		96		96	824102	01		96		96		96		96		96		96		96	00	0	0
2019	ES	824102	27805414	01	04	01	1976	01	2	01	1	01	1	01		96		96	824101	01		96		96		96		96		96		96		96	00	0	0
2019	ES	824103	27805414	01	04	01	2004	01	1	01	1	01	4	01	824101	01	824102	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	824104	27805414	01	02	01	2007	01	2	01	1	01	4	01	824101	01	824102	01		96		96	40	01	0	01	0	01	0	01	0	01	26965348	01	00	0	0
2019	ES	824201	28466910	01	01	01	1974	01	1	01	1	01	1	01		96		96	824202	01		96		96		96		96		96		96		96	00	0	0
2019	ES	824202	28466910	01	01	01	1974	01	2	01	1	01	1	01		96		96	824201	01		96		96		96		96		96		96		96	00	0	0
2019	ES	824203	28466910	01	04	01	2000	01	1	01	1	01	4	01	824201	01	824202	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	824204	28466910	01	04	01	2003	01	2	01	1	01	4	01	824201	01	824202	01		96		96		96		96		96		96		96		96	00	0	0
2019	ES	824501	35387042	01	05	01	1968	01	1	01	1	01	1	01		96		96	824502	01		96		96		96		96		96		96		96	00	0	0
