HB010	HB020	HB030	HB050	HB050_F	HB060	HB060_F	HB070	HB070_F	HB080	HB080_F	HB090	HB090_F	HB100	HB100_F	HY020	HY020_F	HY022	HY022_F	HY023	HY023_F	HY030N	HY030N_F	HY040N	HY040N_F	HY050N	HY050N_F	HY060N	HY060N_F	HY070N	HY070N_F	HY080N	HY080N_F	HY081N	HY081N_F	HY090N	HY090N_F	HY100N	HY100N_F	HY110N	HY110N_F	HY120N	HY120N_F	HY130N	HY130N_F	HY131N	HY131N_F	HY145N	HY145N_F	HY170N	HY170N_F	HY010	HY010_F	HY040G	HY040G_F	HY050G	HY050G_F	HY060G	HY060G_F	HY070G	HY070G_F	HY080G	HY080G_F	HY081G	HY081G_F	HY090G	HY090G_F	HY100G	HY100G_F	HY110G	HY110G_F	HY120G	HY120G_F	HY130G	HY130G_F	HY131G	HY131G_F	HY140G	HY140G_F	HS011	HS011_F	HS021	HS021_F	HS031	HS031_F	HS040	HS040_F	HS050	HS050_F	HS060	HS060_F	HS070	HS070_F	HS080	HS080_F	HS090	HS090_F	HS100	HS100_F	HS110	HS110_F	HS120	HS120_F	HS130	HS130_F	HS140	HS140_F	HS150	HS150_F	HS160	HS160_F	HS170	HS170_F	HS180	HS180_F	HS190	HS190_F	HH010	HH010_F	HH021	HH021_F	HH030	HH030_F	HH031	HH031_F	HH040	HH040_F	HH050	HH050_F	HH060	HH060_F	HH061	HH061_F	HH070	HH070_F	HH081	HH081_F	HH091	HH091_F	H39A_U	H39B_U	H38A_U	CUOTAHIP	CUOTAHIP_F	HX040	HX060	HX240	VHRENTAA	VHRENTAAIA	VHPOBREZA	POBRECAT	VHMATDEP	HD080	HD080_F	HI010T	HI010T_F	HI020T	HI020T_F	HI030T	HI030T_F	HI040T	HI040T_F
2019	ES	9071	11	01	2019	01	907101	01	907101	01		96	11	01	667721	12000	667721	12000	667721	12000	93890	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	445147	110100	0	0	0	0	0	0	1226982	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	445147	10100	0	0	114115	1000	2	01	2	01		96	2	01	2	01	2	01	1	01	1	01	2	01	1	01	1	01	2	01	150000	01	1	01		96	2	01	2	01	2	01	2	01	1	01	4	01	3	01	2016	01	1	01	2	01	30000	01	50000	01	43785	01	1	01	1	01	06	01	01		96	1	02	1	667721	761611	1	1	1	2	01	2	01		96		96	3	01
2019	ES	9072	11	01	2019	01	907201	01	907201	01		96	10	01	2477611	12000	2477611	12000	2477611	12000	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264000	110100	264000	110100	-8305	112000	0	0	3299245	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264000	10100	264000	10100	557634	1000	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	250000	01	2	01		96	2	01	2	01	2	01	2	01	1	01	3	01	4	01	2018	01	2	01	1	01	65000	01		96	82084	01	1	01	1	01	96	96	96		96	2	08	1.5	2477611	2477611	0	0	0	1	01	2	01		96		96	2	01
2019	ES	9073	11	01	2019	01	907301	01	907301	01		96	7	01	1117940	10100	517940	10100	517940	10100	752222	01	0	0	0	0	600000	110100	0	0	0	0	0	0	10750	110100	0	0	0	0	0	0	0	0	0	0	52810	110100	60000	110100	1413530	22100	0	0	0	0	600000	10100	0	0	0	0	0	0	13530	40100	0	0	0	0	0	0	0	0	0	0	295590	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	3	01	1	01	1	01	5	01	120000	01	2	01		96	2	01	2	01	2	01	2	01	1	01	1	01	6	01	1959	01	1	01	1	01		96	120000	01	18282	01	1	01	1	01	96	96	96		96	1	02	1	1117940	1870162	0	0	0	1	01	2	01		96		96	2	01
2019	ES	9080	11	01	2019	01	908001	01	908001	01		96	20	01	8197570	10100	8197570	10100	8197570	10100	1263353	01	193980	110100	0	0	0	0	0	0	0	0	0	0	8070	110100	0	0	0	0	75000	110100	0	0	0	0	34440	110100	0	0	11524010	20100	193980	40100	0	0	0	0	0	0	0	0	0	0	9960	40100	0	0	0	0	75000	10100	0	0	0	0	3251440	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	350000	01	1	01		96	2	01	2	01	2	01	1	01	1	01	2	01	6	01	2009	01	2	01	1	01		96	120000	01	50362	01	1	01	1	01	96	96	96	1700	01	4	12	2.5	8197570	9460923	0	0	0	1	01	2	01		96		96	2	01
2019	ES	9081	12	01	2019	01	908102	01	908101	01		96	11	01	1839850	10100	1839850	10100	1839850	10100	389815	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-17800	110100	0	0	2160950	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	321100	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	250000	01	2	01		96	2	01	2	01	2	01	2	01	3	01	1	01	5	01	1995	01	2	01	1	01		96	50000	01	20783	01	1	01	1	01	96	96	96		96	3	11	1.8	1839850	2229665	0	1	0	1	01	2	01		96		96	2	01
2019	ES	9083	11	01	2019	01	908301	01	908301	01		96	15	01	2729860	10100	2729860	10100	94270	10100	653815	01	0	0	0	0	0	0	0	0	0	0	0	0	94270	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2751970	20100	0	0	0	0	0	0	0	0	0	0	0	0	116380	40100	0	0	0	0	0	0	0	0	0	0	22110	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	250000	01	1	01		96	2	01	2	01	2	01	2	01	2	01	1	01	6	01	1999	01	2	01	1	01		96	120000	01	21156	01	1	01	1	01	96	96	96		96	1	03	1	2729860	3383675	0	0	0	1	01	2	01		96		96	2	01
2019	ES	9085	12	01	2019	01	908501	01	908501	01		96	28	01	8679360	10100	8679360	10100	6111920	10100	761815	01	334410	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120000	110100	120000	110100	248080	110100	0	0	10463380	20100	334410	40100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120000	10100	120000	10100	1664020	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	300000	01	2	01		96	2	01	2	01	2	01	1	01	2	01	1	01	6	01	2000	01	2	01	1	01		96	150000	01	25506	01	1	01	1	01	96	96	96		96	4	14	2.3	8679360	9441175	0	0	0	1	01	2	01		96		96	2	01
2019	ES	9086	11	01	2019	01	908602	01	908601	01		96	8	01	3438980	10100	3438980	10100	3438980	10100	521684	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180000	110100	0	0	0	0	0	0	0	0	-15440	110100	0	0	4035630	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180000	10100	0	0	0	0	0	0	0	0	596650	1100	3	01	3	01	3	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	5	01	200000	01	2	01	3	01	2	01	2	01	2	01	2	01	4	01	2	01	2	01	2002	01	2	01	1	01		96	50000	01	32947	01	1	01	1	01	96	96	96	550	01	3	11	1.8	3438980	3780664	0	0	0	1	01	2	01		96		96	2	01
2019	ES	9087	11	01	2019	01	908701	01	908701	01		96	8	01	1806046	12100	1806046	12100	1806046	12100	444162	01	0	0	0	0	0	0	0	0	0	0	0	0	530	110100	85010	110100	0	0	0	0	125714	112000	0	0	18380	110100	0	0	2405690	20100	0	0	0	0	0	0	0	0	0	0	0	0	660	40100	85010	10100	0	0	0	0	125714	12000	0	0	473930	1100	3	01	3	01	3	01	2	01	1	01	1	01	1	01	1	01	3	01	1	01	1	01	3	01	130000	01	1	01	1	01	2	01	2	01	2	01	2	01	3	01	2	01	2	01	2017	01	2	01	1	01		96	35000	01	23807	01	1	01	1	01	06	06	96	353	01	1	05	1	1806046	2165198	0	0	0	2	01	2	01		96		96	1	01
2019	ES	9090	11	01	2019	01	909002	01	909001	01		96	7	01	1625139	12093	1547109	12092	1547109	12092	0	00	0	0	0	0	0	0	0	0	0	0	0	0	1610	110100	0	0	0	0	0	0	0	0	0	0	-120579	112000	0	0	1608890	20100	0	0	0	0	0	0	0	0	0	0	0	0	1890	40100	0	0	0	0	0	0	0	0	0	0	-16249	1000	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	220000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	3	01	3	01	2007	01	2	01	1	01	45000	01		96	57195	01	1	01	1	01	06	06	96		96	2	08	1.5	1625139	1625139	0	0	0	2	01	2	01		96		96	2	01
2019	ES	9093	11	01	2019	01	909301	01	909301	01		96	7	01	1619710	10100	1619710	10100	0	0	524904	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1619710	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	60000	01	2	01		96	2	01	2	01	2	01	2	01	4	01	1	01	2	01	1974	01	2	01	1	01		96	50000	01	12044	01	1	01	1	01	96	96	96		96	1	03	1	1619710	2144614	0	0	0	1	01	2	01		96		96	2	01
2019	ES	9094	11	01	2019	01	909401	01	909401	01		96	7	01	3430800	10100	3430800	10100	3430800	10100	500346	01	0	0	0	0	0	0	0	0	0	0	0	0	13300	110100	0	0	0	0	0	0	0	0	0	0	6290	110100	0	0	4225460	20100	0	0	0	0	0	0	0	0	0	0	0	0	16510	40100	0	0	0	0	0	0	0	0	0	0	794660	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	5	01	80000	01	2	01		96	2	01	2	01	2	01	2	01	4	01	1	01	4	01	1996	01	2	01	1	01		96	50000	01	27611	01	1	01	1	01	96	96	96		96	2	08	1.5	3430800	3931146	0	0	0	1	01	2	01		96		96	2	01
2019	ES	9095	11	01	2019	01	909502	01	909501	01		96	7	01	3098580	10100	2885350	10100	2885350	10100	557684	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130703	110100	0	0	0	0	0	0	0	0	-48970	110100	0	0	3658540	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130703	10100	0	0	0	0	0	0	0	0	559960	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	4	01	200000	01	2	01		96	2	01	2	01	2	01	2	01	4	01	2	01	4	01	2006	01	1	01	1	01		96	60000	01	28746	01	1	01	1	01	96	96	96	580	01	2	08	1.5	3098580	3525560	0	0	0	1	01	2	01		96		96	2	01
2019	ES	9096	11	01	2019	01	909601	01	909601	01		96	7	01	3153920	10100	3153920	10100	3153920	10100	0	00	29220	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120000	110100	0	0	-576550	110100	0	0	3878510	22100	29220	40100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120000	10100	0	0	604590	1100	3	01	3	01	3	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	3	01	100000	01	1	01	1	01	2	01	1	01	2	01	2	01	3	01	3	01	2	01	2015	01	2	01	1	01	45000	01		96	52246	01	1	01	1	01	06	06	96		96	1	02	1	3153920	3153920	0	0	0	2	01	2	01		96		96		97
2019	ES	9097	11	01	2019	01	909702	01	909701	01		96	7	01	1824770	10100	1680770	10100	1680770	10100	464322	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46130	110100	0	0	0	0	0	0	0	0	13610	110100	0	0	1985310	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46130	10100	0	0	0	0	0	0	0	0	160540	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	300000	01	1	01		96	2	01	2	01	2	01	2	01	3	01	2	01	2	01	2016	01	1	01	1	01		96	45000	01	29576	01	1	01	1	01	01	06	96	500	01	4	12	2.1	1824770	2242962	1	1	0	2	01	2	01		96		96	2	01
2019	ES	9099	11	01	2019	01	909901	01	909901	01		96	9	01	3823950	10100	3823950	10100	3823950	10100	441522	01	0	0	0	0	0	0	0	0	0	0	0	0	22750	110100	0	0	0	0	0	0	0	0	0	0	-118600	110100	0	0	5186160	20100	0	0	0	0	0	0	0	0	0	0	0	0	26400	40100	0	0	0	0	0	0	0	0	0	0	1362210	1100		96	3	01	3	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	200000	01	2	01	1	01	1	01	2	01	2	01	2	01	3	01	5	01	5	01	2009	01	2	01	1	01		96	40000	01	16483	01	1	01	1	01	96	96	96		96	4	12	2.1	3823950	4265472	0	0	0	3	01	2	01		96		96	2	01
2019	ES	9100	11	01	2019	01	910001	01	910001	01		96	9	01	2515100	10100	2515100	10100	2515100	10100	428222	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88713	110100	0	0	0	0	0	0	0	0	-45130	110100	0	0	2694900	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88713	10100	0	0	0	0	0	0	0	0	179800	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	2	01	1	01	2	01	3	01	150000	01	1	01		96	2	01	2	01	2	01	2	01	2	01	2	01	6	01	1996	01	2	01	1	01		96	30000	01	20455	01	1	01	1	01	06	06	96	500	01	4	14	2.3	2515100	2854608	0	0	0	1	01	2	01		96		96	2	01
2019	ES	9102	11	01	2019	01	910201	01	910201	01		96	9	01	2299890	10100	2299890	10100	330030	10100	460279	01	0	0	0	0	0	0	0	0	0	0	0	0	359100	110100	0	0	0	0	0	0	0	0	0	0	29070	110100	0	0	2687290	20100	0	0	0	0	0	0	0	0	0	0	0	0	443340	40100	0	0	0	0	0	0	0	0	0	0	387400	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	150000	01	1	01		96	2	01	1	01	2	01	2	01	3	01	1	01	3	01	1998	01	2	01	1	01		96	40000	01	17794	01	1	01	1	01	96	96	96		96	1	06	1	2299890	2760169	0	0	0	1	01	2	01		96		96	2	01
2019	ES	9103	12	01	2019	01	910302	01	910301	01		96	11	01	4292760	10100	4292760	10100	0	0	644222	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22495	110100	0	0	0	0	0	0	0	0	0	0	0	0	4292760	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22495	10100	0	0	0	0	0	0	0	0	0	0	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	5	01	120000	01	2	01		96	2	01	2	01	2	01	2	01	2	01	2	01	5	01	1998	01	2	01	1	01		96	90000	01	16970	01	1	01	1	01	96	96	96	400	01	2	07	1.5	4292760	4914486	0	0	0	1	01	2	01		96		96	2	01
2019	ES	9104	11	01	2019	01	910401	01	910401	01		96	9	01	2161360	10100	2161360	10100	2161360	10100	477522	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72000	110100	0	0	0	0	0	0	0	0	-90080	110100	0	0	2693860	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72000	10100	0	0	0	0	0	0	0	0	532500	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	140000	01	1	01		96	1	01	1	01	1	01	1	01	3	01	2	01	4	01	2004	01	1	01	1	01		96	50000	01	22273	01	1	01	1	01	96	96	96	400	01	1	02	1	2161360	2566882	0	0	0	1	01	2	01		96		96	2	01
2019	ES	9107	11	01	2019	01	910701	01	910701	01		96	7	01	1289460	10100	1028560	10100	6100	10100	464222	01	0	0	0	0	0	0	0	0	0	0	0	0	6100	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1290890	20100	0	0	0	0	0	0	0	0	0	0	0	0	7530	40100	0	0	0	0	0	0	0	0	0	0	1430	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	100000	01	1	01		96	2	01	2	01	2	01	2	01	2	01	1	01	4	01	1997	01	2	01	1	01		96	40000	01	16171	01	1	01	1	01	06	06	96		96	2	07	1.5	1289460	1753682	1	1	0	3	01	2	01		96		96	2	01
2019	ES	9108	11	01	2019	01	910801	01	910801	01		96	10	01	1164650	10100	1164650	10100	0	0	381890	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1164650	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		96	2	01	3	01	2	01	1	01	2	01	1	01	1	01	1	01	1	01	3	01	3	01	100000	01	1	01	1	01	1	01	2	01	2	01	2	01	2	01	1	01	3	01	1978	01	1	01	1	01		96	30000	01	13368	01	1	01	1	01	06	06	96		96	1	03	1	1164650	1546540	0	0	0	2	01	2	01		96		96	1	01
2019	ES	9109	11	01	2019	01	910902	01	910901	01		96	9	01	4326560	10100	4326560	10100	444910	10100	478279	01	0	0	0	0	0	0	0	0	0	0	0	0	407190	110100	0	0	0	0	0	0	0	0	0	0	-37720	110100	0	0	5077730	20100	0	0	0	0	0	0	0	0	0	0	0	0	507760	40100	0	0	0	0	0	0	0	0	0	0	751170	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	5	01	100000	01	2	01		96	2	01	2	01	2	01	2	01	3	01	1	01	5	01	1990	01	2	01	1	01		96	45000	01	17447	01	1	01	1	01	96	96	96		96	2	07	1.5	4326560	4804839	0	0	0	1	01	2	01		96		96	2	01
2019	ES	9114	11	01	2019	01	911401	01	911402	01		96	8	01	2980720	10100	2629080	10100	2629080	10100	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-79900	110100	0	0	3571720	22100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	591000	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	5	01	140000	01	2	01		96	2	01	2	01	2	01	2	01	1	01	3	01	6	01	2010	01	2	01	1	01	60000	01		96	74434	01	1	01	1	01	96	96	96		96	3	11	1.8	2980720	2980720	0	0	0	1	01	2	01		96		96	2	01
2019	ES	9116	11	01	2019	01	911601	01	911601	01		96	11	01	1219465	12000	1219465	12000	0	0	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1246379	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26914	1000	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	3	01	1	01	1	01	5	01	150000	01	2	01		96	2	01	2	01	2	01	2	01	1	01	3	01	5	01	2017	01	2	01	1	01	50000	01		96	65869	01	1	01	1	01	96	96	96		96	2	07	1.5	1219465	1219465	1	1	0	1	01	2	01		96		96	2	01
2019	ES	9119	11	01	2019	01	911902	01	911902	01		96	10	01	5308115	12045	5308115	12045	2383230	10100	896222	01	2400000	110100	0	0	0	0	0	0	0	0	0	0	10128	112000	0	0	0	0	0	0	0	0	0	0	26898	112000	51000	110100	5834182	32045	2650000	40100	0	0	0	0	0	0	0	0	0	0	12504	12000	0	0	0	0	0	0	0	0	0	0	526068	1048		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	5	01	220000	01	3	01		96	2	01	2	01	2	01	2	01	1	01	1	01	6	01	1980	01	2	01	1	01		96	160000	01	42699	01	1	01	1	01	96	96	96		96	3	09	2	5308115	6204337	0	0	0	1	01	2	01		96		96	2	01
2019	ES	9122	11	01	2019	01	912201	01	912201	01		96	14	01	1419098	12093	1419098	12093	1419098	12093	518346	01	0	0	0	0	0	0	0	0	1320000	110100	1320000	110100	0	0	77369	110100	99098	112000	0	0	0	0	0	0	0	0	0	0	1419098	32093	0	0	0	0	0	0	0	0	1320000	10100	1320000	10100	0	0	77369	10100	99098	12000	0	0	0	0	0	0	0	0	3	01	3	01		96	1	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	2	01	200000	01	1	01	1	01	2	01	2	01	2	01	2	01	4	01	2	01	5	01	2012	01	2	01	1	01		96	50000	01	19208	01	1	01	1	01	06	06	96	320	01	3	10	1.6	1419098	1860075	1	1	0	3	01	2	01		96		96	2	01
2019	ES	9123	11	01	2019	01	912302	01	912301	01		96	9	01	2099750	10100	2099750	10100	56840	10100	485684	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-56840	110100	0	0	2360990	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261240	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	3	01	1	01	1	01	4	01	200000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	1	01	4	01	1979	01	2	01	1	01		96	40000	01	16689	01	1	01	1	01	96	96	96		96	2	07	1.5	2099750	2585434	0	0	0	1	01	2	01		96		96	2	01
2019	ES	9125	12	01	2019	01	912501	01	912502	01		96	15	01	1499840	10100	978570	10100	0	0	236346	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1499840	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	01	3	01		96	2	01	1	01	2	01	1	01	1	01	2	01	1	01	2	01	1	01	180000	01	2	01		96	2	01	2	01	2	01	2	01	4	01	4	01	4	01	1976	01	2	01	1	01	22000	01	40000	01	33236	01	1	01	1	01	06	06	96		96	2	07	1.5	1499840	1736186	0	1	0	2	01	2	01		96		96	2	01
2019	ES	9126	12	01	2019	01	912601	01	912601	01		96	13	01	2726654	12094	2570350	10100	2570350	10100	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-151080	110100	0	0	3055287	32094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328633	1096	3	01	3	01		96	2	01	1	01	2	01	1	01	1	01	3	01	1	01	1	01	3	01	220000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	3	01	5	01	2014	01	2	01	1	01	50000	01		96	60843	01	1	01	1	01	06	06	96		96	5	14	3	2726654	2726654	0	1	0	1	01	2	01		96		96	2	01
2019	ES	9132	11	01	2019	01	913201	01	913201	01		96	17	01	1297370	10100	1297370	10100	240000	10100	449684	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240000	110100	0	0	0	0	0	0	0	0	0	0	1297370	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240000	40100	0	0	0	0	0	0	0	0		96	3	01		96	1	01	1	01	2	01	1	01	1	01	2	01	1	01	2	01	2	01	200000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	5	01	4	01	2010	01	2	01	1	01		96	30000	01	19735	01	1	01	1	01	06	06	96		96	2	10	1.3	1297370	1747054	0	1	0	1	01	2	01		96		96	2	01
2019	ES	9137	11	01	2019	01	913701	01	913701	01		96	7	01	1487808	12000	1487808	12000	0	0	557684	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1596473	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108665	1000		96	3	01		96	1	01	1	01	1	01	1	01	1	01	3	01	1	01	3	01	5	01	90000	01	2	01		96	2	01	2	01	2	01	2	01	4	01	1	01	5	01	1988	01	2	01	1	01		96	60000	01	16206	01	1	01	1	01	96	96	96		96	1	03	1	1487808	2045492	0	0	0	1	01	2	01		96		96	2	01
2019	ES	9140	11	01	2019	01	914001	01	914001	01		96	12	01	1160000	10100	960000	10100	960000	10100	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1160000	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	01	3	01		96	2	01	1	01	2	01	1	01	1	01	2	01	1	01	2	01	2	01	120000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	3	01	5	01	2014	01	2	01	1	01	45000	01		96	57276	01	1	01	1	01	06	06	96		96	3	11	2	1160000	1160000	1	1	0	1	01	2	01		96		96	2	01
2019	ES	9141	12	01	2019	01	914101	01	914101	01		96	18	01	1608492	12000	1608492	12000	1608492	12000	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360000	110100	360000	110100	-47732	112000	0	0	2137208	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360000	10100	360000	10100	168716	1000	3	01	3	01		96	1	01	1	01	2	01	1	01	1	01	3	01	1	01	1	01	3	01	220000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	3	01	4	01	2018	01	2	01	1	01	40000	01		96	53543	01	1	01	1	01	06	06	96		96	3	09	2	1608492	1608492	1	1	0	1	01	2	01		96		96	2	01
2019	ES	9142	11	01	2019	01	914201	01	914202	01		96	11	01	1309590	10100	1202410	10100	1202410	10100	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10	110100	0	0	1387540	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77950	1100	3	01	3	01		96	1	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	5	01	150000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	3	01	5	01	2009	01	2	01	1	01	14000	01		96	21762	01	1	01	1	01	96	96	96		96	4	12	2.1	1309590	1309590	1	1	0	1	01	2	01		96		96	2	01
2019	ES	9143	12	01	2019	01	914302	01	914301	01		96	14	01	1672700	10100	1672700	10100	-112930	10100	460722	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112930	110100	0	0	1983980	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311280	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	3	01	1	01	1	01	4	01	200000	01	1	01		96	2	01	2	01	2	01	2	01	3	01	1	01	3	01	2016	01	2	01	1	01		96	40000	01	19935	01	1	01	1	01	96	96	96		96	2	07	1.5	1672700	2133422	0	0	0	1	01	2	01		96		96	2	01
2019	ES	9149	11	01	2019	01	914901	01	914901	01		96	6	01	894390	12029	894390	12029	262990	10100	642832	01	0	0	0	0	0	0	0	0	0	0	0	0	213010	110100	0	0	0	0	0	0	0	0	0	0	-49980	110100	0	0	908325	32029	0	0	0	0	0	0	0	0	0	0	0	0	262990	40100	0	0	0	0	0	0	0	0	0	0	13935	1000		96	3	01		96	2	01	1	01	1	01	1	01	1	01	3	01	1	01	3	01	3	01	120000	01	1	01		97	2	01	2	01	2	01	2	01	2	01	5	01	4	01	2011	01	2	01	1	01		96	70000	01	23127	01	1	01	1	01	06	06	96		96	1	06	1	894390	1537222	1	1	0	2	01	2	01		96		96	2	01
