RB010	RB020	RB030	RB050	RB050_F	RB080	RB080_F	RB081	RB081_F	RB082	RB082_F	RB090	RB090_F	RB200	RB200_F	RB211	RB211_F	RB220	RB220_F	RB230	RB230_F	RB240	RB240_F	RB280	RB280_F	RB290	RB290_F	RL010	RL010_F	RL020	RL020_F	RL030	RL030_F	RL040	RL040_F	RL050	RL050_F	RL060	RL060_F	RL070	RL070_F	VRLOWJOB	VREU2020	VRMATSOCDEP	VRLOWJOB_N	VREU2020_N	AROPE	AROPE_N
2022	ES	1111603	51396682	1	1987	1	34	1	35	1	2	1	1	1	6	1		96		96	1111601	1	2	1	2	1		96		96		96		96		96		96		96	1	1	0	0	0	1	0
2022	ES	1111701	22148954	1	1980	1	41	1	42	1	1	1	1	1	1	1		96		96	1111702	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	1111702	22148954	1	1973	1	48	1	48	1	2	1	1	1	1	1		96		96	1111701	1	2	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	1111703	22148954	1	2012	1	9	1	10	1	2	1	1	1	5	1	1111701	1	1111702	1		96	1	1	1	1		96	50	1	10	1	0	1	0	1	0	1	20803065	1	0	0	0	0	0	0	0
2022	ES	1111901	33331126	1	1979	1	42	1	42	1	1	1	1	1	1	1	1111904	1		96	1111902	1	3	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	1111902	33331126	1	1981	1	40	1	41	1	2	1	1	1	1	1		96		96	1111901	1	3	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	1111903	33331126	1	2004	1	17	1	17	1	2	1	1	1	5	1	1111901	1	1111902	1		96	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	1111904	33331126	1	1951	1	70	1	70	1	1	1	2	1	3	1		96		96		96	3	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	1111905	33331126	1	2008	1	13	1	14	1	1	1	1	1	5	1	1111901	1	1111902	1		96	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	1112001	30357611	1	1985	1	36	1	37	1	1	1	1	1	1	1	1112002	1	1112003	1		96	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	1112002	30357611	1	1954	1	67	1	68	1	1	1	1	1	3	1		96		96	1112003	1	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	1112003	30357611	1	1954	1	67	1	68	1	2	1	1	1	3	1		96		96	1112002	1	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	1112101	22956453	1	1947	1	74	1	74	1	1	1	1	1	3	1		96		96	1112102	1	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	1112102	22956453	1	1951	1	70	1	71	1	2	1	1	1	3	1		96		96	1112101	1	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	1112201	25694176	1	1989	1	32	1	33	1	1	1	1	1	1	1		96		96	1112202	1	1	1	1	1		96		96		96		96		96		96		96	0	1		0	0	1	0
2022	ES	1112202	25694176	1	1989	1	32	1	32	1	2	1	1	1	1	1		96		96	1112201	1	1	1	1	1		96		96		96		96		96		96		96	0	1		0	0	1	0
2022	ES	1112203	25694176	1	2017	1	4	1	4	1	1	1	1	1	5	1	1112201	1	1112202	1		96	1	1	1	1	35	1		96	0	1	0	1	0	1	0	1	25096385	1	0	1		0	0	1	0
2022	ES	1112204	25694176	1	2019	1	2	1	2	1	1	1	1	1	5	1	1112201	1	1112202	1		96	1	1	1	1	30	1		96	0	1	0	1	0	1	4	1	28947361	1	0	1		0	0	1	0
2022	ES	1112401	28406566	1	1936	1	85	1	86	1	2	1	1	1	3	1		96		96		96	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	1222401	40712799	1	1986	1	35	1	35	1	2	1	1	1	1	1		96		96		96	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	1222501	28642242	1	1952	1	69	1	70	1	1	1	1	1	3	1		96		96		96	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	1222701	23804039	1	1977	1	44	1	45	1	2	1	1	1	1	1		96		96		96	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	1222901	17642000	1	1956	1	65	1	65	1	1	1	1	1	1	1		96		96	1222902	1	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	1222902	17642000	1	1959	1	62	1	63	1	2	1	1	1	1	1		96		96	1222901	1	1	1	1	1		96		96		96		96		96		96		96	9	0	0	0	0	0	0
2022	ES	1223001	19508520	1	1977	1	44	1	45	1	1	1	1	1	1	1		96		96	1223002	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	1	1
2022	ES	1223002	19508520	1	1981	1	40	1	41	1	2	1	1	1	1	1		96		96	1223001	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	1	1
2022	ES	1223003	19508520	1	2012	1	9	1	10	1	1	1	1	1	5	1	1223001	1	1223002	1		96	1	1	1	1		96	28	1	4	1	0	1	0	1	0	1	18323078	1	0	0	0	0	0	1	1
2022	ES	1223004	19508520	1	2014	1	7	1	8	1	2	1	1	1	5	1	1223001	1	1223002	1		96	1	1	1	1		96	28	1	4	1	0	1	0	1	0	1	18147669	1	0	0	0	0	0	1	1
2022	ES	1223101	16285270	1	1958	1	63	1	63	1	2	1	1	1	1	1		96		96	1223102	1	1	1	1	1		96		96		96		96		96		96		96	9	0	0	0	0	0	0
2022	ES	1223102	16285270	1	1958	1	63	1	63	1	1	1	1	1	3	1		96		96	1223101	1	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	1223201	22116087	1	1946	1	75	1	76	1	1	1	1	1	3	1		96		96	1223202	1	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	1223202	22116087	1	1947	1	74	1	74	1	2	1	1	1	3	1		96		96	1223201	1	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	1223301	27036682	1	1968	1	53	1	53	1	1	1	1	1	1	1		96		96	1223302	1	1	1	1	1		96		96		96		96		96		96		96	0	1	0	0	1	1	1
2022	ES	1223302	27036682	1	1971	1	50	1	51	1	2	1	1	1	2	1		96		96	1223301	1	1	1	1	1		96		96		96		96		96		96		96	0	1	0	0	1	1	1
2022	ES	1223303	27036682	1	2001	1	20	1	21	1	2	1	1	1	5	1	1223301	1	1223302	1		96	1	1	1	1		96		96		96		96		96		96		96	0	1	0	0	1	1	1
2022	ES	1223304	27036682	1	2004	1	17	1	17	1	2	1	1	1	5	1	1223301	1	1223302	1		96	1	1	1	1		96		96		96		96		96		96		96	0	1	0	0	1	1	1
2022	ES	1223401	22683567	1	1965	1	56	1	57	1	2	1	1	1	1	1		96		96	1223402	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	1223402	22683567	1	1965	1	56	1	57	1	1	1	1	1	1	1		96		96	1223401	1	2	1	2	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	1223403	22683567	1	2002	1	19	1	20	1	1	1	1	1	5	1	1223402	1	1223401	1		96	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	1223601	18227574	1	1978	1	43	1	44	1	2	1	1	1	1	1		96		96	1223602	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	1223602	18227574	1	1977	1	44	1	44	1	1	1	1	1	1	1		96		96	1223601	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	1223603	18227574	1	2012	1	9	1	10	1	1	1	1	1	5	1	1223602	1	1223601	1		96	1	1	1	1		96	25	1	0	1	0	1	0	1	0	1	18145021	1	0	0	0	0	0	0	0
2022	ES	1223604	18227574	1	2014	1	7	1	7	1	2	1	1	1	5	1	1223602	1	1223601	1		96	1	1	1	1		96	25	1	0	1	0	1	0	1	0	1	17962238	1	0	0	0	0	0	0	0
2022	ES	1223701	21056840	1	1984	1	37	1	38	1	1	1	1	1	1	1		96		96	1223702	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	1223702	21056840	1	1975	1	46	1	47	1	2	1	1	1	1	1		96		96	1223701	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	1223901	33597160	1	1990	1	31	1	32	1	2	1	1	1	6	1		96		96	1223902	1	3	1	1	1		96		96		96		96		96		96		96	0	1	1	0	1	1	1
2022	ES	1223902	33597160	1	1988	1	33	1	33	1	1	1	1	1	1	1		96		96	1223901	1	3	1	3	1		96		96		96		96		96		96		96	0	1	1	0	1	1	1
2022	ES	1223903	33597160	1	2008	1	13	1	14	1	2	1	1	1	5	1	1223902	1	1223901	1		96	1	1	1	1		96		96		96		96		96		96		96	0	1	1	0	1	1	1
2022	ES	1224001	27891129	1	1978	1	43	1	43	1	1	1	1	1	1	1		96		96		96	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	1224101	39630720	1	1978	1	43	1	44	1	1	1	1	1	2	1		96		96	1224102	1	3	1	1	1		96		96		96		96		96		96		96	0	1	0	0	1	1	1
2022	ES	1224102	39630720	1	1989	1	32	1	32	1	2	1	1	1	6	1		96		96	1224101	1	3	1	3	1		96		96		96		96		96		96		96	0	1	0	0	1	1	1
2022	ES	1224103	39630720	1	2010	1	11	1	11	1	2	1	1	1	5	1	1224101	1	1224102	1		96	1	1	1	1		96	30	1	0	1	0	1	0	1	0	1	38250321	1	0	1	0	0	1	1	1
2022	ES	1224104	39630720	1	2014	1	7	1	7	1	2	1	1	1	5	1	1224101	1	1224102	1		96	1	1	1	1		96	30	1	0	1	0	1	0	1	0	1	39053822	1	0	1	0	0	1	1	1
2022	ES	1224105	39630720	1	2019	1	2	1	2	1	2	1	1	1	8	1	1224101	1	1224102	1		96	1	1	1	1	0	1		96		96	0	1	0	1	0	1	44648436	1	0	1	0	0	1	1	1
2022	ES	1224106	39630720	1	2021	1	0	1	0	1	1	1	1	1	8	1	1224101	1	1224102	1		96	1	1	1	1	0	1		96		96	0	1	0	1	0	1	43933875	1	0	1	0	0	1	1	1
2022	ES	1224201	77995224	1	1988	1	33	1	33	1	2	1	1	1	1	1		96		96		96	3	1	3	1		96		96		96		96		96		96		96	0	1	0	0	0	1	0
2022	ES	1224301	43345936	1	1967	1	54	1	55	1	2	1	1	1	1	1		96		96	1224302	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	1224302	43345936	1	1960	1	61	1	61	1	1	1	1	1	1	1		96		96	1224301	1	1	1	1	1		96		96		96		96		96		96		96	9	0	0	0	0	0	0
2022	ES	1224303	43345936	1	1993	1	28	1	29	1	1	1	1	1	1	1	1224302	1	1224301	1		96	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	1224304	43345936	1	1998	1	23	1	24	1	2	1	2	1	5	1	1224302	1	1224301	1		96	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	1224401	15358235	1	1966	1	55	1	56	1	1	1	1	1	1	1		96		96		96	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	1224402	15358235	1	2007	1	14	1	14	1	2	1	1	1	5	1	1224401	1		96		96	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	1224501	21717190	1	1985	1	36	1	37	1	2	1	1	1	1	1		96		96		96	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	1224601	23593158	1	1986	1	35	1	36	1	2	1	1	1	2	1		96		96		96	2	1	2	1		96		96		96		96		96		96		96	1	1	1	1	1	1	1
2022	ES	1224602	23593158	1	2010	1	11	1	11	1	1	1	1	1	5	1		96	1224601	1		96	1	1	2	1		96	30	1	0	1	0	1	0	1	0	1	22771371	1	1	1	1	1	1	1	1
2022	ES	1224701	23112395	1	1964	1	57	1	57	1	1	1	1	1	1	1		96		96	1224702	1	1	1	1	1		96		96		96		96		96		96		96	0	1	1	0	1	1	1
2022	ES	1224702	23112395	1	1991	1	30	1	31	1	2	1	1	1	6	1		96		96	1224701	1	3	1	3	1		96		96		96		96		96		96		96	0	1	1	0	1	1	1
2022	ES	1224703	23112395	1	2018	1	3	1	4	1	1	1	1	1	5	1	1224701	1	1224702	1		96	1	1	1	1	35	1		96	0	1	0	1	0	1	0	1	22574671	1	0	1	1	0	1	1	1
2022	ES	1224801	20794591	1	1957	1	64	1	64	1	2	1	1	1	1	1		96		96	1224802	1	1	1	1	1		96		96		96		96		96		96		96	9	0	0	0	0	0	0
2022	ES	1224802	20794591	1	1952	1	69	1	69	1	1	1	1	1	3	1		96		96	1224801	1	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	1224901	15287396	1	1969	1	52	1	53	1	1	1	1	1	1	1		96		96		96	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	1225001	17710576	1	1958	1	63	1	64	1	1	1	1	1	3	1		96		96	1225002	1	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	1225002	17710576	1	1951	1	70	1	70	1	2	1	1	1	3	1		96		96	1225001	1	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	1225201	14938553	1	1961	1	60	1	60	1	2	1	1	1	1	1		96		96		96	1	1	1	1		96		96		96		96		96		96		96	9	0	0	0	0	0	0
2022	ES	1225301	23650968	1	1961	1	60	1	60	1	2	1	1	1	2	1		96	1225302	1	1225303	1	1	1	1	1		96		96		96		96		96		96		96	9	0	0	0	0	0	0
2022	ES	1225302	23650968	1	1936	1	85	1	85	1	2	1	1	1	3	1		96		96		96	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	1225303	23650968	1	1960	1	61	1	61	1	1	1	1	1	3	1		96		96	1225301	1	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	1225401	15022003	1	1964	1	57	1	58	1	1	1	1	1	1	1		96		96	1225402	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	1225402	15022003	1	1962	1	59	1	59	1	2	1	1	1	1	1		96		96	1225401	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	1225403	15022003	1	1999	1	22	1	22	1	1	1	1	1	5	1	1225401	1	1225402	1		96	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	1225404	15022003	1	1995	1	26	1	27	1	1	1	1	1	5	1	1225401	1	1225402	1		96	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	1225501	48643625	1	1989	1	32	1	32	1	2	1	1	1	1	1		96		96		96	1	1	1	1		96		96		96		96		96		96		96	1	1	0	1	1	1	1
2022	ES	1225601	16732312	1	1984	1	37	1	37	1	1	1	1	1	1	1		96		96		96	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	1	1
2022	ES	1225602	16732312	1	2014	1	7	1	8	1	2	1	1	1	5	1	1225601	1		96		96	1	1	1	1		96	35	1	0	1	0	1	0	1	5	1	15565120	1	0	0	0	0	0	1	1
2022	ES	1225701	30249734	1	1960	1	61	1	62	1	1	1	1	1	1	1		96		96		96	1	1	1	1		96		96		96		96		96		96		96	9	0	0	0	0	0	0
2022	ES	1225702	30249734	1	1989	1	32	1	33	1	1	1	1	1	1	1	1225701	1		96		96	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	1225801	22965986	1	1978	1	43	1	43	1	2	1	1	1	1	1		96		96	1225802	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	1225802	22965986	1	1974	1	47	1	47	1	1	1	1	1	1	1		96		96	1225801	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	1225803	22965986	1	2011	1	10	1	11	1	2	1	1	1	5	1	1225802	1	1225801	1		96	1	1	1	1		96	30	1	0	1	0	1	0	1	0	1	22166045	1	0	0	0	0	0	0	0
2022	ES	1225804	22965986	1	2009	1	12	1	13	1	1	1	1	1	5	1	1225802	1	1225801	1		96	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	1226001	23343884	1	1941	1	80	1	80	1	2	1	1	1	3	1		96		96		96	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	1	1
2022	ES	1226002	23343884	1	1976	1	45	1	46	1	2	1	1	1	4	1		96	1226001	1		96	1	1	1	1		96		96		96		96		96		96		96	1	1	0	1	1	1	1
2022	ES	1226101	28301915	1	1968	1	53	1	53	1	1	1	1	1	1	1		96		96	1226102	1	1	1	1	1		96		96		96		96		96		96		96	0	1	1	0	1	1	1
2022	ES	1226102	28301915	1	1964	1	57	1	57	1	2	1	1	1	6	1		96		96	1226101	1	1	1	1	1		96		96		96		96		96		96		96	0	1	1	0	1	1	1
2022	ES	1226103	28301915	1	1995	1	26	1	27	1	1	1	1	1	5	1	1226101	1	1226102	1		96	1	1	1	1		96		96		96		96		96		96		96	0	1	0	0	1	1	1
2022	ES	1226301	22956453	1	1952	1	69	1	69	1	1	1	1	1	3	1		96		96	1226302	1	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	1226302	22956453	1	1953	1	68	1	68	1	2	1	1	1	3	1		96		96	1226301	1	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	1226501	18088260	1	1950	1	71	1	72	1	2	1	1	1	3	1		96		96		96	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	1226601	18088260	1	1949	1	72	1	72	1	2	1	1	1	3	1		96		96		96	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	1226701	15691086	1	1956	1	65	1	66	1	2	1	1	1	3	1		96		96		96	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	1226801	18088260	1	1952	1	69	1	69	1	2	1	1	1	3	1		96		96		96	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	1	1
2022	ES	1227001	19493339	1	1966	1	55	1	55	1	2	1	1	1	1	1		96	1227002	1		96	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	1227002	19493339	1	1937	1	84	1	85	1	2	1	1	1	6	1		96		96		96	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	1227101	20423916	1	1973	1	48	1	48	1	1	1	1	1	1	1		96		96	1227102	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	1227102	20423916	1	1972	1	49	1	49	1	2	1	1	1	1	1		96		96	1227101	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	1227103	20423916	1	2001	1	20	1	21	1	1	1	1	1	1	1	1227101	1	1227102	1		96	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	1227104	20423916	1	2005	1	16	1	17	1	1	1	1	1	5	1	1227101	1	1227102	1		96	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	1227401	20198942	1	1983	1	38	1	38	1	1	1	1	1	1	1		96		96	1227402	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	1227402	20198942	1	1984	1	37	1	38	1	2	1	1	1	1	1		96		96	1227401	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	1227403	20198942	1	2016	1	5	1	5	1	1	1	1	1	5	1	1227401	1	1227402	1		96	1	1	1	1	30	1		96	0	1	0	1	0	1	5	1	19891755	1	0	0	0	0	0	0	0
2022	ES	1227404	20198942	1	2020	1	1	1	1	1	1	1	1	1	5	1	1227401	1	1227402	1		96	1	1	1	1	25	1		96	0	1	0	1	0	1	5	1	21790504	1	0	0	0	0	0	0	0
2022	ES	1227405	20198942	1	2020	1	1	1	1	1	1	1	1	1	5	1	1227401	1	1227402	1		96	1	1	1	1	25	1		96	0	1	0	1	0	1	5	1	21790504	1	0	0	0	0	0	0	0
2022	ES	1227601	20735233	1	1941	1	80	1	81	1	2	1	1	1	3	1		96		96		96	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	1227602	20735233	1	1970	1	51	1	51	1	1	1	1	1	1	1		96	1227601	1		96	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	1227701	19742280	1	1951	1	70	1	71	1	2	1	1	1	3	1		96		96		96	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	1301601	30467956	1	1977	1	44	1	44	1	1	1	1	1	1	1		96		96	1301603	1	3	1	3	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	1301602	30467956	1	2003	1	18	1	18	1	2	1	1	1	5	1	1301601	1	1301603	1		96	3	1	3	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	1301603	30467956	1	1984	1	37	1	37	1	2	1	1	1	1	1		96		96	1301601	1	3	1	3	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	1301604	30467956	1	2008	1	13	1	13	1	1	1	1	1	5	1	1301601	1	1301603	1		96	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	1301701	28406566	1	1942	1	79	1	80	1	2	1	1	1	3	1		96		96		96	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	1301801	23789740	1	1953	1	68	1	69	1	1	1	1	1	3	1		96		96	1301802	1	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	1301802	23789740	1	1958	1	63	1	64	1	2	1	1	1	1	1		96		96	1301801	1	1	1	1	1		96		96		96		96		96		96		96	9	0	0	0	0	0	0
2022	ES	1301803	23789740	1	2003	1	18	1	19	1	2	1	1	1	5	1	1301801	1	1301802	1		96	3	1	1	1		96		96		96		96		96		96		96	1	1	0	0	0	1	0
2022	ES	1301901	17342144	1	1968	1	53	1	53	1	2	1	1	1	1	1		96		96		96	1	1	1	1		96		96		96		96		96		96		96	0	1	1	0	1	1	1
2022	ES	1302101	15448344	1	1960	1	61	1	61	1	2	1	1	1	1	1		96		96		96	1	1	1	1		96		96		96		96		96		96		96	9	0	0	0	0	0	0
2022	ES	1302201	26026646	1	1939	1	82	1	82	1	2	1	1	1	3	1		96		96		96	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	1	1
2022	ES	1302301	24590992	1	1981	1	40	1	40	1	1	1		97	1	1		96		96		96	1	1	1	1		96		96		96		96		96		96		96	0	1		0	1	1	1
2022	ES	1302401	12122345	1	1962	1	59	1	59	1	1	1	1	1	4	1		96		96		96	1	1	1	1		96		96		96		96		96		96		96	1	1	0	1	1	1	1
2022	ES	1302501	29059187	1	1975	1	46	1	46	1	2	1	1	1	1	1	1302502	1	1302503	1		96	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	1302502	29059187	1	1945	1	76	1	76	1	1	1	1	1	3	1		96		96	1302503	1	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	1302503	29059187	1	1945	1	76	1	77	1	2	1	1	1	6	1		96		96	1302502	1	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	1302601	15637008	1	1958	1	63	1	63	1	1	1	1	1	1	1		96		96		96	1	1	1	1		96		96		96		96		96		96		96	9	0	0	0	0	0	0
2022	ES	1302701	23680685	1	1960	1	61	1	62	1	1	1	1	1	8	1		96		96	1302702	1	3	1	3	1		96		96		96		96		96		96		96	9	1	1	1	1	1	1
2022	ES	1302702	23680685	1	1966	1	55	1	56	1	2	1	1	1	6	1		96		96	1302701	1	3	1	3	1		96		96		96		96		96		96		96	1	1	1	1	1	1	1
2022	ES	1302703	23680685	1	2003	1	18	1	18	1	1	1	1	1	5	1	1302701	1	1302702	1		96	1	1	3	1		96		96		96		96		96		96		96	1	1	0	1	1	1	1
2022	ES	1302704	23680685	1	2005	1	16	1	17	1	2	1	1	1	5	1	1302701	1	1302702	1		96	1	1	3	1		96		96		96		96		96		96		96	1	1	0	1	1	1	1
2022	ES	1302705	23680685	1	2006	1	15	1	15	1	1	1	1	1	5	1	1302701	1	1302702	1		96	1	1	3	1		96		96		96		96		96		96		96	1	1	1	1	1	1	1
2022	ES	1302706	23680685	1	2010	1	11	1	12	1	2	1	1	1	5	1	1302701	1	1302702	1		96	1	1	3	1		96	40	1	0	1	0	1	0	1	0	1	24637813	1	1	1	1	1	1	1	1
2022	ES	1302801	21205838	1	1959	1	62	1	62	1	2	1	1	1	2	1		96		96	1302802	1	1	1	1	1		96		96		96		96		96		96		96	9	0	0	1	1	0	1
2022	ES	1302802	21205838	1	1954	1	67	1	67	1	1	1	1	1	3	1		96		96	1302801	1	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	1302901	22501536	1	1972	1	49	1	50	1	2	1	1	1	1	1		96		96	1302902	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	1302902	22501536	1	1966	1	55	1	55	1	1	1	1	1	1	1		96		96	1302901	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	1303001	29747482	1	1988	1	33	1	34	1	1	1	1	1	1	1		96		96	1303002	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	1303002	29747482	1	1987	1	34	1	35	1	2	1	1	1	1	1		96		96	1303001	1	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	1303003	29747482	1	2015	1	6	1	6	1	1	1	1	1	5	1	1303001	1	1303002	1		96	1	1	1	1		96	30	1	0	1	0	1	0	1	0	1	29213383	1	0	0	0	0	0	0	0
2022	ES	1303004	29747482	1	2018	1	3	1	3	1	1	1	1	1	5	1	1303001	1	1303002	1		96	1	1	1	1	30	1		96	0	1	0	1	0	1	0	1	31753468	1	0	0	0	0	0	0	0
2022	ES	1303201	18088260	1	1949	1	72	1	73	1	2	1	1	1	3	1		96		96		96	1	1	1	1		96		96		96		96		96		96		96	9	0	0	9	0	0	0
2022	ES	1303301	21041881	1	1978	1	43	1	43	1	2	1	1	1	1	1		96		96	1303302	1	3	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	1303302	21041881	1	1975	1	46	1	46	1	1	1	1	1	1	1		96		96	1303301	1	3	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	1303303	21041881	1	2013	1	8	1	8	1	1	1	1	1	5	1	1303302	1	1303301	1		96	1	1	1	1		96	40	1	0	1	0	1	0	1	0	1	19574068	1	0	0	0	0	0	0	0
2022	ES	1303304	21041881	1	2018	1	3	1	4	1	2	1	1	1	5	1	1303302	1	1303301	1		96	1	1	1	1	40	1		96	0	1	0	1	0	1	0	1	20552329	1	0	0	0	0	0	0	0
2022	ES	1303401	12728798	1	1963	1	58	1	58	1	2	1	1	1	1	1		96		96		96	1	1	1	1		96		96		96		96		96		96		96	0	0	0	0	0	0	0
2022	ES	1303501	12122345	1	1962	1	59	1	60	1	1	1	1	1	2	1		96		96		96	1	1	1	1		96		96		96		96		96		96		96	1	1	1	1	1	1	1
