HB010	HB020	HB030	HB050	HB050_F	HB060	HB060_F	HB070	HB070_F	HB080	HB080_F	HB100	HB100_F	HB120	HB120_F	HY020	HY020_F	HY022	HY022_F	HY023	HY023_F	HY030N	HY030N_F	HY040N	HY040N_F	HY050N	HY050N_F	HY060N	HY060N_F	HY070N	HY070N_F	HY080N	HY080N_F	HY081N	HY081N_F	HY090N	HY090N_F	HY100N	HY100N_F	HY110N	HY110N_F	HY120N	HY120N_F	HY130N	HY130N_F	HY131N	HY131N_F	HY145N	HY145N_F	HY170N	HY170N_F	HY010	HY010_F	HY040G	HY040G_F	HY050G	HY050G_F	HY060G	HY060G_F	HY070G	HY070G_F	HY080G	HY080G_F	HY081G	HY081G_F	HY090G	HY090G_F	HY100G	HY100G_F	HY110G	HY110G_F	HY120G	HY120G_F	HY130G	HY130G_F	HY131G	HY131G_F	HY140G	HY140G_F	HS011	HS011_F	HS021	HS021_F	HS022	HS022_F	HS031	HS031_F	HS040	HS040_F	HS050	HS050_F	HS060	HS060_F	HS090	HS090_F	HS110	HS110_F	HS120	HS120_F	HS150	HS150_F	HD080	HD080_F	HH010	HH010_F	HH021	HH021_F	HH030	HH030_F	HH050	HH050_F	HH060	HH060_F	HH070	HH070_F	HI010	HI010_F	HI020	HI020_F	HI030	HI030_F	HI040	HI040_F	CUOTAHIP	CUOTAHIP_F	HX040	HX060	HX240	VHRENTAA	VHRENTAAIA	VHPOBREZA	VHMATDEP	HS200	HS200_F	HS210	HS210_F	HS220	HS220_F	POBRECAT
2022	ES	30848	4	1	2022	1	3084801	1	3084801	1	12	1	4	1	3237323	21	2522063	21	2522063	21	0	56	0	11	90000	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	0	11	0	16	0	16	-44840	21	0	16	3511399	25	0	15	90000	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	0	11	0	16	0	16	274076	25	3	1	3	1	2	1		96	1	1	1	1	2	1	1	1	1	1	3	1		96	2	1	3	1	3	1	2	1	1	1	55000	1	73930	1	1	1	2	1		96	1	1		96	4	12	21	3237323	3237323	0	0		96	2	1	3	1	0
2022	ES	30849	5	1	2022	1	3084901	1	3084901	1	41	1	2	1	1640930	11	1176800	11	1176800	11	543178	56	0	11	0	11	464130	21	0	11	1200000	16	1200000	16	0	21	50151	51	0	11	23200	11	0	16	0	16	0	21	0	16	1664130	15	0	15	0	15	464130	25	0	15	1200000	16	1200000	16	0	25	50151	51	0	15	23200	11	0	16	0	16	0	15	2	1	3	1	2	1	2	1	2	1	1	1	2	1	1	1	1	1	3	1	1	1	3	1	3	1	2	1	5	1	1	1		96	19704	1	3	1		96	8	1	1	1		96	2	10	13	1640930	2133956	0	0	2	1	1	1	3	1	0
2022	ES	30850	6	1	2022	1	3085001	1	3085001	1	14	1	3	1	1959220	51	1959220	51	1959220	51	647452	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	25000	11	0	16	0	16	-157980	21	0	16	2091900	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	25000	11	0	16	0	16	107680	25		96	3	1	2	1		96	1	1	1	1	2	1	1	1	1	1	3	1		96	2	1	4	1	1	1	5	1	1	1		96	26010	1	2	1		96		96	2	1		96	3		20	1959220	2606672	1	0	3	1	3	1	3	1	1
2022	ES	30851	6	1	2022	1	3085101	1	3085101	1	9	1	4	1	3535110	21	2469940	21	2469940	21	738172	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	296311	11	0	11	36400	11	0	16	0	16	-387150	21	0	16	3613210	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	296311	11	0	15	36400	11	0	16	0	16	41700	25	3	1	3	1	2	1		96	1	1	1	1	2	1	1	1	1	1	2	1		96	1	1	4	1	2	1	5	1	1	1		96	48394	1	2	1		96		96	2	1	72000	1	4	12	21	3535110	3976970	0	0		96	2	1	3	1	0
2022	ES	30852	6	1	2022	1	3085201	1	3085202	1	19	1	4	1	4124790	21	4124790	21	2548420	21	0	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	0	11	840000	16	720000	16	-46440	21	0	16	6095700	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	0	11	840000	16	720000	16	1130910	25	3	1	3	1	2	1	3	1	2	1	1	1	2	1	1	1	1	1	2	1	2	1	2	1	3	1	3	1	4	1	2	1	54487	1	72447	1	2	1		96		96	1	1		96	4	12	25	4124790	4124790	0	0	2	1	1	1	3	1	0
2022	ES	30853	5	1	2022	1	3085304	1	3085304	1	14	1	4	1	7154610	21	7154610	21	7154610	21	704549	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	27000	11	0	16	0	16	-221480	21	0	16	8524830	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	27000	11	0	16	0	16	1343220	25		96	3	1	2	1		96	1	1	1	1	1	1	1	1	1	1	4	1		96	1	1	2	1	1	1	3	1	1	1		96	27877	1	2	1		96		96	2	1		96	4	9	25	7154610	7859159	0	0	2	1	3	1	3	1	0
2022	ES	30856	6	1	2022	1	3085601	1	3085601	1	15	1	1	1	756480	21	544970	21	544970	21	620152	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	252000	11	0	11	100000	11	0	16	0	16	-10100	21	0	16	921440	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	252000	11	0	15	100000	11	0	16	0	16	64960	25	2	1	2	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	4	1	2	1	4	1	1	1		96	54750	1	3	1		96	4	1	3	1	50000	1	1	2	10	756480	1124632	1	0	2	1		96	3	1	1
2022	ES	30857	6	1	2022	1	3085702	1	3085703	1	8	1	3	1	1715265	21	1564085	21	1564085	21	611932	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	40000	11	0	16	0	16	-38390	21	0	16	2015648	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	40000	11	0	16	0	16	260383	25		96	3	1	2	1	3	1	1	1	1	1	1	1	3	1	1	1	5	1	3	1	1	1	4	1	1	1	5	1	1	1		96	22535	1	2	1		96		96	1	1		96	3	9	20	1715265	2327197	1	0	3	1		96	3	1	1
2022	ES	30858	4	1	2022	1	3085801	1	3085801	1	48	1	1	1	949370	21	898970	21	-26000	21	602427	56	0	11	0	11	0	11	50400	11	0	16	0	16	0	21	0	11	0	11	26000	11	0	16	0	16	0	11	0	16	975370	25	0	15	0	15	0	15	50400	15	0	16	0	16	0	25	0	11	0	15	26000	11	0	16	0	16	0	25		96	3	1	1	1	3	1	2	1	1	1	1	1	3	1	3	1	1	1		96	2	1	4	1	1	1	5	1	2	1		96	19831	1	2	1		96		96	2	1		96	1	3	10	949370	1551797	1	0		96	1	1	3	1	1
2022	ES	30859	6	1	2022	1	3085902	1	3085902	1	11	1	3	1	2501960	21	1703750	21	1703750	21	577753	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	20000	11	0	16	0	16	0	11	0	16	2693810	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	20000	11	0	16	0	16	171850	25		96	2	1	2	1		96	2	1	1	1	2	1	1	1	1	1	2	1		96	2	1	4	1	1	1	5	1	1	1		96	21414	1	2	1		96		96	2	1		96	3	11	20	2501960	3079713	0	0	3	1	3	1	2	1	0
2022	ES	30860	5	1	2022	1		97	3086001	1	7	1	2	1	1825220	21	1825220	21	-15500	21	648077	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	15500	11	0	16	0	16	0	11	0	16	2006450	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	15500	11	0	16	0	16	165730	25		96	3	1	2	1	3	1	1	1	1	1	2	1	3	1	1	1	3	1	2	1	2	1	4	1	1	1	4	1	2	1		96	18843	1	2	1		96		96	2	1		96	2	7	15	1825220	2473297	0	0	3	1	3	1	3	1	0
2022	ES	30861	5	1	2022	1	3086101	1	3086101	1	8	1	2	1	893030	21	-360000	21	-360000	21	0	56	0	11	0	11	735490	21	0	11	0	16	0	16	0	21	0	11	0	11	0	11	360000	16	360000	16	0	11	0	16	1258210	25	0	15	0	15	735490	25	0	15	0	16	0	16	0	25	0	11	0	15	0	11	360000	16	360000	16	5180	25	3	1	3	1	2	1	2	1	2	1	1	1	2	1	3	1	3	1	2	1	1	1	2	1	4	1	3	1	5	1	2	1	20000	1	31260	1	2	1		96		96	3	1		96	2	8	15	893030	893030	1	1		96		96		96	1
2022	ES	30862	6	1	2022	1	3086202	1	3086202	1	10	1	2	1	1892660	21	1892660	21	1892660	21	749080	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	72000	11	0	11	26000	11	0	16	0	16	0	11	0	16	2113560	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	72000	11	0	15	26000	11	0	16	0	16	194900	25	3	1	3	1	2	1	3	1	2	1	1	1	2	1	1	1	1	1	3	1	2	1	2	1	4	1	2	1	5	1	2	1		96	26447	1	1	1	4	1		96	2	1	25000	1	2	8	15	1892660	2569740	0	0		96	1	1	2	1	0
2022	ES	30863	4	1	2022	1	3086301	1	3086302	1	20	1	2	1	3347250	21	3007890	21	3007890	21	562184	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	8000	11	0	16	0	16	37570	21	0	16	4461920	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	8000	11	0	16	0	16	1106670	25		96	3	1	2	1		96	1	1	1	1	1	1	1	1	1	1	4	1		96	1	1	4	1	1	1	3	1	1	1		96	23854	1	2	1		96		96	2	1		96	2	8	15	3347250	3909434	0	0		96	2	1	2	1	0
2022	ES	30864	5	1	2022	1	3086401	1	3086401	1	14	1	1	1	1340390	21	1340390	21	-25000	21	573627	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	25000	11	0	16	0	16	0	11	0	16	1365390	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	25000	11	0	16	0	16	0	25		96	1	1	2	1	3	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	2	1	4	1	1	1	5	1	1	1		96	17298	1	1	1	1	1		96	3	1		96	1	6	10	1340390	1914017	0	0	3	1	1	1	3	1	0
2022	ES	30865	5	1	2022	1	3086501	1	3086501	1	18	1	2	1	3792990	21	3792990	21	3792990	21	826480	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	170161	11	0	11	13000	11	0	16	0	16	80940	21	0	16	4799000	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	170161	11	0	15	13000	11	0	16	0	16	993010	25	3	1	3	1	2	1		96	1	1	1	1	1	1	1	1	1	1	4	1	2	1	1	1	4	1	2	1	5	1	1	1		96	35511	1	2	1		96		96	2	1	32800	1	2	8	15	3792990	4449308	0	0	3	1	3	1	3	1	0
2022	ES	30866	5	1	2022	1		97	3086602	1	8	1	2	1	2033570	21	2033570	21	44470	21	537627	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	25000	11	0	16	0	16	-69470	21	0	16	2252400	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	25000	11	0	16	0	16	193830	25		96	3	1	2	1		96	1	1	1	1	1	1	1	1	1	1	4	1		96	1	1	4	1	1	1	6	1	1	1		96	19697	1	2	1		96		96	1	1		96	2	7	15	2033570	2571197	0	0	3	1	1	1	3	1	0
2022	ES	30868	4	1	2022	1	3086801	1	3086801	1	16	1	4	1	7127000	21	7127000	21	7127000	21	574784	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	23000	11	0	16	0	16	122060	21	0	16	10277640	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	23000	11	0	16	0	16	3127640	25		96	3	1	2	1		96	1	1	1	1	1	1	1	1	1	1	5	1		96	1	1	4	1	1	1	6	1	1	1		96	29906	1	2	1		96		96	1	1		96	4	12	21	7127000	7701784	0	0		96	3	1	3	1	0
2022	ES	30869	4	1	2022	1	3086901	1	3086901	1	20	1	2	1	1768370	21	1227950	21	0	11	0	56	0	11	0	11	0	11	240000	11	0	16	0	16	0	21	0	11	0	11	0	11	0	16	0	16	0	11	0	16	1771370	25	0	15	0	15	0	15	240000	15	0	16	0	16	0	25	0	11	0	15	0	11	0	16	0	16	3000	25	3	1	3	1	2	1	3	1	2	1	1	1	2	1	2	1	3	1	1	1	1	1	2	1	4	1	3	1	3	1	2	1	55000	1	67070	1	2	1		96		96	2	1		96	2	7	15	1768370	1768370	0	0		96	1	1	3	1	1
2022	ES	30870	5	1	2022	1	3087001	1	3087001	1	25	1	1	1	1608520	21	1608520	21	-13000	21	642027	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	13000	11	0	16	0	16	0	11	5000	16	1742260	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	13000	11	0	16	0	16	120740	25		96	3	1	2	1		96	1	1	1	1	1	1	3	1	1	1	3	1		96	1	1	4	1	1	1	5	1	1	1		96	15489	1	2	1		96		96	1	1		96	1	3	10	1608520	2250547	0	0	3	1	1	1	2	1	0
2022	ES	30871	5	1	2022	1	3087101	1	3087102	1	37	1	2	1	2405010	21	2405010	21	2405010	21	594584	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	23600	11	0	16	0	16	36360	21	0	16	2926030	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	23600	11	0	16	0	16	497420	25		96	3	1	2	1		96		97	1	1	2	1	3	1	1	1	4	1		96	3	1	4	1	1	1	5	1	1	1		96	17062	1	2	1		96		96		97		96	2	8	15	2405010	2999594	0	0	3	1	2	1	2	1	0
2022	ES	30872	4	1	2022	1	3087201	1	3087201	1	32	1	2	1	3285760	21	3274840	21	-54790	11	690647	56	0	11	0	11	10920	21	0	11	0	16	0	16	0	21	0	11	0	11	22000	11	0	16	0	16	32790	21	0	16	3638820	25	0	15	0	15	10920	25	0	15	0	16	0	16	0	25	0	11	0	15	22000	11	0	16	0	16	331060	25		96	3	1	1	1		96	2	1	1	1	2	1	3	1	3	1	3	1		96	1	1	4	1	1	1	3	1	2	1		96	31464	1	2	1		96		96	2	1		96	2	7	15	3285760	3976407	0	0		96	2	1	3	1	0
2022	ES	30873	6	1	2022	1	3087301	1	3087301	1	10	1	2	1	2331280	21	1792150	21	-20000	21	642027	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	20000	11	0	16	0	16	0	11	0	16	2595120	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	20000	11	0	16	0	16	243840	25		96	3	1	2	1		96	1	1	1	1	1	1	3	1	1	1	5	1		96	2	1	4	1	1	1	6	1	1	1		96	23406	1	2	1		96		96	2	1		96	2	7	15	2331280	2973307	0	0	2	1		96	3	1	0
2022	ES	30874	4	1	2022	1	3087401	1	3087402	1	15	1	4	1	3508990	21	2654160	21	2654160	21	524384	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	4500	11	0	16	0	16	-27590	21	0	16	4075600	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	4500	11	0	16	0	16	562110	25		96	3	1	2	1	3	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1	2	1	4	1	1	1	3	1	1	1		96	27724	1	2	1		96		96	2	1		96	4	12	25	3508990	4033374	0	0		96	1	1	2	1	0
2022	ES	30875	5	1	2022	1	3087501	1	3087502	1	10	1	3	1	3259850	21	3259850	21	3259850	21	642027	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	50000	11	0	16	0	16	-163500	21	0	16	3987730	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	50000	11	0	16	0	16	677880	25		96	3	1	2	1		96	2	1	1	1	2	1	1	1	1	1	2	1		96	2	1	4	1	1	1	5	1	2	1		96	36218	1	2	1		96		96	2	1		96	3	11	20	3259850	3901877	0	0		96	1	1	2	1	0
2022	ES	30876	5	1	2022	1	3087601	1	3087602	1	9	1	3	1	4028660	21	3685740	21	3685740	21	643827	56	2600	21	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	17000	11	0	16	0	16	407940	21	0	16	5795470	25	3210	25	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	17000	11	0	16	0	16	1749810	25		96	3	1	2	1		96	1	1	1	1	1	1	1	1	1	1	3	1		96	1	1	4	1	1	1	5	1	1	1		96	16572	1	3	1		96	9	1	3	1		96	3	9	20	4028660	4672487	0	0	3	1	3	1	3	1	0
2022	ES	30877	5	1	2022	1		97	3087701	1	11	1	1	1	1021800	21	1021800	21	-17000	21	599477	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	17000	11	0	16	0	16	0	11	0	16	1038800	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	17000	11	0	16	0	16	0	25		96	3	1	2	1	3	1	1	1	1	1	2	1	3	1	3	1	3	1		96	2	1	4	1	1	1	4	1	1	1		96	16452	1	2	1		96		96	2	1		96	1	6	10	1021800	1621277	0	0	3	1		96	3	1	1
2022	ES	30878	4	1	2022	1	3087801	1	3087802	1	55	1	4	1	10410860	21	7963880	21	7963880	21	681460	56	0	11	0	11	0	11	0	11	0	16	0	16	5083820	21	5400	11	0	11	74000	11	0	16	0	16	339400	21	90700	16	11907860	25	0	15	0	15	0	15	0	15	0	16	0	16	5083820	25	5400	11	0	15	74000	11	0	16	0	16	1423000	25	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	5	1	1	1	2	1	3	1	2	1	6	1	2	1		96	52731	1	2	1		96		96	3	1	30000	1	4	12	25	10410860	11086920	0	0	1	1	1	1	2	1	0
2022	ES	30881	5	1	2022	1	3088101	1	3088102	1	9	1	4	1	4558824	21	4299294	21	4299294	21	814127	56	0	11	120000	11	0	11	0	11	0	16	0	16	0	21	123000	11	0	11	32575	11	0	16	0	16	-173410	21	0	16	5315180	25	0	15	120000	15	0	15	0	15	0	16	0	16	0	25	123000	11	0	15	32575	11	0	16	0	16	723780	25	3	1	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	5	1	2	1	1	1	4	1	2	1	3	1	1	1		96	33108	1	2	1		96		96	2	1	51700	1	4	12	21	4558824	5249951	0	0	2	1	2	1	3	1	0
2022	ES	30882	5	1	2022	1	3088201	1	3088201	1	27	1	3	1	4424370	21	4257220	21	4257220	21	749860	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	106812	11	0	11	95000	11	0	16	0	16	-4660	21	0	16	5618560	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	106812	11	0	15	95000	11	0	16	0	16	1099190	25	3	1	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	5	1	3	1	1	1	3	1	2	1	6	1	1	1		96	45848	1	1	1	2	1		96	1	1	64100	1	3	11	20	4424370	5067417	0	0	3	1		96	3	1	0
2022	ES	30883	5	1	2022	1	3088301	1	3088301	1	6	1	1	1	925980	21	925980	21	0	11	631060	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	0	11	0	16	0	16	0	11	0	16	925980	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	0	11	0	16	0	16	0	25		96		96	2	1		96	2	1	1	1	2	1	3	1	3	1	1	1		96	2	1	3	1	5	1	5	1	1	1		96	1364	1	2	1		96		96	1	1		96	1	4	10	925980	1557040	1	0	3	1	3	1	3	1	1
2022	ES	30884	4	1	2022	1	3088401	1	3088401	1	21	1	2	1	2697406	21	2697406	21	910576	51	854680	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	49000	11	0	16	0	16	-243500	21	0	16	2691875	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	49000	11	0	16	0	16	-54531	25		96	3	1	2	1		96	2	1	1	1	1	1	1	1	1	1	3	1		96	2	1	4	1	1	1	5	1	1	1		96	28364	1	2	1		96		96	2	1		96	2	7	15	2697406	3552086	0	0		96	2	1	2	1	0
2022	ES	30885	6	1	2022	1	3088501	1	3088501	1	20	1	3	1	3576780	21	3576780	21	3576780	21	859480	56	0	11	0	11	0	11	0	11	180000	16	180000	16	0	21	0	11	0	11	60700	11	0	16	0	16	-114480	21	60000	16	4664680	25	0	15	0	15	0	15	0	15	180000	16	180000	16	0	25	0	11	0	15	60700	11	0	16	0	16	1027200	25		96	3	1	2	1		96	1	1	1	1	1	1	1	1	1	1	4	1	2	1	1	1	4	1	1	1	5	1	1	1		96	35235	1	1	1	7	1		96	2	1		96	3	10	18	3576780	4436260	0	0	3	1	2	1	2	1	0
2022	ES	30887	5	1	2022	1	3088701	1	3088701	1	9	1	3	1	4800900	21	4800900	21	4800900	21	632384	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	30000	11	0	16	0	16	-40140	21	0	16	6192220	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	30000	11	0	16	0	16	1361320	25		96	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	4	1		96	1	1	4	1	1	1	6	1	1	1		96	25197	1	2	1		96		96	2	1		96	3	11	20	4800900	5433284	0	0	2	1	2	1	2	1	0
2022	ES	30888	4	1	2022	1	3088801	1	3088801	1	37	1	4	1	3819910	21	3819910	21	3819910	21	816117	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	223080	11	0	11	29200	11	0	16	0	16	-80660	21	0	16	4561100	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	223080	11	0	15	29200	11	0	16	0	16	711990	25	3	1	3	1	2	1		96	2	1	1	1	2	1	1	1	1	1	3	1		96	2	1	4	1	2	1	4	1	1	1		96	43912	1	2	1		96		96	2	1	58300	1	4	12	21	3819910	4412947	0	0	3	1		96	3	1	0
2022	ES	30890	4	1	2022	1	3089002	1	3089001	1	43	1	2	1	3177190	21	3177190	21	3177190	21	708173	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	12698	11	0	11	72000	11	0	16	0	16	-80970	21	0	16	3810140	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	12698	11	0	15	72000	11	0	16	0	16	560950	25	3	1	3	1	2	1		96	1	1	1	1	1	1	2	1	1	1	3	1		96	1	1	3	1	2	1	8	1	1	1		96	25395	1	2	1		96		96	2	1	33600	1	2	8	15	3177190	3872665	0	0	2	1	1	1	2	1	0
2022	ES	30891	5	1	2022	1	3089101	1	3089101	1	9	1	2	1	2951720	21	2488820	21	2488820	21	0	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	0	11	0	16	0	16	32539	11	0	16	3317710	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	0	11	0	16	0	16	365989	25	3	1	3	1	2	1	3	1	2	1	1	1	2	1	1	1	1	1	3	1	1	1	2	1	4	1	3	1	5	1	1	1	64246	1	80277	1	1	1	4	1		96	2	1		96	2	8	15	2951720	2951720	0	0	2	1	1	1	3	1	0
2022	ES	30892	5	1	2022	1	3089201	1	3089201	1	7	1	1	1	1812750	21	1812750	21	1812750	21	285006	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	0	11	0	16	0	16	-10430	21	0	16	2230050	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	0	11	0	16	0	16	417300	25	3	1	3	1	2	1		96	1	1	1	1	1	1	3	1	1	1	3	1		96	1	1	4	1	4	1	5	1	1	1	49246	1	64446	1	2	1		96		96	2	1		96	1	2	10	1812750	2097756	0	0		96		96		96	0
2022	ES	30893	5	1	2022	1	3089301	1	3089301	1	11	1	4	1	3166950	21	3130660	21	3130660	21	594584	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	48000	11	0	11	55000	11	0	16	0	16	-285520	21	0	16	4472260	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	48000	11	0	15	55000	11	0	16	0	16	1250310	25	3	1	3	1	2	1		96	1	1	1	1	1	1	1	1	1	1	4	1	2	1	1	1	4	1	2	1	5	1	1	1		96	27614	1	2	1		96		96	2	1	41000	1	4	12	25	3166950	3713534	0	0	2	1	2	1	3	1	0
2022	ES	30894	6	1	2022	1	3089401	1	3089402	1	12	1	4	1	3323790	21	2929650	21	2929650	21	628784	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	72000	11	0	11	26500	11	0	16	0	16	-379050	21	0	16	3639420	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	72000	11	0	15	26500	11	0	16	0	16	289130	25	3	1	3	1	2	1	3	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	4	1	2	1	5	1	1	1		96	41264	1	1	1	4	1		96	1	1	41500	1	4	14	25	3323790	3880574	0	0		96	2	1	3	1	0
2022	ES	30895	6	1	2022	1	3089501	1	3089501	1	15	1	1	1	4022480	21	4022480	21	4022480	21	0	56	598450	21	0	11	0	11	0	11	480000	16	0	16	0	21	0	11	0	11	0	11	480000	16	480000	16	92260	21	0	16	5760700	25	598450	25	0	15	0	15	0	15	480000	16	0	16	0	25	0	11	0	15	0	11	480000	16	480000	16	1258220	25	3	1	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	4	1		96	1	1	4	1	3	1	5	1	1	1	77246	1	93885	1	2	1		96		96	2	1		96	1	2	10	4022480	4022480	0	0	2	1	3	1	2	1	0
2022	ES	30896	6	1	2022	1	3089601	1	3089601	1	10	1	3	1	5050230	21	5050230	21	5050230	21	590984	56	0	11	0	11	0	11	0	11	0	16	0	16	550	21	0	11	0	11	35000	11	0	16	0	16	94350	21	0	16	6251830	25	0	15	0	15	0	15	0	15	0	16	0	16	670	25	0	11	0	15	35000	11	0	16	0	16	1166600	25		96	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	4	1		96	1	1	4	1	1	1	6	1	2	1		96	32093	1	2	1		96		96		97		96	3	9	20	5050230	5641214	0	0	2	1	1	1	2	1	0
2022	ES	30898	5	1	2022	1	3089801	1	3089801	1	11	1	1	1	4025390	21	4025390	21	4025390	21	0	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	0	11	0	16	0	16	-337690	21	0	16	4894150	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	0	11	0	16	0	16	868760	25	3	1	3	1	2	1		96	1	1	1	1	2	1	1	1	1	1	2	1		96	2	1	3	1	3	1	3	1	1	1	75400	1	83948	1	2	1		96		96	3	1		96	1	2	10	4025390	4025390	0	0	2	1	2	1	2	1	0
2022	ES	30899	6	1	2022	1		97	3089902	1	8	1	2	1	2191640	21	2191640	21	59450	21	585052	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	24000	11	0	16	0	16	-83450	21	0	16	2495250	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	24000	11	0	16	0	16	279610	25		96	3	1	2	1		96	1	1	1	1	1	1	3	1	1	1	4	1		96	1	1	4	1	1	1	4	1	1	1		96	24135	1	2	1		96		96	2	1		96	2	7	15	2191640	2776692	0	0		96	3	1	3	1	0
2022	ES	30900	4	1	2022	1	3090001	1	3090001	1	16	1	4	1	4460910	21	4460910	21	4460910	21	628612	56	0	11	0	11	0	11	0	11	0	16	0	16	1060	21	44724	11	0	11	23000	11	0	16	0	16	-166730	21	0	16	5409670	25	0	15	0	15	0	15	0	15	0	16	0	16	1320	25	44724	11	0	15	23000	11	0	16	0	16	925760	25	3	1	3	1	2	1		96	1	1	1	1	1	1	1	1	1	1	4	1		96	1	1	4	1	2	1	4	1	1	1		96	33533	1	2	1		96		96	2	1	64000	1	4	12	21	4460910	5044797	0	0	2	1	1	1	2	1	0
