PB010	PB020	PB030	PB040	PB040_F	PB100	PB100_F	PB110	PB110_F	PB120	PB120_F	PB130	PB130_F	PB140	PB140_F	PB150	PB150_F	PB160	PB160_F	PB170	PB170_F	PB180	PB180_F	PB190	PB190_F	PB200	PB200_F	PB210	PB210_F	PB220A	PB220A_F	PE010	PE010_F	PE020	PE020_F	PE030	PE030_F	PE040	PE040_F	PL031	PL031_F	PL015	PL015_F	PL020	PL020_F	PL025	PL025_F	PL040	PL040_F	PL051	PL051_F	PL060	PL060_F	PL073	PL073_F	PL074	PL074_F	PL075	PL075_F	PL076	PL076_F	PL080	PL080_F	PL085	PL085_F	PL086	PL086_F	PL087	PL087_F	PL089	PL089_F	PL090	PL090_F	PL100	PL100_F	PL111A	PL111A_F	PL120	PL120_F	PL130	PL130_F	PL140	PL140_F	PL150	PL150_F	PL160	PL160_F	PL170	PL170_F	PL180	PL180_F	PL190	PL190_F	PL200	PL200_F	PL211A	PL211A_F	PL211B	PL211B_F	PL211C	PL211C_F	PL211D	PL211D_F	PL211E	PL211E_F	PL211F	PL211F_F	PL211G	PL211G_F	PL211H	PL211H_F	PL211I	PL211I_F	PL211J	PL211J_F	PL211K	PL211K_F	PL211L	PL211L_F	PH010	PH010_F	PH020	PH020_F	PH030	PH030_F	PH040	PH040_F	PH050	PH050_F	PH060	PH060_F	PH070	PH070_F	PY010N	PY010N_F	PY020N	PY020N_F	PY021N	PY021N_F	PY035N	PY035N_F	PY050N	PY050N_F	PY080N	PY080N_F	PY090N	PY090N_F	PY100N	PY100N_F	PY110N	PY110N_F	PY120N	PY120N_F	PY130N	PY130N_F	PY140N	PY140N_F	PY010G	PY010G_F	PY020G	PY020G_F	PY021G	PY021G_F	PY030G	PY030G_F	PY035G	PY035G_F	PY050G	PY050G_F	PY080G	PY080G_F	PY090G	PY090G_F	PY100G	PY100G_F	PY110G	PY110G_F	PY120G	PY120G_F	PY130G	PY130G_F	PY140G	PY140G_F	P78A_U	P78B_U	PD020	PD020_F	PD030	PD030_F	PD050	PD050_F	PD060	PD060_F	PD070	PD070_F	PD080	PD080_F	PW010T	PW010T_F	PW030T	PW030T_F	PW040T	PW040T_F	PW050T	PW050T_F	PW060T	PW060T_F	PW070T	PW070T_F	PW080T	PW080T_F	PW090T	PW090T_F	PW100T	PW100T_F	PW110T	PW110T_F	PW120T	PW120T_F	PW160T	PW160T_F	PW190T	PW190T_F	PW230T	PW230T_F	PW240T	PW240T_F	PHD01T	PHD01T_F	PHD02T	PHD02T_F	PHD03T	PHD03T_F	PHD04T	PHD04T_F	PHD05T	PHD05T_F
2018	ES	433403	41141884	1	10	01	2018	01	6	01	10	01	1989	01	2	01	433401	01	433402	01		96	1	01	3	01	1	01	1	01	2	01		96	2014	01	500	01	03	01		96		96		96	2	01	26	01	40	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	m	01		96	06	01		96		96	2	01		96		96	25	01	3	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	2	01	2	01	3	01	2	01		96	2	01		96	105530	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113930	40100	0	0	0	0	33417	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01		97		97	1	01		97		97		97		97		97		97	1	01		97		97		97		97		97	5	01		96		96		96		96
2018	ES	433601	55767113	1	10	01	2018	01	10	01	10	01	1966	01	1	01		96		96	433602	01	2	01	1	01	1	01	1	01	2	01		96	1984	01	500	01	03	01		96		96		96	1	01	73	01	40	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	f	01		96	03	01		96		96	2	01		96		96	18	01	34	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	2	01	2	01	3	01	2	01		96	2	01		96	1468060	110100	0	0	0	0	100000	1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2430720	40100	0	0	0	0	3693965	01	100000	1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	3	01	1	01	1	01	1	01		97		97	1	01		97		97		97		97		97		97	1	01		97		97		97		97		97	5	01		96		96		96		96
2018	ES	433602	55107601	1	10	01	2018	01	15	01	03	01	1974	01	2	01		96		96	433601	01	2	01	1	01	1	01	1	01	2	01		96	1992	01	300	01	02	01		96		96		96	3	01	42	01	20	01	0	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	8	01	n	01	6	01	03	01	2	01	2	01	2	01		96		96	20	01	21	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	2	01	2	01	3	01	2	01		96	2	01		96	533260	110100	0	0	0	0	80000	1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	572590	40100	0	0	0	0	169858	01	80000	1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01	06	01	06	01	1	01	2	01	2	01	3	01	4	01	2	01	08	01	1	01	06	01	08	01	02	01	5	01	00	01	5	01		96		96		96		96
2018	ES	433701	51429711	1	10	01	2018	01	11	01	09	01	1960	01	1	01		96		96	433702	01	2	01	1	01	1	01	1	01	2	01		96	1987	01	500	01	01	01		96		96		96	3	01	31	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	o	01		96	13	01	1	01	1	01	2	01		96		96	24	01	34	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	3	01	2	01	3	01	2	01		96	2	01		96	3071370	110100	44390	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4084630	40100	53210	40100	0	0	946768	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01	08	01	06	01	1	01	2	01	3	01	4	01	5	01	3	01	09	01	1	01	09	01	10	01	05	01	5	01	00	01	5	01		96		96		96		96
2018	ES	433702	52216322	1	10	01	2018	01	6	01	12	01	1960	01	2	01		96		96	433701	01	2	01	1	01	1	01	1	01	2	01		96	1983	01	500	01	01	01		96		96		96	3	01	33	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	o	01		96	13	01	1	01	2	01	2	01		96		96	25	01	32	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01	2	01		96	2	01		96	2588200	110100	32720	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3337060	40100	38460	40100	0	0	770377	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01	08	01	07	01	1	01	2	01	3	01	4	01	4	01	3	01	05	01	1	01	08	01	07	01	05	01	5	01	00	01	5	01		96		96		96		96
2018	ES	433703	52170545	1	10	01	2018	01	8	01	08	01	1993	01	1	01	433701	01	433702	01		96	1	01	3	01	1	01	1	01	2	01		96	2013	01	500	01	01	01		96		96		96	3	01	35	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	j	01		96	05	01	2	01	2	01	2	01		96		96	23	01	2	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01	2	01		96	2	01		96	299900	110100	0	0	0	0	0	0	923840	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331430	40100	0	0	0	0	98841	01	0	0	1032180	40100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01	09	01	10	01	1	01	4	01	5	01	4	01	5	01	4	01	09	01	1	01	09	01	10	01	07	01	5	01	00	01	5	01		96		96		96		96
2018	ES	433801	36869350	1	10	01	2018	01	12	01	05	01	1949	01	1	01		96		96	433802	01	2	01	1	01	1	01	1	01	2	01		96	1963	01	100	01	07	01	1	01	2	01		96	3	01	91	01		96	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01		96		96		96		96	1	01	2	01		96		96		96	14	01	46	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	4	01	1	01	1	01	2	01		96		96		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1182690	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	1182690	40100	0	0	0	0	0	0	0	0	02		3	01	3	01	1	01	1	01	2	01	1	01	08	01	05	01	1	01		97		97		97		97		97		96	1	01	05	01	08	01	03	01		97	05	01	5	01		96		96		96		96
2018	ES	433802	36839301	1	10	01	2018	01	11	01	01	01	1951	01	2	01		96		96	433801	01	2	01	1	01	1	01	1	01	2	01		96	1974	01	500	01	07	01	1	01	2	01		96	3	01	21	01		96	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01		96		96		96		96	1	01	2	01		96		96		96	16	01	40	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	3	01	1	01	2	01	2	01		96		96		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2095370	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	2433080	40100	0	0	0	0	0	0	0	0	02		2	01	1	01	1	01	1	01	1	01	1	01		97		97	1	01		97		97		97		97		97		96	1	01		97		97		97		97		97	5	01		96		96		96		96
2018	ES	433901	60556906	1	10	01	2018	01	15	01	02	01	1963	01	2	01		96		96	433902	01	2	01	1	01	1	01	1	01	2	01		96	1986	01	500	01	01	01		96		96		96	3	01	24	01	37	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	m	01		96	13	01	1	01	2	01	2	01		96		96	25	01	30	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	2	01	2	01		96	2	01		96	2978550	110100	530	110100	0	0	60000	1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3636330	40100	600	40100	0	0	838809	01	60000	1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	02		1	01	1	01	1	01	1	01	1	01	1	01	07	01	07	01	1	01	3	01	3	01	4	01	3	01	2	01	07	01	1	01	05	01	07	01	04	01	5	01	06	01	5	01		96		96		96		96
2018	ES	433902	61225156	1	10	01	2018	01	13	01	09	01	1963	01	1	01		96		96	433901	01	2	01	1	01	1	01	1	01	2	01		96	1981	01	300	01	01	01		96		96		96	3	01	54	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	n	01		96	13	01	1	01	1	01	2	01		96		96	23	01	32	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01	2	01		96	2	01		96	3356680	110100	0	0	0	0	100000	1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4384150	40100	0	0	0	0	896619	01	100000	1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01	09	01	08	01	1	01	2	01	3	01	3	01	3	01	2	01	08	01	1	01	07	01	09	01	08	01	5	01	01	01	5	01		96		96		96		96
2018	ES	433903	61085607	1	10	01	2018	01	12	01	04	01	1995	01	1	01	433902	01	433901	01		96	1	01	3	01	1	01	1	01	1	01	50	01	2014	01	344	01	06	01	1	01	2	01		96	3	01	52	01		96	0	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96		96		96		96	1	01	2	01		96		96		96	21	01	2	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	1	01	2	01	3	01	2	01		96		96		96	1165080	110100	34320	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30000	110100	1303110	40100	36550	40100	0	0	406926	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31900	40100	96		1	01	1	01	1	01	1	01	1	01	1	01	09	01	08	01	1	01	4	01	4	01	2	01	4	01	2	01		96	1	01	08	01	09	01	07	01	5	01	02	01	5	01		96		96		96		96
2018	ES	433904	61872256	1	10	01	2018	01	5	01	03	01	1999	01	2	01	433902	01	433901	01		96	1	01	3	01	1	01	1	01	1	01	50	01	2017	01	344	01	06	01	2	01	2	01		96		96		96		96	0	01	0	01	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01		96		96		96		96		96		96		96		96		96		96		96	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	2	01	1	01	3	01	2	01		96		96		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01		97		97	1	01		97		97		97		97		97		96	1	01		97		97		97		97		97	5	01		96		96		96		96
2018	ES	434401	60655254	1	11	01	2018	01	5	01	09	01	1932	01	1	01		96		96		96	4	01	3	01	1	01	1	01	2	01		96	1942	01	300	01	07	01	1	01	2	01		96	3	01	43	01		96	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01		96		96		96		96	1	01	2	01		96		96		96	12	01	40	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	3	01	1	01	2	01	2	01		96	2	01		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	06		1	01	1	01	1	01	3	01	3	01	1	01	09	01	07	01	2	01	4	01	4	01	2	01	5	01	2	01		96	1	01	09	01	09	01	04	01	3	01	00	01	5	01		96		96		96		96
2018	ES	434501	60655254	1	11	01	2018	01	7	01	02	01	1937	01	1	01		96		96		96	4	01	3	01	1	01	1	01	2	01		96	1951	01	200	01	07	01	1	01	2	01		96	2	01	74	01		96	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01		96		96		96		96		96		96		96		96		96	14	01	40	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	3	01	1	01	2	01	2	01		96		96		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	573630	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	573630	40100	0	0	0	0	0	0	0	0	03		1	01	1	01	1	01	2	01	1	01	3	01	06	01	05	01	1	01	3	01	3	01	3	01	5	01	3	01		96	1	01	06	01	08	01	04	01	3	01	00	01	5	01		96		96		96		96
2018	ES	434601	38764075	1	11	01	2018	01	5	01	06	01	1960	01	2	01		96		96		96	3	01	3	01	1	01	1	01	2	01		96	1986	01	500	01	07	01	1	01	2	01		96	3	01	23	01		96	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01		96		96		96		96	1	01	2	01		96		96		96	26	01	30	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	2	01	2	01	3	01		96		96	2	01		96	3749560	110100	46570	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5284920	40100	48370	40100	0	0	1320277	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01	09	01	09	01	1	01	5	01	5	01	1	01	5	01	1	01		96	1	01	10	01	09	01	05	01	5	01	00	01	5	01		96		96		96		96
2018	ES	434801	76302362	1	12	01	2018	01	6	01	10	01	1995	01	1	01		96		96		96	1	01	3	01	3	01	1	01	2	01		96	2014	01	354	01	01	01		96		96		96	3	01	35	01	40	01	0	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	j	01		96	13	01	1	01	2	01	2	01		96		96	20	01	3	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	1	01	2	01	3	01	2	01		96		96		96	651340	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	710610	40100	0	0	0	0	211735	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01	09	01	09	01	1	01	3	01	5	01	2	01	5	01	2	01	08	01	1	01	09	01	09	01	07	01	5	01	00	01	5	01		96		96		96		96
2018	ES	434802	76302362	1	12	01	2018	01	6	01	05	01	1993	01	1	01		96		96		96	1	01	3	01	3	01	1	01	2	01		96	2017	01	500	01	02	01		96		96		96	3	01	32	01		90	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	q	01		96	13	01	2	01	2	01	2	01		96		96	20	01	1	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01	2	01		96		96		96	815110	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	888840	40100	0	0	0	0	262965	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01	09	01	08	01	1	01	5	01	5	01	1	01	5	01	1	01	09	01	1	01	07	01	09	01	03	01	5	01	02	01	5	01		96		96		96		96
2018	ES	434803	79199017	1	12	01	2018	01	5	01	08	01	1995	01	2	01		96		96		96	1	01	3	01	3	01	2	01	1	01	35	01	2016	01	500	01	01	01		96		96		96	3	01	42	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	p	01		96	12	01	1	01	1	01	2	01		96		96	20	01	3	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01	2	01		96	2	01		96	1339600	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1578210	40100	0	0	0	0	474747	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01	09	01	09	01	1	01	3	01	4	01	4	01	5	01	2	01	08	01	1	01	08	01	09	01	09	01	5	01	00	01	5	01		96		96		96		96
2018	ES	435101	45378430	1	11	01	2018	01	4	01	01	01	1947	01	1	01		96		96		96	4	01	3	01	1	01	1	01	2	01		96		96	000	01	07	01	1	01	2	01		96	3	01	52	01		96	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01		96		96		96		96	1	01	1	01		96		96		96	14	01	50	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	3	01	2	01	3	01	2	01		96		96		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2716260	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	3332020	40100	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01	06	01	07	01	1	01	4	01	4	01	2	01	4	01	2	01		96	1	01	06	01	07	01	08	01	4	01	01	01	5	01		96		96		96		96
2018	ES	435201	59103121	1	11	01	2018	01	6	01	10	01	1989	01	2	01		96		96		96	1	01	3	01	3	01	1	01	2	01		96	2013	01	500	01	01	01		96		96		96	3	01	33	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	n	01		96	13	01	1	01	2	01	2	01		96		96	24	01	5	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	1	01	2	01	3	01		96		96	2	01		96	474570	110100	2680	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	595940	40100	2680	40100	0	0	178318	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01	09	01	06	01	2	01	5	01	4	01	2	01	5	01	2	01	10	01	2	01	06	01	07	01	06	01	3	01	01	01	5	01		96		96		96		96
2018	ES	435301	37717500	1	12	01	2018	01	9	01	03	01	1965	01	2	01		96		96	435302	01	2	01	1	01	1	01	1	01	2	01		96	1979	01	200	01	02	01		96		96		96	3	01	51	01	12	01	0	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	s	01	3	01	02	01	1	01	2	01	2	01		96		96	14	01	20	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	2	01	2	01	3	01		96		96	2	01		96	400800	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	436970	40100	0	0	0	0	128921	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	2	01	1	01	2	01	2	01	1	01	09	01	06	01	1	01	3	01	3	01	5	01	4	01	2	01	09	01	1	01	08	01	08	01	08	01	5	01	00	01	5	01		96		96		96		96
2018	ES	435302	37506525	1	12	01	2018	01	6	01	10	01	1956	01	1	01		96		96	435301	01	2	01	1	01	1	01	1	01	2	01		96	1970	01	200	01	05	01	1	01	1	01	1	01	3	01	81	01		96	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01	0	01		96		96		96		96	1	01	2	01		96		96		96	18	01	40	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	3	01	1	01	3	01	2	01		96		96		96	0	0	0	0	0	0	0	0	0	0	0	0	921670	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	1006410	40100	0	0	0	0	0	0	0	0	0	0	96		1	01	2	01	1	01	2	01	2	01	1	01	08	01	05	01	1	01	3	01	5	01	3	01	5	01	2	01		96	1	01	05	01	07	01	05	01	4	01	01	01	5	01		96		96		96		96
2018	ES	435303	38046798	1	12	01	2018	01	12	01	12	01	1994	01	1	01	435302	01	435301	01		96	1	01	3	01	1	01	1	01	2	01		96	2014	01	200	01	03	01		96		96		96	2	01	83	01	42	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	10	01	h	01		96	13	01		96		96	2	01		96		96	23	01	0	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	1	01	2	01	3	01	2	01		96		96		96	423701	112000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	457630	12000	0	0	0	0	127603	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	3	01	1	01	3	01	1	01	08	01	05	01	1	01	4	01	5	01	2	01	5	01	2	01	04	01	1	01	05	01	09	01	10	01	5	01	00	01	5	01		96		96		96		96
2018	ES	435401	31723266	1	12	01	2018	01	7	01	02	01	1976	01	2	01		96		96	435402	01	2	01	1	01	1	01	1	01	2	01		96	1999	01	500	01	01	01		96		96		96	3	01	31	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	m	01		96	13	01	1	01	1	01	2	01		96		96	16	01	18	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01	2	01		96	2	01		96	3459810	110100	0	0	0	0	48000	1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4744050	40100	0	0	0	0	1322345	01	48000	1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01	09	01	06	01	1	01	3	01	5	01	4	01	5	01	2	01	07	01	1	01	07	01	08	01	07	01	5	01	00	01	5	01		96		96		96		96
2018	ES	435402	31754820	1	12	01	2018	01	7	01	04	01	1972	01	1	01		96		96	435401	01	2	01	1	01	1	01	1	01	2	01		96	2014	01	500	01	01	01		96		96		96	3	01	21	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	c	01		96	13	01	1	01	2	01	2	01		96		96	19	01	27	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	1	01	2	01	3	01	2	01		96	2	01		96	2500960	110100	0	0	0	0	60192	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3223540	40100	0	0	0	0	962231	01	60192	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01	10	01	10	01	1	01	3	01	4	01	2	01	4	01	2	01	07	01	1	01	07	01	10	01	08	01	5	01	00	01	5	01		96		96		96		96
2018	ES	435601	39192169	1	12	01	2018	01	4	01	04	01	1940	01	1	01		96		96	435602	01	2	01	1	01	1	01	1	01	2	01		96	1958	01	500	01	07	01	1	01	2	01		96	2	01	74	01		96	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01		96		96		96		96		96		96		96		96		96	14	01	50	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	3	01	1	01	3	01	2	01		96		96		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	836930	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	836930	40100	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	3	01	08	01	08	01	2	01	3	01	3	01	2	01	4	01	3	01		96	1	01	09	01	05	01	08	01	5	01	00	01	5	01		96		96		96		96
2018	ES	435602	39314303	1	12	01	2018	01	2	01	04	01	1942	01	2	01		96		96	435601	01	2	01	1	01	1	01	1	01	2	01		96	1957	01	200	01	07	01	1	01	2	01		96	3	01	41	01		96	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01		96		96		96		96	1	01	2	01		96		96		96	18	01	20	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	3	01	1	01	3	01	2	01		96		96		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	564450	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	564450	40100	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01	09	01	08	01	2	01	3	01	3	01	3	01	3	01	3	01		96	1	01	07	01	08	01	02	01	3	01	00	01	5	01		96		96		96		96
2018	ES	435603	39415470	1	12	01	2018	01	4	01	11	01	1971	01	1	01	435601	01	435602	01		96	1	01	3	01	1	01	1	01	2	01		96	1991	01	500	01	05	01	1	01	1	01	1	01	3	01	35	01		96	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01	0	01		96		96		96		96	2	01	2	01		96		96		96	21	01	5	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	1	01	2	01	3	01		96		96		96		96	0	0	0	0	0	0	0	0	231810	110100	229000	110100	0	0	2875920	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	267390	40100	237110	40100	0	0	3559760	40100	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01	05	01	07	01	1	01	2	01	2	01	3	01	2	01	3	01		96	1	01	07	01	05	01	02	01	3	01	07	01	5	01		96		96		96		96
