HB010	HB020	HB030	HB050	HB050_F	HB060	HB060_F	HB070	HB070_F	HB080	HB080_F	HB090	HB090_F	HB100	HB100_F	HY020	HY020_F	HY022	HY022_F	HY023	HY023_F	HY030N	HY030N_F	HY040N	HY040N_F	HY050N	HY050N_F	HY060N	HY060N_F	HY070N	HY070N_F	HY080N	HY080N_F	HY081N	HY081N_F	HY090N	HY090N_F	HY100N	HY100N_F	HY110N	HY110N_F	HY120N	HY120N_F	HY130N	HY130N_F	HY131N	HY131N_F	HY145N	HY145N_F	HY170N	HY170N_F	HY010	HY010_F	HY040G	HY040G_F	HY050G	HY050G_F	HY060G	HY060G_F	HY070G	HY070G_F	HY080G	HY080G_F	HY081G	HY081G_F	HY090G	HY090G_F	HY100G	HY100G_F	HY110G	HY110G_F	HY120G	HY120G_F	HY130G	HY130G_F	HY131G	HY131G_F	HY140G	HY140G_F	HS011	HS011_F	HS021	HS021_F	HS031	HS031_F	HS040	HS040_F	HS050	HS050_F	HS060	HS060_F	HS070	HS070_F	HS080	HS080_F	HS090	HS090_F	HS100	HS100_F	HS110	HS110_F	HS120	HS120_F	HS130	HS130_F	HS140	HS140_F	HS150	HS150_F	HS160	HS160_F	HS170	HS170_F	HS180	HS180_F	HS190	HS190_F	HH010	HH010_F	HH021	HH021_F	HH030	HH030_F	HH031	HH031_F	HH040	HH040_F	HH050	HH050_F	HH060	HH060_F	HH061	HH061_F	HH070	HH070_F	HH081	HH081_F	HH091	HH091_F	H39A_U	H39B_U	H38A_U	CUOTAHIP	CUOTAHIP_F	HX040	HX060	HX240	VHRENTAA	VHRENTAAIA	VHPOBREZA	POBRECAT	VHMATDEP	HD080	HD080_F
2018	ES	5693	11	01	2018	01		97	569301	01	569302	01	5	01	2197500	10100	2197500	10100	2197500	10100	0	00	0	0	0	0	0	0	0	0	0	0	0	0	3400	110100	0	0	0	0	0	0	0	0	0	0	73770	110100	0	0	2700010	20100	0	0	0	0	0	0	0	0	0	0	0	0	4190	40100	0	0	0	0	0	0	0	0	0	0	502510	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	250000	01	1	01		96	2	01	2	01	2	01	2	01	3	01	3	01	4	01	2017	01	2	01	1	01	68000	01		96	81583	01	1	01	1	01	96	96	96		96	2	08	1.5	2197500	2197500	0	0	0	1	01
2018	ES	5694	11	01	2018	01	569402	01	569401	01	569402	01	7	01	1123430	10100	1123430	10100	32050	10100	656193	01	0	0	0	0	0	0	0	0	0	0	0	0	32050	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1130950	20100	0	0	0	0	0	0	0	0	0	0	0	0	39570	40100	0	0	0	0	0	0	0	0	0	0	7520	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	200000	01	1	01		96	2	01	2	01	2	01	2	01	3	01	1	01	4	01	2003	01	2	01	1	01		96	75000	01	24722	01	1	01	1	01	96	96	96		96	2	07	1.5	1123430	1779623	1	1	0	1	01
2018	ES	5695	11	01	2018	01	569501	01	569501	01		96	5	01	1362081	12090	1362081	12090	1362081	12090	80193	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-137080	112000	0	0	1750000	22100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	387919	1100	3	01	3	01	3	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	200000	01	1	01	1	01	2	01	2	01	2	01	2	01	3	01	4	01	4	01	2017	01	2	01	1	01	50000	01	75000	01	62614	01	1	01	1	01	96	96	96		96	3	10	1.6	1362081	1442274	1	1	0	1	01
2018	ES	5696	11	01	2018	01	569601	01	569601	01		96	9	01	1172418	12086	1004620	10100	164560	10100	678492	01	164350	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-210	110100	0	0	1174745	32086	164350	40100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2326	1000		96	3	01		96	2	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	200000	01	1	01		96	2	01	2	01	2	01	2	01	3	01	1	01	6	01	1992	01	2	01	1	01		96	75000	01	15413	01	1	01	1	01	96	96	96		96	2	07	1.5	1172418	1850910	1	1	0	1	01
2018	ES	5697	11	01	2018	01	569701	01	569702	01	569701	01	10	01	4328480	10100	3063220	10100	3063220	10100	0	00	0	0	0	0	760800	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15900	110100	0	0	5093220	32100	0	0	0	0	760800	10100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	764740	1100	3	01	3	01	3	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	300000	01	1	01	1	01	2	01	2	01	2	01	2	01	3	01	3	01	4	01	1992	01	1	01	1	01	60000	01		96	69864	01	1	01	1	01	06	06	96		96	3	09	2	4328480	4328480	0	0	0	2	01
2018	ES	5699	10	01	2018	01	569902	01	569901	01	569902	01	4	01	2029930	10100	2029930	10100	612390	10100	638258	01	551940	110100	0	0	0	0	0	0	0	0	0	0	39800	110100	0	0	0	0	0	0	0	0	0	0	-20650	110100	0	0	2030000	20100	563320	40100	0	0	0	0	0	0	0	0	0	0	49140	40100	0	0	0	0	0	0	0	0	0	0	70	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	3	01	1	01	1	01	4	01	150000	01	1	01		96	2	01	2	01	2	01	2	01	3	01	1	01	5	01	2004	01	2	01	1	01		96	70000	01	21127	01	1	01	1	01	96	96	96		96	2	07	1.5	2029930	2668188	0	0	0	1	01
2018	ES	5701	11	01	2018	01	570102	01	570101	01	570102	01	9	01	3171230	10100	2953050	10100	2953050	10100	692793	01	0	0	0	0	0	0	0	0	0	0	0	0	820	110100	86624	112000	0	0	0	0	0	0	0	0	-20700	110100	0	0	3660230	20100	0	0	0	0	0	0	0	0	0	0	0	0	970	40100	86624	12000	0	0	0	0	0	0	0	0	489000	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	350000	01	1	01		96	2	01	2	01	2	01	2	01	3	01	2	01	5	01	2002	01	1	01	1	01		96	80000	01	44124	01	1	01	1	01	96	96	96		97	4	12	2.3	3171230	3777398	0	0	0	1	01
2018	ES	5703	10	01	2018	01	570301	01	570301	01		96	25	01	1189640	10100	1189640	10100	187690	10100	662193	01	0	0	0	0	0	0	0	0	180000	110100	180000	110100	7690	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1191470	20100	0	0	0	0	0	0	0	0	180000	10100	180000	10100	9520	40100	0	0	0	0	0	0	0	0	0	0	1830	1100		96	3	01		96	2	01	1	01	2	01	1	01	1	01	3	01	1	01	3	01	1	01	150000	01	1	01		96	2	01	2	01	2	01	1	01	3	01	5	01	4	01	2006	01	2	01	1	01		96	70000	01	19539	01	1	01	1	01	06	06	96		96	1	06	1	1189640	1851833	0	0	0	2	01
2018	ES	5705	10	01	2018	01	570501	01	570501	01		96	17	01	2223130	10100	2223130	10100	-27820	10100	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27820	110100	0	0	2621950	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	398820	1100	3	01	3	01		96	2	01	1	01	2	01	1	01	1	01	1	01	1	01	3	01	4	01	180000	01	2	01		96	2	01	2	01	2	01	2	01	4	01	3	01	3	01	2011	01	2	01	1	01	65174	01		96	78681	01	1	01	1	01	96	96	96		96	1	06	1	2223130	2223130	0	0	0	2	01
2018	ES	5706	09	01	2018	01	570602	01	570601	01	570602	01	20	01	8477100	10100	8477100	10100	8477100	10100	0	00	699290	110100	0	0	0	0	0	0	240000	110100	240000	110100	41860	110100	0	0	0	0	0	0	0	0	0	0	69440	110100	0	0	11346430	20100	699290	40100	0	0	0	0	0	0	240000	10100	240000	10100	51690	40100	0	0	0	0	0	0	0	0	0	0	2869330	1100	3	01	3	01	3	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	300000	01	1	01		96	2	01	1	01	2	01	2	01	3	01	3	01	6	01	2013	01	1	01	1	01	109174	01		96	129197	01	1	01	1	01	96	96	96		96	4	12	2.3	8477100	8477100	0	0	0	1	01
2018	ES	5710	09	01	2018	01	571001	01	571001	01	571002	01	29	01	2481030	10100	2481030	10100	2481030	10100	840492	01	359910	110100	0	0	0	0	0	0	0	0	0	0	3210	110100	53749	110100	0	0	0	0	0	0	0	0	-95060	110100	0	0	3006840	20100	454420	40100	0	0	0	0	0	0	0	0	0	0	3960	40100	53749	10100	0	0	0	0	0	0	0	0	525810	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	200000	01	1	01		96	1	01	1	01	1	01	1	01	1	01	2	01	6	01	1998	01	1	01	1	01		96	120000	01	39257	01	1	01	1	01	06	06	96	300	01	2	08	1.5	2481030	3267772	0	0	0	1	01
2018	ES	5711	10	01	2018	01	571102	01	571101	01	571102	01	34	01	7167450	10100	7167450	10100	7167450	10100	914733	01	0	0	0	0	0	0	0	0	0	0	0	0	348930	110100	0	0	0	0	0	0	200000	110100	200000	110100	-597350	110100	0	0	9246980	20100	0	0	0	0	0	0	0	0	0	0	0	0	431110	40100	0	0	0	0	0	0	200000	10100	200000	10100	1879530	1100		96	3	01	3	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	500000	01	2	01	1	01	2	01	2	01	1	01	1	01	3	01	1	01	6	01	2001	01	2	01	1	01		96	150000	01	45518	01	1	01	1	01	96	96	96		96	2	08	1.5	7167450	8082183	0	0	0	1	01
2018	ES	5712	11	01	2018	01	571202	01	571201	01	571202	01	20	01	877230	12015	143320	12000	143320	12000	1041277	01	400000	110100	0	0	0	0	0	0	0	0	0	0	2470170	110100	0	0	0	0	0	0	0	0	0	0	3308240	112100	20000	110100	4860290	20100	500000	40100	0	0	0	0	0	0	0	0	0	0	2934820	40100	0	0	0	0	0	0	0	0	0	0	3983060	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	6	01	300000	01	2	01		96	2	01	2	01	2	01	2	01	2	01	1	01	6	01	2007	01	2	01	1	01		96	100000	01	18320	01	1	01	1	01	96	96	96		96	3	11	1.8	877230	1918507	1	1	0	1	01
2018	ES	5713	10	01	2018	01	571301	01	571301	01	571302	01	18	01	6227340	10100	6227340	10100	3380800	10100	0	00	0	0	0	0	0	0	0	0	0	0	0	0	184580	110100	0	0	0	0	0	0	0	0	0	0	303930	110100	0	0	7658330	20100	0	0	0	0	0	0	0	0	0	0	0	0	228290	40100	0	0	0	0	0	0	0	0	0	0	1430990	1100	3	01	3	01	3	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	150000	01	2	01	2	01	2	01	2	01	2	01	2	01	4	01	3	01	5	01	2014	01	2	01	1	01	76374	01		96	95081	01	1	01	1	01	96	96	96		96	3	09	2	6227340	6227340	0	0	0	1	01
2018	ES	5714	10	01	2018	01	571402	01	571401	01	571402	01	13	01	25898080	10100	25898080	10100	25898080	10100	1221277	01	0	0	0	0	0	0	0	0	0	0	0	0	564930	110100	26400	110100	0	0	0	0	0	0	0	0	-250770	110100	0	0	41424410	20100	0	0	0	0	0	0	0	0	0	0	0	0	697550	40100	26400	10100	0	0	0	0	0	0	0	0	15526330	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	5	01	200000	01	2	01		96	2	01	2	01	2	01	2	01	2	01	2	01	6	01	2012	01	2	01	1	01		96	150000	01	38853	01	1	01	1	01	96	96	96	75	01	4	12	2.5	25898080	27092957	0	0	0	1	01
2018	ES	5715	11	01	2018	01	571501	01	571501	01	571502	01	4	01	1089806	12100	-62194	12000	-62194	12000	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62193	112000	0	0	1152000	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62193	1000	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	150000	01	2	01		96	2	01	2	01	2	01	2	01	4	01	3	01	3	01	2005	01	2	01	1	01	60000	01		96	68364	01	1	01	1	01	96	96	96		96	4	12	2.1	1089806	1089806	1	1	0	1	01
2018	ES	5716	01	01	2019	01	571601	01	571601	01	571602	01	2	01	7699380	10100	7599860	10100	7599860	10100	770193	01	126230	110100	0	0	0	0	0	0	0	0	0	0	6910	110100	93634	110100	0	0	0	0	0	0	0	0	-127370	110100	0	0	9443230	20100	126230	40100	0	0	0	0	0	0	0	0	0	0	8610	40100	93634	10100	0	0	0	0	0	0	0	0	1743850	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	250000	01	2	01		96	2	01	2	01	2	01	2	01	3	01	2	01	4	01	2005	01	2	01	1	01		96	100000	01	18167	01	1	01	1	01	06	06	96	550	01	5	09	3	7699380	8375938	0	0	0	2	01
2018	ES	5717	11	01	2018	01	571702	01	571701	01	571702	01	22	01	3603256	12067	3603256	12067	1703116	12029	0	00	497300	110100	0	0	0	0	0	0	0	0	0	0	3530	110100	0	0	0	0	0	0	0	0	0	0	-930	110100	0	0	3814441	32063	497300	40100	0	0	0	0	0	0	0	0	0	0	4460	40100	0	0	0	0	0	0	0	0	0	0	211185	1000	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	5	01	150000	01	2	01		96	2	01	2	01	2	01	2	01	4	01	3	01	3	01	2010	01	2	01	1	01	60000	01		96	66864	01	1	01	1	01	96	96	96		96	2	07	1.5	3603256	3603256	0	0	0	1	01
2018	ES	5718	11	01	2018	01	571802	01	571801	01	571802	01	3	01	4890660	10100	4152250	10100	4152250	10100	0	00	131200	110100	0	0	0	0	0	0	0	0	0	0	1740	110100	0	0	0	0	0	0	0	0	0	0	-406290	110100	0	0	5708960	20100	131200	40100	0	0	0	0	0	0	0	0	0	0	2130	40100	0	0	0	0	0	0	0	0	0	0	818300	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	6	01	200000	01	3	01		96	2	01	2	01	2	01	2	01	3	01	3	01	3	01	2014	01	2	01	1	01	60000	01		96	69864	01	1	01	1	01	96	96	96		96	2	08	1.5	4890660	4890660	0	0	0	1	01
2018	ES	5719	01	01	2019	01	571901	01	571901	01		96	5	01	3167160	10100	3167160	10100	3167160	10100	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-14470	110100	0	0	4212260	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1045100	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	200000	01	2	01		96	2	01	2	01	2	01	2	01	3	01	3	01	3	01	2010	01	2	01	1	01	65000	01		96	76364	01	1	01	1	01	06	06	96		96	1	05	1	3167160	3167160	0	0	0	2	01
2018	ES	5722	11	01	2018	01	572201	01	572201	01		96	8	01	4512180	10100	4512180	10100	3175400	10100	783830	01	0	0	0	0	0	0	0	0	0	0	0	0	17740	110100	0	0	0	0	0	0	0	0	0	0	355110	110100	0	0	4974730	20100	0	0	0	0	0	0	0	0	0	0	0	0	21950	40100	0	0	0	0	0	0	0	0	0	0	462550	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	120000	01	3	01		96	2	01	2	01	2	01	2	01	3	01	1	01	3	01	1980	01	2	01	1	01		96	150000	01	14374	01	1	01	1	01	06	06	96		96	1	06	1	4512180	5296010	0	0	0	1	01
2018	ES	5723	11	01	2018	01	572301	01	572301	01		96	2	01	1427030	10100	1427030	10100	13490	10100	668925	01	0	0	0	0	0	0	0	0	0	0	0	0	13490	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1509310	20100	0	0	0	0	0	0	0	0	0	0	0	0	16660	40100	0	0	0	0	0	0	0	0	0	0	82280	1100		96	3	01		96	2	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	2	01	150000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	1	01	3	01	1969	01	2	01	1	01		96	100000	01	10906	01	1	01	1	01	06	06	96		96	1	06	1	1427030	2095955	0	0	0	2	01
2018	ES	5726	11	01	2018	01	572602	01	572601	01	572602	01	5	01	2000030	10100	2000030	10100	0	0	925096	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2048090	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48060	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	200000	01	2	01		96	2	01	2	01	2	01	2	01	3	01	5	01	3	01	1990	01	2	01	1	01		96	120000	01	11177	01	1	01	1	01	06	06	96		96	2	07	1.5	2000030	2925126	0	0	0	1	01
2018	ES	5727	10	01	2018	01	572701	01	572701	01	572702	01	24	01	3347670	10100	1915220	10100	404490	10100	660492	01	0	0	0	0	0	0	0	0	0	0	0	0	57440	110100	14400	110100	0	0	0	0	0	0	0	0	-347050	110100	0	0	3180410	20100	0	0	0	0	0	0	0	0	0	0	0	0	92720	40100	14400	10100	0	0	0	0	0	0	0	0	-167260	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	2	01	1	01	1	01	3	01	180000	01	1	01		96	2	01	1	01	1	01	1	01	2	01	2	01	5	01	1996	01	1	01	2	01		96	70000	01	34987	01	1	01	1	01	06	06	06	150	01	2	07	1.5	3347670	3993762	0	0	0	2	01
2018	ES	5729	10	01	2018	01	572902	01	572902	01	572901	01	15	01	3202870	10100	1322000	10100	1322000	10100	626193	01	0	0	120000	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-181200	110100	0	0	3368400	20100	0	0	120000	40100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165530	1100		96	3	01		96	2	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	300000	01	1	01		96	2	01	1	01	1	01	2	01	3	01	1	01	5	01	2016	01	2	01	1	01		96	60000	01	20614	01	1	01	1	01	06	06	96		96	4	12	2.3	3202870	3829063	0	0	0	1	01
2018	ES	5730	10	01	2018	01	573002	01	573001	01	573002	01	19	01	1378410	10100	852540	10100	690	10100	535130	01	0	0	0	0	0	0	0	0	0	0	0	0	690	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1378580	20100	0	0	0	0	0	0	0	0	0	0	0	0	860	40100	0	0	0	0	0	0	0	0	0	0	170	1100		96	3	01		96	2	01	1	01	2	01	1	01	1	01	1	01	1	01	3	01	3	01	90000	01	1	01		96	2	01	2	01	2	01	2	01	2	01	1	01	5	01	1958	01	1	01	1	01		96	80000	01	22637	01	1	01	1	01	01	06	96		96	2	07	1.5	1378410	1913540	0	1	0	1	01
2018	ES	5731	10	01	2018	01	573101	01	573101	01		96	13	01	1616820	10100	1448820	10100	-68400	10100	445130	01	0	0	0	0	168000	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68400	110100	0	0	1833980	20100	0	0	0	0	168000	10100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217160	1100		96	3	01		96	2	01	1	01	1	01	1	01	1	01	3	01	1	01	3	01	3	01	200000	01	1	01		96	2	01	2	01	2	01	2	01	2	01	1	01	4	01	1949	01	1	01	1	01		96	55000	01	15978	01	1	01	1	01	06	06	96		96	1	06	1	1616820	2061950	0	0	0	2	01
2018	ES	5732	10	01	2018	01	573203	01	573202	01	573203	01	10	01	4438690	10100	4438690	10100	3153060	10100	545193	01	150000	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75910	110100	0	0	5173690	20100	180000	40100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	735000	1100		96	1	01	3	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	250000	01	2	01	2	01	2	01	2	01	2	01	2	01	3	01	1	01	5	01	2017	01	2	01	1	01		96	40000	01	20485	01	1	01	1	01	96	96	96		96	4	14	2.3	4438690	4983883	0	0	0	1	01
2018	ES	5733	10	01	2018	01	573301	01	573301	01		96	16	01	892750	10100	892750	10100	0	0	391130	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	892750	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		96	3	01		96	1	01	1	01	2	01	1	01	1	01	3	01	1	01	3	01	3	01	100000	01	1	01		96	2	01	1	01	2	01	2	01	2	01	5	01	4	01	1972	01	1	01	1	01		96	40000	01	12470	01	1	01	1	01	06	06	96		96	1	06	1	892750	1283880	0	1	0	1	01
2018	ES	5735	10	01	2018	01	573501	01	573501	01	573502	01	26	01	3092580	10100	855540	10100	855540	10100	506784	01	0	0	0	0	0	0	0	0	0	0	0	0	59560	110100	0	0	0	0	0	0	0	0	0	0	-13920	110100	10000	110100	3145620	20100	0	0	0	0	0	0	0	0	0	0	0	0	73520	40100	0	0	0	0	0	0	0	0	0	0	53040	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	200000	01	2	01		96	2	01	1	01	2	01	2	01	4	01	1	01	4	01	1976	01	2	01	1	01		96	45000	01	21831	01	1	01	1	01	96	96	96		96	2	08	1.5	3092580	3599364	0	0	0	1	01
2018	ES	5738	10	01	2018	01	573801	01	573801	01	573802	01	21	01	1600920	10100	820330	10100	0	0	642492	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23981	110100	0	0	0	0	0	0	0	0	0	0	0	0	1600920	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23981	10100	0	0	0	0	0	0	0	0	0	0	3	01	3	01		96	2	01	1	01	2	01	1	01	1	01	3	01	1	01	3	01	2	01	160000	01	1	01		96	2	01	2	01	2	01	2	01	2	01	2	01	4	01	1994	01	1	01	1	01		96	65000	01	21927	01	1	01	1	01	06	06	96	210	01	2	07	1.5	1600920	2219431	0	1	0	2	01
2018	ES	5739	12	01	2018	01	573901	01	573901	01		96	5	01	2008400	10100	2008400	10100	0	0	597075	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2233300	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224900	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	2	01	1	01	3	01	3	01	130000	01	2	01		96	2	01	2	01	2	01	2	01	4	01	1	01	3	01	1964	01	2	01	1	01		96	80000	01	10583	01	1	01	1	01	06	06	96		96	1	06	1	2008400	2605475	0	0	0	1	01
2018	ES	5740	11	01	2018	01	574001	01	574001	01		96	3	01	1596520	10100	1596520	10100	0	0	614925	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1596520	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		96	3	01		96	2	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	2	01	200000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	1	01	3	01	1968	01	2	01	1	01		96	85000	01	10520	01	1	01	1	01	06	06	96		96	1	06	1	1596520	2211445	0	0	0	2	01
2018	ES	5742	12	01	2018	01	574201	01	574201	01		96	4	01	154270	10100	154270	10100	0	0	497180	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154270	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		96	3	01		96	2	01	1	01	1	01	1	01	1	01	3	01	1	01	3	01	4	01	150000	01	2	01		96	2	01	2	01	2	01	2	01	3	01	1	01	4	01	1967	01	2	01	1	01		96	70000	01	8822	01	1	01	1	01	96	96	96		96	1	06	1	154270	651450	1	1	0	1	01
2018	ES	5743	11	01	2018	01	574301	01	574301	01		96	3	01	883110	10100	883110	10100	930	10100	543225	01	0	0	0	0	0	0	0	0	0	0	0	0	930	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	883360	20100	0	0	0	0	0	0	0	0	0	0	0	0	1180	40100	0	0	0	0	0	0	0	0	0	0	250	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	3	01	150000	01	2	01		96	2	01	2	01	2	01	2	01	4	01	1	01	2	01	1978	01	2	01	1	01		96	65000	01	9989	01	1	01	1	01	06	06	96		96	1	06	1	883110	1426335	1	1	0	2	01
2018	ES	5744	11	01	2018	01	574401	01	574401	01		96	3	01	315270	12000	315270	12000	315270	12000	545175	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33885	112000	0	0	378595	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63325	1000		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	3	01	150000	01	2	01		96	2	01	2	01	2	01	2	01	4	01	1	01	1	01	1978	01	2	01	1	01		96	65000	01	3864	01	1	01	1	01	01	06	96		96	1	05	1	315270	860445	1	1	0	2	01
2018	ES	5745	11	01	2018	01	574501	01	574501	01		96	3	01	1530760	10100	1530760	10100	-38450	10100	891496	01	31710	110100	0	0	0	0	0	0	0	0	0	0	1650	110100	0	0	0	0	0	0	0	0	0	0	71810	110100	0	0	1727260	20100	31710	40100	0	0	0	0	0	0	0	0	0	0	2040	40100	0	0	0	0	0	0	0	0	0	0	196500	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	150000	01	3	01		96	2	01	2	01	2	01	2	01	2	01	1	01	4	01	1988	01	2	01	1	01		96	110000	01	10893	01	1	01	1	01	06	06	96		96	1	03	1	1530760	2422256	0	0	0	1	01
2018	ES	5746	12	01	2018	01	574601	01	574601	01		96	9	01	1509840	10100	1509840	10100	1509840	10100	731679	01	1440	110100	0	0	0	0	0	0	0	0	0	0	0	0	95399	110100	0	0	0	0	0	0	0	0	17530	110100	0	0	1840710	20100	1440	40100	0	0	0	0	0	0	0	0	0	0	0	0	95399	10100	0	0	0	0	0	0	0	0	330870	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	150000	01	2	01		96	2	01	2	01	2	01	2	01	4	01	2	01	4	01	2016	01	2	01	1	01		96	65000	01	19512	01	1	01	1	01	06	06	96	320	01	1	05	1	1509840	2146120	0	0	0	1	01
2018	ES	5747	11	01	2018	01	574701	01	574701	01		96	5	01	94240	10100	94240	10100	94240	10100	597225	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94240	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94240	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	3	01	150000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	1	01	3	01	1978	01	2	01	1	01		96	80000	01	10997	01	1	01	1	01	01	06	96		96	1	06	1	94240	691465	1	1	0	2	01
