RB010	RB020	RB030	RB050	RB050_F	RB070	RB070_F	RB080	RB080_F	RB090	RB090_F	RB200	RB200_F	RB210	RB210_F	RB220	RB220_F	RB230	RB230_F	RB240	RB240_F	RL010	RL010_F	RL020	RL020_F	RL030	RL030_F	RL040	RL040_F	RL050	RL050_F	RL060	RL060_F	RL070	RL070_F	VRLOWJOB	VREU2020	AROPE
2018	ES	48502	173586449	01	12	01	1960	01	1	01	1	01	1	01		96		96	48503	01		96		96		96		96		96		96		96	00	1	1
2018	ES	48503	173586449	01	04	01	1967	01	2	01	1	01	1	01		96		96	48502	01		96		96		96		96		96		96		96	00	1	1
2018	ES	48504	173586449	01	03	01	1999	01	1	01	1	01	1	01	48502	01	48503	01		96		96		96		96		96		96		96		96	00	1	1
2018	ES	48601	55839017	01	05	01	1960	01	2	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	0	0
2018	ES	48701	125524298	01	07	01	1956	01	1	01	1	01	3	01		96		96	48702	01		96		96		96		96		96		96		96	96	0	0
2018	ES	48702	125524298	01	03	01	1955	01	2	01	1	01	3	01		96		96	48701	01		96		96		96		96		96		96		96	96	0	0
2018	ES	48901	133561581	01	09	01	1978	01	2	01	1	01	4	01		96		96	48902	01		96		96		96		96		96		96		96	00	1	1
2018	ES	48902	133561581	01	11	01	1971	01	1	01	1	01	2	01		96		96	48901	01		96		96		96		96		96		96		96	00	1	1
2018	ES	48903	133561581	01	07	01	2002	01	1	01	1	01	4	01	48902	01	48901	01		96		96		96		96		96		96		96		96	00	1	1
2018	ES	48904	133561581	01	01	01	2005	01	2	01	1	01	4	01	48902	01	48901	01		96		96	35	01	0	01	0	01	0	01	0	01		96	00	1	1
2018	ES	49001	72389765	01	01	01	1975	01	2	01	1	01	4	01		96		96	49005	01		96		96		96		96		96		96		96	01	1	1
2018	ES	49002	72389765	01	11	01	2001	01	2	01	1	01	4	01	49005	01	49001	01		96		96		96		96		96		96		96		96	01	1	1
2018	ES	49003	72389765	01	04	01	2010	01	1	01	1	01	4	01	49005	01	49001	01		96		96	35	01	0	01	0	01	0	01	0	01	79351437	01	01	1	1
2018	ES	49004	72389765	01	06	01	2006	01	2	01	1	01	4	01	49005	01	49001	01		96		96	35	01	0	01	0	01	0	01	0	01	77661540	01	01	1	1
2018	ES	49005	72389765	01	01	01	1973	01	1	01	1	01	1	01		96		96	49001	01		96		96		96		96		96		96		96	01	1	1
2018	ES	49006	72389765	01	08	01	2014	01	2	01	1	01	4	01	49005	01	49001	01		96	30	01		96	0	01	0	01	0	01	0	01	71987791	01	01	1	1
2018	ES	49101	101239121	01	10	01	1964	01	1	01	1	01	1	01		96		96	49102	01		96		96		96		96		96		96		96	00	1	1
2018	ES	49102	101239121	01	03	01	1979	01	2	01	1	01	4	01		96		96	49101	01		96		96		96		96		96		96		96	00	1	1
2018	ES	49103	101239121	01	07	01	1996	01	1	01	1	01	2	01	49101	01	49102	01		96		96		96		96		96		96		96		96	00	1	1
2018	ES	49104	101239121	01	01	01	1999	01	1	01	1	01	4	01	49101	01	49102	01		96		96		96		96		96		96		96		96	00	1	1
2018	ES	49105	101239121	01	11	01	2012	01	1	01	1	01	4	01	49101	01	49102	01		96		96	35	01	0	01	0	01	0	01	0	01	106889276	01	00	1	1
2018	ES	49201	77640087	01	06	01	1964	01	1	01	1	01	1	01		96		96	49202	01		96		96		96		96		96		96		96	00	0	0
2018	ES	49202	77640087	01	09	01	1964	01	2	01	1	01	1	01		96		96	49201	01		96		96		96		96		96		96		96	00	0	0
2018	ES	49203	77640087	01	05	01	1995	01	2	01	1	01	4	01	49201	01	49202	01		96		96		96		96		96		96		96		96	00	0	0
2018	ES	49204	77640087	01	02	01	1999	01	1	01	1	01	4	01	49201	01	49202	01		96		96		96		96		96		96		96		96	00	0	0
2018	ES	49401	125524298	01	02	01	1955	01	1	01	1	01	3	01		96		96	49402	01		96		96		96		96		96		96		96	96	0	0
2018	ES	49402	125524298	01	11	01	1955	01	2	01	1	01	1	01		96		96	49401	01		96		96		96		96		96		96		96	96	0	0
2018	ES	49501	107054903	01	05	01	1952	01	1	01	1	01	3	01		96		96	49502	01		96		96		96		96		96		96		96	96	0	0
2018	ES	49502	107054903	01	01	01	1950	01	2	01	1	01	3	01		96		96	49501	01		96		96		96		96		96		96		96	96	0	0
2018	ES	49503	107054903	01	08	01	1985	01	1	01	1	01	1	01	49501	01	49502	01		96		96		96		96		96		96		96		96	00	0	0
2018	ES	49701	133796936	01	04	01	1977	01	1	01	1	01	1	01		96		96	49702	01		96		96		96		96		96		96		96	00	1	1
2018	ES	49702	133796936	01	09	01	1979	01	2	01	1	01	2	01		96		96	49701	01		96		96		96		96		96		96		96	00	1	1
2018	ES	49703	133796936	01	02	01	2013	01	1	01	1	01	4	01	49701	01	49702	01		96	35	01		96	0	01	0	01	0	01	0	01	141264142	01	00	1	1
2018	ES	49704	133796936	01	09	01	2014	01	1	01	1	01	4	01	49701	01	49702	01		96	35	01		96	0	01	0	01	0	01	0	01	133053974	01	00	1	1
2018	ES	49705	133796936	01	08	01	2018	01	2	01	1	01	4	01	49701	01	49702	01		96	0	01		96		96	0	01	0	01	0	01	160288808	01	00	1	1
2018	ES	49901	113012623	01	07	01	1946	01	2	01	1	01	4	01		96		96		96		96		96		96		96		96		96		96	96	0	0
2018	ES	50001	134517670	01	06	01	1962	01	1	01	1	01	1	01		96		96	50002	01		96		96		96		96		96		96		96	00	0	0
2018	ES	50002	134517670	01	03	01	1961	01	2	01	2	01	4	01		96		96	50001	01		96		96		96		96		96		96		96	00	0	0
2018	ES	50003	134517670	01	09	01	1978	01	1	01	2	01	1	01	50001	01	50002	01		96		96		96		96		96		96		96		96	00	0	0
2018	ES	50101	61219626	01	09	01	1974	01	1	01	2	01	1	01		96		96	50102	01		96		96		96		96		96		96		96	00	0	0
2018	ES	50102	61219626	01	05	01	1975	01	2	01	1	01	1	01		96		96	50101	01		96		96		96		96		96		96		96	00	0	0
2018	ES	50103	61219626	01	04	01	2000	01	1	01	1	01	2	01	50101	01	50102	01		96		96		96		96		96		96		96		96	00	0	0
2018	ES	50104	61219626	01	03	01	2016	01	2	01	1	01	4	01	50101	01	50102	01		96	30	01		96	0	01	0	01	0	01	0	01	62900025	01	00	0	0
2018	ES	50401	95919631	01	12	01	1935	01	1	01	1	01	3	01		96		96	50402	01		96		96		96		96		96		96		96	96	0	0
2018	ES	50402	95919631	01	01	01	1946	01	2	01	2	01	4	01		96		96	50401	01		96		96		96		96		96		96		96	96	0	0
2018	ES	50601	197495123	01	05	01	1991	01	2	01	1	01	1	01		96		96	50602	01		96		96		96		96		96		96		96	00	0	0
2018	ES	50602	197495123	01	03	01	1991	01	1	01	1	01	1	01		96		96	50601	01		96		96		96		96		96		96		96	00	0	0
2018	ES	50603	197495123	01	11	01	2016	01	1	01	1	01	4	01	50602	01	50601	01		96	15	01		96	0	01	0	01	0	01	0	01	202916109	01	00	0	0
2018	ES	50801	130843900	01	10	01	1937	01	1	01	1	01	3	01		96		96	50802	01		96		96		96		96		96		96		96	96	0	0
2018	ES	50802	130843900	01	10	01	1944	01	2	01	1	01	4	01		96		96	50801	01		96		96		96		96		96		96		96	96	0	0
2018	ES	50803	130843900	01	01	01	1983	01	1	01	1	01	1	01	50801	01	50802	01		96		96		96		96		96		96		96		96	00	0	0
2018	ES	50901	211401278	01	04	01	1982	01	1	01	1	01	1	01		96		96	50902	01		96		96		96		96		96		96		96	00	0	0
2018	ES	50902	211401278	01	01	01	1982	01	2	01	1	01	1	01		96		96	50901	01		96		96		96		96		96		96		96	00	0	0
2018	ES	51101	148502974	01	07	01	1946	01	1	01	1	01	3	01		96		96	51102	01		96		96		96		96		96		96		96	96	1	1
2018	ES	51102	148502974	01	05	01	1952	01	2	01	1	01	3	01		96		96	51101	01		96		96		96		96		96		96		96	96	1	1
2018	ES	51103	148502974	01	05	01	1973	01	2	01	1	01	2	01	51101	01	51102	01		96		96		96		96		96		96		96		96	01	1	1
2018	ES	51401	118098982	01	02	01	1955	01	1	01	1	01	3	01		96		96	51402	01		96		96		96		96		96		96		96	96	0	0
2018	ES	51402	118098982	01	12	01	1959	01	2	01	1	01	4	01		96		96	51401	01		96		96		96		96		96		96		96	01	1	1
2018	ES	51403	118098982	01	03	01	1988	01	1	01	1	01	2	01	51401	01	51402	01		96		96		96		96		96		96		96		96	01	1	1
2018	ES	594503	56097152	01	01	01	2010	01	1	01	1	01	4	01	594501	01	594502	01		96		96	35	01	0	01	0	01	0	01	0	01	61491976	01	00	0	0
2018	ES	594504	56097152	01	05	01	2012	01	1	01	1	01	4	01	594501	01	594502	01		96	0	01		96		96	0	01	0	01	0	01	52169698	01	00	0	0
2018	ES	594601	42513888	01	08	01	1943	01	2	01	1	01	4	01		96		96		96		96		96		96		96		96		96		96	96	0	0
2018	ES	594701	30325212	01	04	01	1933	01	2	01	1	01	4	01		96		96		96		96		96		96		96		96		96		96	96	0	0
2018	ES	594702	30325212	01	09	01	1957	01	1	01	1	01	1	01		96	594701	01		96		96		96		96		96		96		96		96	96	0	0
2018	ES	594801	38266499	01	12	01	1960	01	2	01	1	01	1	01		96		96	594802	01		96		96		96		96		96		96		96	00	0	0
2018	ES	594802	38266499	01	04	01	1961	01	1	01	1	01	1	01		96		96	594801	01		96		96		96		96		96		96		96	00	0	0
2018	ES	594803	38266499	01	10	01	1997	01	2	01	1	01	4	01	594802	01	594801	01		96		96		96		96		96		96		96		96	00	0	0
2018	ES	594804	38266499	01	09	01	2002	01	2	01	1	01	4	01	594802	01	594801	01		96		96		96		96		96		96		96		96	00	0	0
2018	ES	594901	40303144	01	01	01	1958	01	2	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	0	0
2018	ES	595001	37044461	01	07	01	1942	01	2	01	1	01	3	01		96		96		96		96		96		96		96		96		96		96	96	0	0
2018	ES	595401	25963136	01	02	01	1968	01	1	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	0	0
2018	ES	595601	50846207	01	08	01	1956	01	1	01	1	01	4	01		96		96	595602	01		96		96		96		96		96		96		96	96	1	1
2018	ES	595602	50846207	01	06	01	1960	01	2	01	1	01	2	01		96		96	595601	01		96		96		96		96		96		96		96	01	1	1
2018	ES	595603	50846207	01	11	01	1996	01	1	01	1	01	4	01	595601	01	595602	01		96		96		96		96		96		96		96		96	01	1	1
2018	ES	595701	88891687	01	05	01	1978	01	2	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	1	1
2018	ES	595702	88891687	01	06	01	1984	01	2	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	1	1
2018	ES	595801	47975074	01	12	01	1979	01	1	01	1	01	1	01		96		96	595802	01		96		96		96		96		96		96		96	00	0	0
2018	ES	595802	47975074	01	10	01	1980	01	2	01	1	01	1	01		96		96	595801	01		96		96		96		96		96		96		96	00	0	0
2018	ES	595803	47975074	01	09	01	2015	01	2	01	1	01	4	01	595801	01	595802	01		96	40	01		96	0	01	0	01	0	01	8	01	49291927	01	00	0	0
2018	ES	596301	42391019	01	01	01	1963	01	2	01	1	01	1	01		96		96	596302	01		96		96		96		96		96		96		96	00	0	0
2018	ES	596302	42391019	01	01	01	1964	01	1	01	1	01	1	01		96		96	596301	01		96		96		96		96		96		96		96	00	0	0
2018	ES	596303	42391019	01	04	01	1994	01	2	01	1	01	4	01	596302	01	596301	01		96		96		96		96		96		96		96		96	00	0	0
2018	ES	596501	31598760	01	02	01	1957	01	1	01	1	01	3	01		96		96	596502	01		96		96		96		96		96		96		96	96	0	1
2018	ES	596502	31598760	01	04	01	1959	01	2	01	1	01	1	01		96		96	596501	01		96		96		96		96		96		96		96	00	0	1
2018	ES	596601	99636811	01	01	01	1990	01	1	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	0	1
2018	ES	596701	57479070	01	03	01	1983	01	1	01	1	01	1	01		96		96	596702	01		96		96		96		96		96		96		96	00	0	0
2018	ES	596702	57479070	01	01	01	1982	01	2	01	1	01	1	01		96		96	596701	01		96		96		96		96		96		96		96	00	0	0
2018	ES	596703	57479070	01	06	01	2016	01	2	01	1	01	4	01	596701	01	596702	01		96	40	01		96	0	01	0	01	0	01	5	01	65160476	01	00	0	0
2018	ES	597001	37044461	01	08	01	1939	01	2	01	1	01	3	01		96		96		96		96		96		96		96		96		96		96	96	1	1
2018	ES	597201	40303144	01	02	01	1962	01	2	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	1	1
2018	ES	597301	51512808	01	04	01	1977	01	2	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	0	0
2018	ES	597401	39109255	01	01	01	1963	01	2	01	1	01	4	01		96		96		96		96		96		96		96		96		96		96	00	0	0
2018	ES	597402	39109255	01	08	01	1992	01	1	01	1	01	1	01		96	597401	01		96		96		96		96		96		96		96		96	00	0	0
2018	ES	597501	39255599	01	07	01	1964	01	2	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	1	1
2018	ES	597502	39255599	01	04	01	1996	01	1	01	1	01	2	01		96	597501	01		96		96		96		96		96		96		96		96	00	1	1
2018	ES	597601	37044461	01	01	01	1936	01	2	01	1	01	3	01		96		96		96		96		96		96		96		96		96		96	96	0	0
2018	ES	597701	37724923	01	02	01	1957	01	2	01	1	01	3	01		96		96		96		96		96		96		96		96		96		96	96	0	0
2018	ES	597801	87879555	01	04	01	1959	01	2	01	1	01	2	01		96		96		96		96		96		96		96		96		96		96	00	0	1
2018	ES	597802	87879555	01	06	01	1987	01	2	01	1	01	1	01		96		96	597803	01		96		96		96		96		96		96		96	00	0	1
2018	ES	597803	87879555	01	03	01	1988	01	1	01	1	01	1	01		96		96	597802	01		96		96		96		96		96		96		96	00	0	1
2018	ES	597901	64028027	01	09	01	1941	01	1	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	96	0	1
2018	ES	598101	64028027	01	07	01	1941	01	1	01	1	01	3	01		96		96		96		96		96		96		96		96		96		96	96	0	1
2018	ES	598301	106792000	01	05	01	1990	01	1	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	1	1
2018	ES	598501	39639470	01	02	01	1969	01	2	01	1	01	1	01		96		96	598502	01		96		96		96		96		96		96		96	00	0	0
2018	ES	598502	39639470	01	03	01	1975	01	1	01	1	01	1	01		96		96	598501	01		96		96		96		96		96		96		96	00	0	0
2018	ES	598503	39639470	01	06	01	2011	01	2	01	1	01	4	01	598502	01	598501	01		96		96	40	01	0	01	0	01	0	01	0	01	38146915	01	00	0	0
2018	ES	598504	39639470	01	11	01	2012	01	2	01	1	01	4	01	598502	01	598501	01		96	0	01		96		96	0	01	0	01	0	01	36864245	01	00	0	0
2018	ES	598601	33330662	01	08	01	1971	01	1	01	1	01	1	01		96		96	598602	01		96		96		96		96		96		96		96	00	0	0
2018	ES	598602	33330662	01	07	01	1977	01	2	01	1	01	1	01		96		96	598601	01		96		96		96		96		96		96		96	00	0	0
2018	ES	598603	33330662	01	07	01	2011	01	2	01	1	01	4	01	598601	01	598602	01		96		96	40	01	0	01	0	01	0	01	0	01	32075655	01	00	0	0
2018	ES	598604	33330662	01	08	01	2015	01	2	01	1	01	4	01	598601	01	598602	01		96	40	01		96	0	01	0	01	0	01	0	01	33925364	01	00	0	0
2018	ES	598701	57055371	01	06	01	1976	01	1	01	1	01	1	01		96		96	598702	01		96		96		96		96		96		96		96	00	0	0
2018	ES	598702	57055371	01	04	01	1980	01	2	01	1	01	1	01		96		96	598701	01		96		96		96		96		96		96		96	00	0	0
2018	ES	598703	57055371	01	07	01	2013	01	1	01	1	01	4	01	598701	01	598702	01		96	40	01		96	0	01	0	01	0	01	0	01	60239631	01	00	0	0
2018	ES	598801	40799241	01	11	01	1961	01	1	01	1	01	2	01		96		96		96		96		96		96		96		96		96		96	01	1	1
2018	ES	598901	34947044	01	10	01	1959	01	1	01	1	01	1	01		96		96	598902	01		96		96		96		96		96		96		96	00	0	0
2018	ES	598902	34947044	01	09	01	1958	01	2	01	1	01	1	01		96		96	598901	01		96		96		96		96		96		96		96	00	0	0
2018	ES	599301	38784902	01	03	01	1944	01	1	01	1	01	3	01		96		96	599302	01		96		96		96		96		96		96		96	96	0	0
2018	ES	599302	38784902	01	09	01	1947	01	2	01	1	01	3	01		96		96	599301	01		96		96		96		96		96		96		96	96	0	0
2018	ES	599401	31598760	01	02	01	1954	01	1	01	1	01	1	01		96		96	599402	01		96		96		96		96		96		96		96	96	1	1
2018	ES	599402	31598760	01	01	01	1958	01	2	01	1	01	2	01		96		96	599401	01		96		96		96		96		96		96		96	01	1	1
2018	ES	599501	36538648	01	11	01	1945	01	1	01	1	01	3	01		96		96	599502	01		96		96		96		96		96		96		96	96	0	0
2018	ES	599502	36538648	01	03	01	1954	01	2	01	1	01	3	01		96		96	599501	01		96		96		96		96		96		96		96	96	0	0
2018	ES	599601	38784902	01	04	01	1950	01	1	01	1	01	3	01		96		96	599602	01		96		96		96		96		96		96		96	96	0	0
2018	ES	599602	38784902	01	12	01	1951	01	2	01	1	01	4	01		96		96	599601	01		96		96		96		96		96		96		96	96	0	0
2018	ES	599901	41947700	01	02	01	1954	01	2	01	1	01	4	01		96		96		96		96		96		96		96		96		96		96	96	0	1
2018	ES	599902	41947700	01	09	01	1980	01	1	01	1	01	1	01		96	599901	01		96		96		96		96		96		96		96		96	01	1	1
2018	ES	600301	42513888	01	07	01	1952	01	2	01	1	01	3	01		96		96		96		96		96		96		96		96		96		96	96	0	0
2018	ES	600501	59768810	01	01	01	1990	01	2	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	1	1
2018	ES	600601	106792000	01	11	01	1987	01	1	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	0	0
2018	ES	600701	30638491	01	04	01	1955	01	2	01	1	01	2	01		96		96	600702	01		96		96		96		96		96		96		96	96	0	0
2018	ES	600702	30638491	01	08	01	1956	01	1	01	1	01	3	01		96		96	600701	01		96		96		96		96		96		96		96	96	0	0
2018	ES	600801	95384574	01	05	01	1995	01	1	01	1	01	4	01		96		96		96		96		96		96		96		96		96		96	96	1	1
2018	ES	600901	53223527	01	04	01	1958	01	1	01	1	01	1	01		96		96	600902	01		96		96		96		96		96		96		96	00	0	0
2018	ES	600902	53223527	01	02	01	1963	01	2	01	1	01	1	01		96		96	600901	01		96		96		96		96		96		96		96	00	0	0
2018	ES	600903	53223527	01	01	01	1995	01	1	01	1	01	4	01	600901	01	600902	01		96		96		96		96		96		96		96		96	00	0	0
2018	ES	600904	53223527	01	06	01	1998	01	2	01	1	01	1	01	600901	01	600902	01		96		96		96		96		96		96		96		96	00	0	0
2018	ES	601001	47975074	01	08	01	1973	01	1	01	1	01	1	01		96		96	601002	01		96		96		96		96		96		96		96	00	0	0
2018	ES	601002	47975074	01	06	01	1974	01	2	01	1	01	1	01		96		96	601001	01		96		96		96		96		96		96		96	00	0	0
2018	ES	601003	47975074	01	10	01	2005	01	2	01	1	01	4	01	601001	01	601002	01		96		96	40	01	0	01	0	01	0	01	0	01		96	00	0	0
2018	ES	601101	50174065	01	02	01	1967	01	1	01	1	01	1	01		96		96	601102	01		96		96		96		96		96		96		96	00	0	0
2018	ES	601102	50174065	01	11	01	1969	01	2	01	1	01	1	01		96		96	601101	01		96		96		96		96		96		96		96	00	0	0
2018	ES	601103	50174065	01	10	01	1998	01	1	01	1	01	4	01	601101	01	601102	01		96		96		96		96		96		96		96		96	00	0	0
2018	ES	601104	50174065	01	08	01	2005	01	2	01	1	01	4	01	601101	01	601102	01		96		96	40	01	0	01	0	01	0	01	0	01		96	00	0	0
2018	ES	601201	55605594	01	12	01	1987	01	2	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	0	0
2018	ES	601301	59768810	01	07	01	1983	01	2	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	0	0
2018	ES	601501	34399575	01	04	01	1964	01	2	01	1	01	1	01		96		96	601502	01		96		96		96		96		96		96		96	00	0	0
2018	ES	601502	34399575	01	10	01	1965	01	1	01	1	01	1	01		96		96	601501	01		96		96		96		96		96		96		96	00	0	0
2018	ES	601701	44994226	01	11	01	1942	01	1	01	1	01	3	01		96		96	601702	01		96		96		96		96		96		96		96	96	0	0
2018	ES	601702	44994226	01	09	01	1945	01	2	01	1	01	3	01		96		96	601701	01		96		96		96		96		96		96		96	96	0	0
2018	ES	602001	37880633	01	05	01	1959	01	2	01	1	01	1	01		96	602002	01	602003	01		96		96		96		96		96		96		96	00	0	0
2018	ES	602002	37880633	01	06	01	1932	01	2	01	1	01	3	01		96		96		96		96		96		96		96		96		96		96	96	0	0
2018	ES	602003	37880633	01	05	01	1960	01	1	01	1	01	1	01		96		96	602001	01		96		96		96		96		96		96		96	00	0	0
2018	ES	602101	59411362	01	10	01	1966	01	1	01	1	01	1	01		96		96	602102	01		96		96		96		96		96		96		96	00	0	0
2018	ES	602102	59411362	01	09	01	1967	01	2	01	1	01	2	01		96		96	602101	01		96		96		96		96		96		96		96	00	0	0
2018	ES	602103	59411362	01	08	01	1999	01	2	01	1	01	4	01	602101	01	602102	01		96		96		96		96		96		96		96		96	00	0	0
2018	ES	602301	28537213	01	10	01	1971	01	1	01	1	01	1	01		96		96	602302	01		96		96		96		96		96		96		96	00	0	0
2018	ES	602302	28537213	01	12	01	1971	01	2	01	1	01	1	01		96		96	602301	01		96		96		96		96		96		96		96	00	0	0
2018	ES	602401	42414394	01	04	01	1962	01	1	01	1	01	1	01		96		96	602402	01		96		96		96		96		96		96		96	00	0	0
2018	ES	602402	42414394	01	05	01	1963	01	2	01	1	01	1	01		96		96	602401	01		96		96		96		96		96		96		96	00	0	0
2018	ES	602403	42414394	01	07	01	1990	01	2	01	1	01	1	01	602401	01	602402	01		96		96		96		96		96		96		96		96	00	0	0
2018	ES	602404	42414394	01	04	01	1993	01	1	01	1	01	1	01	602401	01	602402	01		96		96		96		96		96		96		96		96	00	0	0
2018	ES	602601	60404881	01	10	01	1987	01	1	01	1	01	1	01		96		96	602602	01		96		96		96		96		96		96		96	00	0	0
2018	ES	602602	60404881	01	09	01	1988	01	2	01	1	01	1	01		96		96	602601	01		96		96		96		96		96		96		96	00	0	0
2018	ES	602603	60404881	01	04	01	2015	01	2	01	1	01	4	01	602601	01	602602	01		96	40	01		96	0	01	0	01	0	01	0	01	61482655	01	00	0	0
2018	ES	602801	51512808	01	08	01	1978	01	2	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	0	0
2018	ES	602901	30638491	01	12	01	1955	01	1	01	1	01	1	01		96		96	602902	01		96		96		96		96		96		96		96	96	0	0
2018	ES	602902	30638491	01	02	01	1956	01	2	01	1	01	3	01		96		96	602901	01		96		96		96		96		96		96		96	96	0	0
2018	ES	603001	64028027	01	01	01	1932	01	1	01	1	01	3	01		96		96		96		96		96		96		96		96		96		96	96	0	0
2018	ES	603101	25963136	01	01	01	1968	01	1	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	0	0
2018	ES	603301	49204267	01	01	01	1961	01	1	01	1	01	4	01		96		96		96		96		96		96		96		96		96		96	00	0	1
2018	ES	603302	49204267	01	11	01	1982	01	1	01	1	01	2	01		96		96	603303	01		96		96		96		96		96		96		96	00	0	1
2018	ES	603303	49204267	01	05	01	1992	01	2	01	1	01	4	01	603301	01		96	603302	01		96		96		96		96		96		96		96	00	0	1
2018	ES	603304	49204267	01	10	01	2012	01	1	01	1	01	4	01	603302	01	603303	01		96	0	01		96		96	0	01	0	01	0	01	45759395	01	00	0	1
2018	ES	603401	72489358	01	07	01	1939	01	2	01	1	01	4	01		96		96		96		96		96		96		96		96		96		96	96	1	1
2018	ES	603402	72489358	01	03	01	1969	01	1	01	1	01	1	01		96	603401	01	603403	01		96		96		96		96		96		96		96	00	1	1
2018	ES	603403	72489358	01	07	01	1986	01	2	01	1	01	4	01		96		96	603402	01		96		96		96		96		96		96		96	00	1	1
2018	ES	603701	63566646	01	12	01	1965	01	2	01	1	01	4	01		96		96	603702	01		96		96		96		96		96		96		96	00	0	0
2018	ES	603702	63566646	01	02	01	1966	01	1	01	1	01	1	01		96		96	603701	01		96		96		96		96		96		96		96	00	0	0
2018	ES	603703	63566646	01	09	01	1996	01	1	01	1	01	4	01	603702	01	603701	01		96		96		96		96		96		96		96		96	00	0	0
2018	ES	603704	63566646	01	06	01	1999	01	2	01	1	01	4	01	603702	01	603701	01		96		96		96		96		96		96		96		96	00	0	0
2018	ES	604001	45544640	01	02	01	1973	01	1	01	1	01	1	01		96		96	604002	01		96		96		96		96		96		96		96	00	0	0
2018	ES	604002	45544640	01	05	01	1975	01	2	01	1	01	1	01		96		96	604001	01		96		96		96		96		96		96		96	00	0	0
2018	ES	604101	58798902	01	03	01	1966	01	1	01	1	01	1	01		96		96	604102	01		96		96		96		96		96		96		96	00	0	0
2018	ES	604102	58798902	01	03	01	1966	01	2	01	1	01	1	01		96		96	604101	01		96		96		96		96		96		96		96	00	0	0
2018	ES	604103	58798902	01	08	01	1993	01	1	01	1	01	1	01	604101	01	604102	01		96		96		96		96		96		96		96		96	00	0	0
2018	ES	604104	58798902	01	03	01	1996	01	1	01	1	01	4	01	604101	01	604102	01		96		96		96		96		96		96		96		96	00	0	0
2018	ES	604301	37044461	01	07	01	1942	01	2	01	1	01	3	01		96		96		96		96		96		96		96		96		96		96	96	0	0
2018	ES	604601	41982869	01	12	01	1935	01	1	01	1	01	3	01		96		96	604602	01		96		96		96		96		96		96		96	96	0	0
2018	ES	604602	41982869	01	05	01	1941	01	2	01	1	01	3	01		96		96	604601	01		96		96		96		96		96		96		96	96	0	0
2018	ES	604701	38016720	01	05	01	1938	01	2	01	1	01	3	01		96		96	604702	01		96		96		96		96		96		96		96	96	0	0
2018	ES	604702	38016720	01	06	01	1940	01	1	01	1	01	3	01		96		96	604701	01		96		96		96		96		96		96		96	96	0	0
2018	ES	604703	38016720	01	05	01	1972	01	1	01	1	01	1	01	604702	01	604701	01		96		96		96		96		96		96		96		96	00	0	0
2018	ES	604901	49506917	01	03	01	1983	01	2	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	0	1
2018	ES	604902	49506917	01	03	01	2008	01	1	01	1	01	4	01		96	604901	01		96		96	35	01	0	01	0	01	0	01	0	01	45637053	01	00	0	1
2018	ES	605001	51512808	01	12	01	1978	01	2	01	1	01	1	01		96		96		96		96		96		96		96		96		96		96	00	0	0
2018	ES	605101	46677519	01	05	01	1956	01	1	01	1	01	1	01		96		96	605102	01		96		96		96		96		96		96		96	96	0	0
2018	ES	605102	46677519	01	02	01	1963	01	2	01	1	01	1	01		96		96	605101	01		96		96		96		96		96		96		96	00	0	0
2018	ES	605103	46677519	01	12	01	1987	01	1	01	1	01	4	01	605101	01	605102	01		96		96		96		96		96		96		96		96	00	0	0
2018	ES	605104	46677519	01	03	01	1992	01	1	01	1	01	1	01	605101	01	605102	01		96		96		96		96		96		96		96		96	00	0	0
2018	ES	605301	61846684	01	04	01	1981	01	2	01	1	01	1	01		96		96	605302	01		96		96		96		96		96		96		96	00	0	0
2018	ES	605302	61846684	01	04	01	1983	01	1	01	1	01	1	01		96		96	605301	01		96		96		96		96		96		96		96	00	0	0
2018	ES	605303	61846684	01	12	01	2013	01	1	01	1	01	4	01	605302	01	605301	01		96	40	01		96	0	01	0	01	0	01	0	01	61503255	01	00	0	0
2018	ES	605304	61846684	01	11	01	2016	01	1	01	1	01	4	01	605302	01	605301	01		96	40	01		96	0	01	0	01	0	01	0	01	70111770	01	00	0	0
2018	ES	605401	31598760	01	04	01	1953	01	1	01	1	01	3	01		96		96	605402	01		96		96		96		96		96		96		96	96	0	0
2018	ES	605402	31598760	01	12	01	1960	01	2	01	1	01	4	01		96		96	605401	01		96		96		96		96		96		96		96	01	1	1
